"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_skip_stable_topology_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_cold_topology_enabled","scan_topology_rescan_request_count","scan_topology_count_probe_count","scan_topology_count_probe_change_count","scan_topology_candidate_count","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 6:48:59","475.302","475.302","0","0","0","0","3891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","0","0.002","0","0","1920","1080","0","0","1920","1080","0","0","0","0","0","0","0","0","0","False","0","0","0","0","0","0","0","0","2.1828","0.014","2.1688","normal","False","False","True"
"2026/6/29 6:49:01","462.474","462.474","0","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","51","0","62.5","0","0","0","0","0","0","0","0","True","True","True","0","0.002","0","0","1920","1080","0","0","1920","1080","0","0","0","0","0","0","0","0","0","False","0","0","0","0","1219","87","1790","79214","1.9361","0.0129","1.9232","normal","False","False","True"
"2026/6/29 6:49:03","466.604","466.604","0","40","0","32.258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","132","0","62.5","469","0","0","0","0","0","0","0","True","True","True","0","0.002","0","0","1920","1080","0","0","1920","1080","0","0","0","0","0","0","0","0","0","False","0","0","0","0","7346","443","598","79214","2.5586","0.0097","2.5489","normal","False","False","True"
"2026/6/29 6:49:05","352.838","352.838","16","34.286","0","32.258","15","16","0.227739","0.227739","0.227739","0.227739","0","1","1","0","0","151","0","4381.31","20","0","1","1","0","1","0","1127","0.42","2.565","0.007","2082.83","2293.48","2255.49","0","0","0.004","0","9191","446","52","51","48","4096","0","1132","0","1132","1132","16","16","36","16","1181","17","0","0","1181","34","32","16","1","1132","0","1132","0","0","1132","20","1","16","0","28.105","86","0","0","0.001","0.02","5.358","0","0","0","0","0","7.781","0","0","0.218","0.008","64","64","64","0","1","0","58432","58432","0","16","64","70","64","0","0","16","16","0","0","0","0","16","0","33504","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","20","20","0","0","0","16","4","16","0","0","1","198","0","66.666","0","0","16","235","0","0","0","0","True","True","True","0.001","0.004","0","0","1920","1080","0","0","1920","1080","16","4","4","16","5","1","46","21","11","True","676","562","25","45","12027","449","723","951137","2.3501","0.463","1.8871","normal","True","True","False"
"2026/6/29 6:49:07","355.606","355.606","16","28.653","0","32.258","0","16","170","0","0","0","0","1","1","0","0","494","0","4381.31","20","0","1","1","0","3","0","1139","0.42","2.565","0.007","2082.83","2293.48","2255.49","0","0","0.004","0","9191","446","52","51","48","4096","0","1132","0","1132","1132","16","16","36","16","1181","17","0","0","1181","34","32","16","1","1132","0","1132","0","0","1132","20","1","16","0","28.486","87","0","0","0.001","0.017","5.81","0","0","0.001","0","0","7.502","0","0.001","0.325","0.007","48","48","48","0","1","0","54976","54976","0","16","48","53","48","0","0","16","16","0","0","0","0","16","0","33504","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","20","20","0","0","0","16","4","16","0","0","1","256","0","62.5","0","0","16","969","0","0","0","0","True","True","True","0.002","0.006","0","0","1920","1080","0","0","1920","1080","16","4","4","16","5","1","31","14","11","True","643","613","33","60","18200","460","665","951137","3.0549","0.6355","2.4194","normal","True","True","False"
"2026/6/29 6:49:09","346.397","346.397","16","28.667","0","32.258","282","16","169","0","0","0","0","1","1","0","0","837","0","4381.31","20","0","1","1","0","5","0","1123","0.42","2.565","0.007","2082.83","2293.48","2255.49","0","0","0.004","0","9191","446","52","51","48","4096","0","1132","0","1132","1132","16","16","36","16","1181","17","0","0","1181","34","32","16","1","1132","0","1132","0","0","1132","20","1","16","0","28.92","87","0","0","0.002","0.019","5.528","0","0","0","0","0","7.991","0","0","0.27","0.009","48","48","48","0","1","0","54976","54976","0","16","48","53","48","0","0","16","16","0","0","0","0","16","0","33504","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","20","20","0","0","0","16","4","16","0","0","1","305","0","66.666","188","188","188","1650","0","59","51","45","True","True","True","0.001","0.006","0","0","1920","1080","0","0","1920","1080","16","8","8","14","0","0","0","0","7","True","1423","872","46","84","23710","466","642","951137","3.0817","0.5604","2.5213","normal","True","True","False"
"2026/6/29 6:49:11","375.577","375.577","16","28.667","0","10.752","0","16","170","0","0","0","0","1","1","0","0","1061","0","4381.31","20","0","1","1","0","7","0","1132","0.42","2.565","0.007","2082.83","2293.48","2255.49","0","0","0.004","0","9191","446","52","51","48","4096","0","1132","0","1132","1132","16","16","36","16","1181","17","0","0","1181","34","32","16","1","1132","0","1132","0","0","1132","20","1","16","0","82.387","305","0","0","0.001","0.017","5.278","0.001","0","0","0","0","8.927","15.969","3.789","33.455","0.008","48","48","48","0","1","0","54976","54976","0","16","48","53","48","0","0","16","16","0","0","0","0","16","0","33504","0","0","5","18","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","20","20","0","0","0","16","4","16","0","0","1","333","0","66.666","0","0","1047","2384","0","383","368","362","True","True","True","0.002","0.006","0","0","1920","1080","0","0","1920","1080","16","8","8","16","5","1","93","43","7","True","1855","894","49","90","27058","472","778","951412","2.8524","0.6138","2.2386","normal","True","True","False"
"2026/6/29 6:49:13","354.127","354.127","16","18.11","0","32.258","78","16","169","0","0","0","0","1","1","0","0","1403","0","4381.31","20","0","1","1","0","9","0","1128","0.42","2.565","0.007","2082.83","2293.48","2255.49","0","0","0.004","0","9191","446","52","51","48","4096","0","1132","0","1132","1132","16","16","36","16","1181","17","0","0","1181","34","32","16","1","1132","0","1132","0","0","1132","20","1","16","0","33.299","104","0","0","0.001","0.022","5.976","0","0","0","0","0","6.934","3.261","0.782","0.248","0.006","64","64","64","0","1","0","58432","58432","0","16","64","70","64","0","0","16","16","0","0","0","0","16","0","33504","0","0","1","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","20","20","0","0","0","16","4","16","0","0","1","391","0","62.5","0","16","1047","3103","0","383","368","362","True","True","True","0.001","0.006","0","0","1920","1080","0","0","1920","1080","16","7","7","16","4","1","100","45","8","True","294","548","27","50","33230","483","736","951412","2.5909","0.7481","1.8428","normal","True","True","False"
"2026/6/29 6:49:15","355.033","355.033","16","28.024","0","32.258","63","16","169","0","0","0","0","1","1","0","0","1745","0","4381.31","20","0","1","1","0","11","0","1131","0.42","2.565","0.007","2082.83","2293.48","2255.49","0","0","0.004","0","9191","446","52","51","48","4096","0","1132","0","1132","1132","16","16","36","16","1181","17","0","0","1181","34","32","16","1","1132","0","1132","0","0","1132","20","1","16","0","32.864","102","0","0","0.001","0.02","5.781","0","0","0","0","0","7.14","3.897","0.75","0.278","0.009","64","64","64","0","1","0","58432","58432","0","16","64","70","64","0","0","16","16","0","0","0","0","16","0","33504","0","0","1","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","20","20","0","0","0","16","4","16","0","0","1","449","0","62.5","0","0","1047","3813","0","383","368","362","True","True","True","0.001","0.006","0","0","1920","1080","0","0","1920","1080","16","8","8","16","4","1","94","43","7","True","376","1000","20","37","39380","489","707","951412","2.7359","0.565","2.1709","normal","True","True","False"
"2026/6/29 6:49:17","356.851","356.851","16","28.024","0","1.254","250","16","169","0","0","0","0","1","1","0","0","1918","0","4381.31","20","0","1","1","0","12","0","1136","0.42","2.565","0.007","2082.83","2293.48","2255.49","0","0","0.004","0","9191","446","52","51","48","4096","0","1132","0","1132","1132","16","16","36","16","1181","17","0","0","1181","34","32","16","1","1132","0","1132","0","0","1132","20","1","16","0","799.355","266","0","0","0.002","0.021","5.501","0.001","0","0.001","0","0","7.64","8.398","2.915","32.166","0.01","48","48","48","0","1","0","54976","54976","0","16","48","53","48","0","0","16","16","0","0","0","0","16","0","33504","0","0","3","12","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","20","20","0","0","0","16","4","16","0","0","1","477","0","6.41","32","32","1047","4534","0","725","685","662","True","True","True","0.001","0.007","0","0","1920","1080","0","0","1920","1080","16","5","5","14","0","0","0","0","10","True","1060","742","24","44","42406","492","765","951412","2.619","0.6784","1.9406","normal","True","True","False"
