"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/26 13:17:29","0","0","0","0","0","0","359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","0","0","0","0","1920","1080","0","0","1920","1080","0","0","0","0","0","0","0","0","0","False","0","0","0","0","0","0","0","0","0","0","0","normal","False","False","True"
"2026/6/26 13:17:31","385.194","385.194","0","0","0","32.258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","55","0","62.5","0","0","0","0","0","0","0","0","True","True","True","0.001","0.002","0","0","1920","1080","0","0","1920","1080","0","0","0","0","0","0","0","0","0","False","0","0","0","0","8013","352","227","15277","2.0155","0.0152","2.0003","normal","False","False","True"
"2026/6/26 13:17:33","295.944","295.944","17","40.431","0","7.142","110","17","0.457247","0.457247","0.457247","0.457247","0","1","1","0","0","0","2188.92","26","0","1","0.412","2.807","0.001","769.685","609.272","1153.42","7.371","223.093","0.003","0","13394","352","4","0","0","16384","5","1100","0","1105","1100","17","17","43","17","1154","17","1100","0","2306","34","34","17","1152","5","1100","26","0","0","0","129.35","852","33","0","0.001","0.023","6.29","1.54","26.718","0","0.002","0","15.755","28.278","13.851","0.566","0.011","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","140","95","45","12","5","36060","0","0","10","30","12","0","0","10","10","0","4","6","0","10","0","0","0","0","0","12","10","0","10","0","3","10","0","0","10","0","10","10","10","0","0","10","0","0","0","0","0","0","5","0","0","5","20","0","20","0","4","0","0","1","21","21","0","0","0","17","4","17","0","0","2","96","0","62.5","0","0","16","288","0","0","0","0","True","True","True","0.001","0.016","0","0","1920","1080","0","0","1920","1080","17","10","10","15","0","0","0","0","6","True","1493","711","27","49","21526","670","274","15277","2.908","0.9915","1.9165","normal","True","True","False"
"2026/6/26 13:17:35","286.913","286.913","17","40.431","0","5.347","78","17","0.457247","0.457247","0.457247","0.457247","0","1","1","0","0","0","2188.92","26","0","1","0.412","2.807","0.001","769.685","609.272","1153.42","7.371","223.093","0.003","0","13394","352","4","0","0","16384","5","1100","0","1105","1100","17","17","43","17","1154","17","1100","0","2306","34","34","17","1152","5","1100","26","0","0","0","189.217","1198","0","0","0.002","0.022","6.946","2.245","27.341","0","0.004","0","18.687","46.345","10.494","36.681","0.01","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","140","95","45","12","5","36060","0","0","11","36","12","0","0","10","10","0","4","6","0","10","0","0","0","0","0","12","10","0","10","0","3","10","0","0","10","0","10","10","10","0","0","10","0","0","0","0","0","0","5","0","0","5","20","0","20","0","4","0","0","1","21","21","0","0","0","17","4","17","0","0","2","105","0","66.666","0","0","172","872","0","42","37","33","True","True","True","0.002","0.016","0","0","1920","1080","0","0","1920","1080","17","11","11","15","0","0","0","0","5","True","1625","744","25","45","32915","695","349","162323","3.1652","0.9083","2.2569","normal","True","True","False"
"2026/6/26 13:17:37","296.873","296.873","17","40.431","0.454","7.092","47","17","0.238777","0.238777","0.238777","0.238777","0","2","2","8","0","0","4176.13","26","47","2","0.598","4.491","0.008","1280.79","1416.97","2399.49","15.8","405.802","0.004","0","25879","348","4","0","0","16384","0","1098","0","1098","1098","17","17","43","17","1148","17","1098","0","2296","34","34","17","1148","5","1098","26","0","0","0","132.466","871","34","0","0.002","0.023","7.862","3.081","29.6","0","0.005","0","13.059","30.106","10.474","0.365","0.013","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","140","95","45","12","5","36060","0","0","10","30","12","0","0","10","10","0","4","6","0","10","0","0","0","0","0","12","10","0","10","0","3","10","0","0","10","0","10","10","10","0","0","10","0","0","0","0","0","0","5","0","0","5","20","0","20","0","4","0","0","1","21","21","0","0","0","17","4","17","0","0","3","117","0","62.5","16","16","172","1483","0","42","37","33","True","True","True","0.002","0.016","0","0","1920","1080","0","0","1920","1080","17","12","12","17","4","2","100","45","4","True","1746","735","23","42","46313","952","362","162323","3.9332","0.8692","3.064","normal","True","True","False"
"2026/6/26 13:17:39","303.826","303.826","17","9.142","0.454","5.319","15","17","0.238777","0.238777","0.238777","0.238777","0","2","2","8","0","0","4176.13","26","47","2","0.598","4.491","0.008","1280.79","1416.97","2399.49","15.8","405.802","0.004","0","25879","348","4","0","0","16384","0","1098","0","1098","1098","17","17","43","17","1148","17","1098","0","2296","34","34","17","1148","5","1098","26","0","0","0","194.643","1283","0","0","0.001","0.025","10.717","3.219","31.289","0","0.005","0","20.375","33.576","8.144","34.201","0.01","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","140","95","45","12","5","36060","0","0","11","36","12","0","0","10","10","0","4","6","0","10","0","0","0","0","0","12","10","0","10","0","3","10","0","0","10","0","10","10","10","0","0","10","0","0","0","0","0","0","5","0","0","5","20","0","20","0","4","0","0","1","21","21","0","0","0","17","4","17","0","0","3","128","0","62.5","15","15","172","2063","0","42","37","33","True","True","True","0.002","0.016","0","0","1920","1080","0","0","1920","1080","17","11","11","17","4","1","100","41","5","True","1713","737","23","43","59182","1040","373","162323","2.8147","0.8177","1.997","normal","True","True","False"
"2026/6/26 13:17:41","272.621","272.621","17","9.142","0.236","6.41","63","17","2.06469","2.06469","0.22941","0.22941","0","3","3","28","0","0","4300.44","26","109","3","0.535","5.274","0.008","1339.26","1289.55","2309.64","12.67","571.626","0.004","0","26605","345","4","0","0","16384","4","1099","0","1103","1099","17","17","43","17","1149","17","1099","0","2300","34","34","17","1151","5","1099","26","0","0","0","155.941","1027","34","0","0.003","0.023","7.566","2.455","26.781","0","0.002","0","15.053","35.402","11.584","23.678","0.015","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","140","95","45","12","5","36060","0","0","11","36","12","0","0","10","10","0","4","6","0","10","0","0","0","0","0","12","10","0","10","0","3","10","0","0","10","0","10","10","10","0","0","10","0","0","0","0","0","0","5","0","0","5","20","0","20","0","4","0","0","1","21","21","0","0","0","17","4","17","0","0","4","138","0","62.5","0","0","172","2671","0","86","75","66","True","True","True","0.002","0.016","0","0","1920","1080","0","0","1920","1080","17","11","11","17","5","1","100","45","5","True","1604","745","25","46","71002","1196","388","162323","3.8644","1.1123","2.7521","normal","True","True","False"
"2026/6/26 13:17:43","314.18","314.18","17","9.142","0.236","5.813","78","17","2.06469","2.06469","0.22941","0.22941","0","3","3","28","0","0","4300.44","26","109","3","0.535","5.274","0.008","1339.26","1289.55","2309.64","12.67","571.626","0.004","0","26605","345","4","0","0","16384","4","1099","0","1103","1099","17","17","43","17","1149","17","1099","0","2300","34","34","17","1151","5","1099","26","0","0","0","161.362","1038","0","0","0.001","0.025","8.799","3.666","29.985","0","0.005","0","19.302","41.068","12.348","1.757","0.011","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","140","95","45","12","5","36060","0","0","10","30","12","0","0","10","10","0","4","6","0","10","0","0","0","0","0","12","10","0","10","0","3","10","0","0","10","0","10","10","10","0","0","10","0","0","0","0","0","0","5","0","0","5","20","0","20","0","4","0","0","1","21","21","0","0","0","17","4","17","0","0","4","149","0","62.5","0","0","172","3273","0","86","75","66","True","True","True","0.001","0.016","0","0","1920","1080","0","0","1920","1080","17","11","11","15","0","0","0","0","5","True","1486","708","27","48","84263","1381","389","162323","2.6689","0.7181","1.9508","normal","True","True","False"
"2026/6/26 13:17:45","296.801","296.801","17","9.142","0.226","7.092","125","17","5.14958","5.14958","0.245218","0.245218","0","4","4","52","0","0","3962.89","26","156","4","0.534","4.23","0.008","1304.1","1155.25","2159.33","16.635","417.615","0.002","0","26085","336","4","0","0","16384","0","1094","0","1094","1094","17","17","43","17","1144","17","1094","0","2288","34","34","17","1144","5","1094","26","0","0","0","136.089","888","33","0","0.002","0.019","7.843","2.133","30.063","0","0.002","0","11.378","36.208","11.373","0.309","0.012","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","140","95","45","12","5","32196","2","0","10","30","12","0","0","10","10","0","4","6","0","10","0","0","0","0","0","12","10","0","10","0","3","10","0","0","10","0","10","10","10","0","0","10","0","0","0","0","0","0","5","0","0","5","20","0","20","0","4","0","0","1","21","19","0","2","0","17","4","17","0","0","5","161","0","62.5","0","16","172","3883","0","86","75","66","True","True","True","0.001","0.016","0","0","1920","1080","0","0","1920","1080","17","8","8","15","0","0","0","0","6","True","1422","710","28","52","97463","1515","390","162323","2.8352","0.8364","1.9988","normal","True","True","False"
"2026/6/26 13:17:47","323.872","323.872","17","9.142","0.226","7.142","141","17","5.14958","5.14958","0.245218","0.245218","0","4","4","52","0","0","3962.89","26","156","4","0.534","4.23","0.008","1304.1","1155.25","2159.33","16.635","417.615","0.002","0","26085","336","4","0","0","16384","0","1094","0","1094","1094","17","17","43","17","1144","17","1094","0","2288","34","34","17","1144","5","1094","26","0","0","0","127.009","837","0","0","0.004","0.021","6.944","2.534","27.803","0","0.002","0","16.464","27.318","10.753","0.488","0.011","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","140","95","45","12","5","32196","2","0","10","30","12","0","0","10","10","0","4","6","0","10","0","0","0","0","0","12","10","0","10","0","3","10","0","0","10","0","10","10","10","0","0","10","0","0","0","0","0","0","5","0","0","5","20","0","20","0","4","0","0","1","21","19","0","2","0","17","4","17","0","0","5","173","0","62.5","0","0","172","4530","0","90","75","66","True","True","True","0.001","0.018","0","0","1920","1080","0","0","1920","1080","17","9","9","15","0","0","0","0","5","True","1522","729","26","48","109774","1742","395","162323","3.0946","0.8852","2.2094","normal","True","True","False"
