"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_skip_stable_topology_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_cold_topology_enabled","scan_topology_rescan_request_count","scan_topology_count_probe_count","scan_topology_count_probe_change_count","scan_topology_candidate_count","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_cn_ne_map_diag_enabled","scan_cn_ne_map_candidate_parent_lookup_count","scan_cn_ne_map_candidate_unique_parent_count","scan_cn_ne_map_candidate_duplicate_parent_count","scan_cn_ne_map_candidate_direct_source_count","scan_cn_ne_map_candidate_plus8_source_count","scan_cn_ne_map_candidate_wrapper_source_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_begin_frame_ms","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_prefetch_ms","phase_previous_index_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","phase_record_sync_ms","phase_entity_loop_wall_ms","phase_entity_loop_gap_ms","phase_cycle_gap_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 9:13:17","289.256","289.256","19","6.134","0.211","5.319","234","19","0.147798","0.147798","0.147798","0.147798","0","2","2","6","0","0","0","6756.88","27","31","2","0","0","0","0","0","0.817","2.441","0.006","2160.89","3537.82","3432.9","30.835","1019.73","0.003","0","21245","449","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","187.563","681","1","0","0","0.002","0","0.002","0.022","19.176","0.003","61.615","0","0.007","0","24.537","2.942","5.16","0.002","0.013","0","182.823","88.557","0","80","80","80","0","12","0","82652","82652","0","12","48","78","80","0","0","17","12","11","137","102","35","4","5","18732","0","0","2","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","250","0","66.666","94","94","953","3750","0","385","357","332","True","True","True","0.002","0.049","0","0","1920","1080","0","0","1920","1080","19","15","15","17","0","0","0","0","3","True","372","496","29","52","50527","1308","842","954202","2.9603","0.7492","2.2111","normal","True","True","False"
"2026/6/29 9:13:18","306.882","306.882","19","6.134","0.211","2.463","63","19","0.147798","0.147798","0.147798","0.147798","0","2","2","6","0","0","0","6756.88","27","31","2","0","0","0","0","0","0.817","2.441","0.006","2160.89","3537.82","3432.9","30.835","1019.73","0.003","0","21245","449","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","402.967","1196","2","0","0","0.002","0","0.002","0.005","32.886","0.008","118.885","0","0.007","0","53.68","7.935","21.742","51.871","0.012","0","400.143","146.015","0","80","80","80","0","23","0","82652","82652","0","1","4","78","80","0","0","17","1","22","272","224","48","1","16","31572","2","0","3","3","21","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","22","12","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","252","0","62.5","0","0","953","4103","0","488","412","363","True","True","True","0.002","0.049","0","0","1920","1080","0","0","1920","1080","19","14","14","17","0","0","0","0","3","True","372","496","29","52","52527","1312","883","954202","3.474","0.8933","2.5807","normal","True","True","False"
"2026/6/29 9:13:19","339.013","339.013","19","6.134","0.147","5.813","125","19","1.0566","1.0566","0.150943","0.150943","0","3","3","11","0","0","0","6582.29","26","31","3","0","0","0","0","0","2.319","3.998","0.003","2239.37","2443.13","2336.83","42.128","1846.73","0.003","0","21939","452","52","51","48","4096","0","1103","0","1103","1103","17","17","41","17","1151","17","1103","0","2302","34","34","17","1","2206","1103","1103","0","0","0","0","0","0","0","1151","3","1103","24","0","0","0","156.153","638","31","0","0","0.002","0","0.003","0.021","17.463","0.001","38.114","0","0.001","0","17.131","6.123","3.507","13.55","0.012","0","151.167","72.74","0","78","78","78","0","11","0","79224","79224","0","12","48","75","78","0","0","17","12","10","120","95","25","4","5","14868","2","0","3","3","20","0","0","0","0","0","0","0","0","0","0","0","0","1","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","258","0","62.5","0","0","953","4420","0","488","412","363","True","True","True","0.002","0.049","0","0","1920","1080","0","0","1920","1080","19","13","13","17","0","0","0","0","3","True","372","496","29","52","56418","1402","872","954202","4.1176","0.8846","3.233","normal","True","True","False"
"2026/6/29 9:13:20","314.273","314.273","16","6.134","0.147","2.906","125","16","1.0566","1.0566","0.150943","0.150943","0","3","3","11","0","0","0","6582.29","26","31","3","0","0","0","0","0","2.319","3.998","0.003","2239.37","2443.13","2336.83","42.128","1846.73","0.003","0","21939","452","52","51","48","4096","0","1103","0","1103","1103","17","17","41","17","1151","17","1103","0","2302","34","34","17","1","2206","1103","1103","0","0","0","0","0","0","0","1151","3","1103","24","0","0","0","342.376","1324","47","0","0","0.003","0","0.002","0.007","23.995","0.011","133.216","0.002","0.01","0","59.647","4.258","2.83","21.304","0.014","0","341.515","120.237","0","78","78","78","0","22","0","79224","79224","0","1","4","75","78","0","0","17","1","21","252","217","35","1","16","31572","2","0","3","3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","21","11","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","263","0","62.5","0","0","953","4744","0","488","412","363","True","True","True","0","0.049","0","0","1920","1080","0","0","1920","1080","16","11","11","14","0","0","0","0","2","True","372","496","29","52","60357","1558","863","954202","2.5698","0.6251","1.9447","normal","True","True","False"
"2026/6/29 9:13:21","329.228","329.228","17","6.134","0.147","8","47","17","1.0566","1.0566","0.150943","0.150943","0","3","3","11","0","0","0","6582.29","26","31","3","0","0","0","0","0","2.319","3.998","0.003","2239.37","2443.13","2336.83","42.128","1846.73","0.003","0","21939","452","52","51","48","4096","0","1103","0","1103","1103","17","17","41","17","1151","17","1103","0","2302","34","34","17","1","2206","1103","1103","0","0","0","0","0","0","0","1151","3","1103","24","0","0","0","124.212","479","4","0","0","0.002","0.001","0.003","0.022","10.335","0","26.006","0","0.003","0","16.996","3.415","5.119","0.002","0.01","0","119.055","67.514","0","66","66","66","0","7","0","65064","65064","0","12","48","68","66","0","0","15","12","10","136","57","79","5","3","16800","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","271","0","66.666","16","0","953","5094","0","488","412","363","True","True","True","0.002","0.049","0","0","1920","1080","0","0","1920","1080","17","11","11","17","4","1","100","45","3","True","372","496","28","51","64392","1745","854","954202","2.8545","0.753","2.1015","normal","True","True","False"
"2026/6/29 9:13:22","375.785","375.785","17","6.134","0.147","8","938","17","1.0566","1.0566","0.150943","0.150943","0","3","3","11","0","0","0","6582.29","26","31","3","0","0","0","0","0","2.319","3.998","0.003","2239.37","2443.13","2336.83","42.128","1846.73","0.003","0","21939","452","52","51","48","4096","0","1103","0","1103","1103","17","17","41","17","1151","17","1103","0","2302","34","34","17","1","2206","1103","1103","0","0","0","0","0","0","0","1151","3","1103","24","0","0","0","135.165","502","4","0","0","0.002","0","0.002","0.021","12.093","0.002","35.659","0","0.003","0","14.249","5.274","3.326","0.001","0.01","0","130.131","71.617","0","66","66","66","0","7","0","65064","65064","0","12","48","68","66","0","0","15","12","10","136","57","79","5","3","16800","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","272","0","62.5","766","766","953","5440","0","784","698","640","True","True","True","0.001","0.049","0","0","1920","1080","0","0","1920","1080","17","11","11","15","0","0","0","0","3","True","372","496","28","51","64897","1754","861","954202","2.4914","0.542","1.9494","normal","True","True","False"
"2026/6/29 9:13:23","292.781","292.781","15","6.134","0.147","7.092","141","15","1.0566","1.0566","0.150943","0.150943","0","3","3","11","0","0","0","6582.29","26","31","3","0","0","0","0","0","2.319","3.998","0.003","2239.37","2443.13","2336.83","42.128","1846.73","0.003","0","21939","452","52","51","48","4096","0","1103","0","1103","1103","17","17","41","17","1151","17","1103","0","2302","34","34","17","1","2206","1103","1103","0","0","0","0","0","0","0","1151","3","1103","24","0","0","0","134.228","507","4","0","0","0.002","0","0.002","0.025","10.895","0","31.756","0","0.002","0","15.405","5.198","6.273","0.002","0.012","0","129.466","70.83","0","66","66","66","0","7","0","65064","65064","0","12","48","68","66","0","0","15","12","10","136","57","79","5","3","16800","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","275","0","62.5","0","0","953","5744","0","848","757","694","True","True","True","0.002","0.049","0","0","1920","1080","0","0","1920","1080","15","9","9","13","0","0","0","0","3","True","372","496","28","51","67706","1767","916","954202","2.7694","0.6221","2.1473","normal","True","True","False"
"2026/6/29 9:13:24","322.593","322.593","15","6.134","0.147","7.142","94","15","1.0566","1.0566","0.150943","0.150943","0","3","3","11","0","0","0","6582.29","26","31","3","0","0","0","0","0","2.319","3.998","0.003","2239.37","2443.13","2336.83","42.128","1846.73","0.003","0","21939","452","52","51","48","4096","0","1103","0","1103","1103","17","17","41","17","1151","17","1103","0","2302","34","34","17","1","2206","1103","1103","0","0","0","0","0","0","0","1151","3","1103","24","0","0","0","143.939","556","5","0","0","0.003","0","0.002","0.027","11.927","0.002","29.605","0","0.004","0","17.289","11.383","2.553","0.002","0.009","0","139.279","78.441","0","66","66","66","0","7","0","65064","65064","0","12","48","68","66","0","0","15","12","10","136","57","79","5","3","16800","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","282","0","66.666","0","0","953","6073","0","848","757","694","True","True","True","0.001","0.049","0","0","1920","1080","0","0","1920","1080","15","9","9","13","0","0","0","0","3","True","372","496","28","52","71551","1798","908","954202","3.5258","0.9627","2.5631","normal","True","True","False"
"2026/6/29 9:13:25","341.817","341.817","14","6.134","0.151","8","47","14","0.89299","0.89299","0.148832","0.148832","0","4","4","11","0","0","0","6679.99","24","0","4","0","0","0","0","0","2.834","3.256","0.01","2201.25","3439.09","3331.32","28.156","1000.97","0.005","0","21157","511","52","51","48","4096","0","1089","0","1089","1089","15","15","37","15","1136","15","1089","0","2272","30","30","15","1","2178","1089","1089","0","0","0","0","0","0","0","1136","3","1089","22","0","0","0","120.067","455","4","0","0","0.002","0","0.001","0.016","10.553","0","23.782","0.001","0.003","0","12.42","3.102","3.108","10.655","0.012","0","115.296","62.225","0","66","66","66","0","7","0","65064","65064","0","12","48","68","66","0","0","15","12","10","136","57","79","5","3","16800","0","0","3","3","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","289","0","66.666","16","16","953","6404","0","848","757","694","True","True","True","0.002","0.049","0","0","1920","1080","0","0","1920","1080","14","8","8","14","2","0","100","45","3","True","372","496","29","52","75288","1829","900","954202","3.0589","0.5201","2.5388","normal","True","True","False"
"2026/6/29 9:13:26","111.22","111.22","14","6.134","0.151","8","93","14","0.89299","0.89299","0.148832","0.148832","0","4","4","18","0","0","0","6679.99","24","31","4","0","0","0","0","0","2.834","3.256","0.01","2201.25","3439.09","3331.32","28.156","1000.97","0.005","0","21157","511","52","51","48","4096","0","1089","0","1089","1089","15","15","37","15","1136","15","1089","0","2272","30","30","15","1","2178","1089","1089","0","0","0","0","0","0","0","1136","3","1089","22","0","0","0","127.5","499","26","0","0","0.001","0","0.003","0.022","13.23","0.002","25.361","0","0","0","21.036","4.418","3.621","0.001","0.01","0","122.586","68.147","0","66","66","66","0","7","0","65064","65064","0","12","48","68","66","0","0","15","12","8","112","57","55","5","3","16800","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","2","0","6","0","0","6","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","297","0","62.5","15","0","953","6636","0","848","757","694","True","True","True","0.001","0.049","0","0","1920","1080","0","0","1920","1080","14","8","8","14","2","1","100","45","3","True","372","496","29","52","79185","2010","891","954202","9.2824","6.336","2.9464","normal","True","True","False"
