"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_skip_stable_topology_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_cold_topology_enabled","scan_topology_rescan_request_count","scan_topology_count_probe_count","scan_topology_count_probe_change_count","scan_topology_candidate_count","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_cn_ne_map_diag_enabled","scan_cn_ne_map_candidate_parent_lookup_count","scan_cn_ne_map_candidate_unique_parent_count","scan_cn_ne_map_candidate_duplicate_parent_count","scan_cn_ne_map_candidate_direct_source_count","scan_cn_ne_map_candidate_plus8_source_count","scan_cn_ne_map_candidate_wrapper_source_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_begin_frame_ms","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_prefetch_ms","phase_previous_index_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skeleton_velocity_read_ms","phase_skeleton_cache_call_ms","phase_skill_ms","phase_team_name_ms","phase_team_name_hero_lookup_ms","phase_team_name_bot_adjust_ms","phase_team_name_battle_tag_ms","phase_team_name_team_read_ms","phase_local_select_ms","phase_publish_ms","phase_record_sync_ms","phase_entity_loop_wall_ms","phase_entity_loop_setup_ms","phase_entity_header_special_ms","phase_entity_cache_apply_ms","phase_entity_hot_fields_ms","phase_entity_rotation_position_ms","phase_entity_loop_gap_ms","phase_cycle_gap_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","base_decrypt_slow_call_count","base_decrypt_max_call_ms","base_decrypt_max_call_type","base_decrypt_max_call_parent","base_decrypt_max_call_success","team_name_slow_call_count","team_name_max_call_ms","team_name_max_call_op","team_name_max_call_hero_id","team_name_max_call_link_base","team_name_max_call_team_base","team_name_max_call_success","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_slow_call_count","skeleton_max_call_ms","skeleton_max_call_op","skeleton_max_call_hero_id","skeleton_max_call_entity","skeleton_max_call_bone_base","skeleton_max_call_velocity_base","skeleton_max_call_velocity_bone_data","skeleton_max_call_cache_hit","skeleton_max_call_cache_valid","skeleton_max_call_fallback","skeleton_max_call_max_mapped_index","skeleton_max_call_success","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 9:39:48","326.585","326.585","14","6.184","0.209","6.369","156","14","0.148148","0.148148","0.148148","0.148148","0","2","2","11","0","0","0","6740.95","27","63","2","0","0","0","0","0","0.875","2.428","0.007","2220.64","3452.35","2394.56","26.707","1033.41","0.005","0","21085","498","52","51","48","4096","0","1123","0","1123","1123","17","17","41","17","1173","20","1123","0","2346","40","34","17","1","2246","1123","1123","0","0","0","0","0","0","0","1173","3","1123","24","0","0","0","160.619","606","2","0","0","0.002","0","0.002","0.023","13.902","0.504","36.582","0.002","0.002","0.001","22.533","0","22.515","4.978","4.907","0","0","0","4.902","5.034","0.009","0","154.892","4.774","23.95","7.218","8.278","33.626","2.503","0","72","72","72","0","9","0","73952","73952","0","13","49","79","69","0","0","14","13","10","143","71","72","0","2.287","36","0x1b306177640","1","0","2.875","4","0x2e000000000033c","0x1b30d5ca640","0x1b6343ab540","1","5","4","18336","0","6.969","2","0x2e000000000035a","0x1b306174738","0x1b2feee4110","0x1b78b400040","0x1b77af04ff0","0","1","0","21","1","1","0","3","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","10","4","0","6","0","0","6","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","243","0","66.666","16","16","969","3348","0","397","379","365","True","True","True","0.002","0.011","0","0","1920","1080","0","0","1920","1080","14","4","4","12","0","0","0","0","5","True","278","535","39","72","43946","1391","834","954242","3.5755","0.7542","2.8213","normal","True","True","False"
"2026/6/29 9:39:50","316.935","316.935","14","6.184","0.209","4.273","375","14","0.148148","0.148148","0.148148","0.148148","0","2","2","11","0","0","0","6740.95","27","63","2","0","0","0","0","0","0.875","2.428","0.007","2220.64","3452.35","2394.56","26.707","1033.41","0.005","0","21085","498","52","51","48","4096","0","1123","0","1123","1123","17","17","41","17","1173","20","1123","0","2346","40","34","17","1","2246","1123","1123","0","0","0","0","0","0","0","1173","3","1123","24","0","0","0","229.103","562","2","0","0","0.002","0","0.004","0.026","15.781","0.002","62.381","0","0","0","17.834","0","17.819","10.115","5.501","0","0","0","5.496","0.002","0.007","0","223.39","48.988","27.469","9.369","10.169","29.104","2.456","0","70","70","70","0","9","0","73728","73728","0","13","49","77","67","0","0","13","13","10","146","68","78","0","16.547","57","0x1b30617ac00","1","0","3.239","4","0x2e0000000000337","0x1b623a20680","0x1b78fb4cc00","1","5","3","18336","0","7.366","2","0x2e00000000004e7","0x1b30617ac00","0x1b2feee30c0","0x1b78b260040","0x1b6342ba020","0","1","0","40","1","0","0","2","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","10","4","0","6","0","0","6","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","253","0","12.82","16","16","969","4074","0","512","468","428","True","True","True","0.001","0.019","0","0","1920","1080","0","0","1920","1080","14","4","4","12","0","0","0","0","5","True","278","534","40","73","50341","1418","860","954242","3.6303","0.5497","3.0806","normal","True","True","False"
"2026/6/29 9:39:52","337.333","337.333","16","6.184","0.147","5.813","125","16","1.82843","1.82843","0.152369","0.152369","0","3","3","21","0","0","0","6485.47","29","62","3","0","0","0","0","0","3.985","2.668","0.004","2232.46","2435.82","2317.64","40.236","1765.56","0.008","0","21526","527","52","51","48","4096","0","1122","0","1122","1122","20","20","49","20","1173","20","1122","0","2346","40","40","20","1","2244","1122","1122","0","0","0","0","0","0","0","1173","5","1122","29","0","0","0","181.794","714","31","0","0","0.002","0","0.002","0.023","16.231","0.002","56.286","0.001","0.001","0","21.532","0","21.517","2.347","4.294","0","0","0","4.284","2.199","0.011","0","175.866","4.862","22.452","7.866","10.415","40.651","2.958","0","83","83","83","0","11","0","85880","85880","0","14","53","85","80","0","0","16","14","11","140","95","45","0","3.126","52","0x1b306177798","1","0","2.499","4","0x2e00000000004e7","0x1b7a4740640","0x1b78c026b80","1","3","5","17088","0","5.119","2","0x2e00000000004e7","0x1b30617ac00","0x1b2feee30c0","0x1b78b260040","0x1b6342ba020","0","1","0","40","1","0","0","3","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","262","0","62.5","0","0","969","4765","0","553","479","429","True","True","True","0.002","0.019","0","0","1920","1080","0","0","1920","1080","16","4","4","14","0","0","0","0","7","True","278","535","40","72","56538","1549","870","954242","3.8405","1.0031","2.8374","normal","True","True","False"
"2026/6/29 9:39:54","363.243","363.243","13","6.184","0.147","5.319","109","13","1.82843","1.82843","0.152369","0.152369","0","3","3","21","0","0","0","6485.47","29","62","3","0","0","0","0","0","3.985","2.668","0.004","2232.46","2435.82","2317.64","40.236","1765.56","0.008","0","21526","527","52","51","48","4096","0","1122","0","1122","1122","20","20","49","20","1173","20","1122","0","2346","40","40","20","1","2244","1122","1122","0","0","0","0","0","0","0","1173","5","1122","29","0","0","0","186.447","690","1","0","0","0.002","0","0.002","0.017","17.11","0.001","55.581","0.001","0","0","22.378","0","22.363","3.783","5.493","0","0","0","5.481","4.32","0.007","0","180.644","2.337","21.282","10.08","11.418","40.66","3.31","0","83","83","83","0","11","0","85880","85880","0","14","53","85","80","0","0","16","14","11","140","95","45","0","2.537","36","0x1b3061876e8","1","0","2.97","4","0x2e00000000004e7","0x1b7a4741240","0x1b78c021c00","1","3","5","17088","0","6.765","2","0x2e00000000004e7","0x1b306194480","0x1b2feed0b20","0x1b7849d4000","0x1b78f8d5fe0","0","1","0","40","1","0","0","3","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","272","0","66.666","0","0","969","5452","0","553","479","429","True","True","True","0.003","0.02","0","0","1920","1080","0","0","1920","1080","13","4","4","11","0","0","0","0","7","True","278","535","40","72","64387","1858","853","954242","2.9472","0.6542","2.293","normal","True","True","False"
"2026/6/29 9:39:56","320.256","320.256","13","6.184","0.147","4.587","188","13","1.82843","1.82843","0.152369","0.152369","0","3","3","21","0","0","0","6485.47","29","62","3","0","0","0","0","0","3.985","2.668","0.004","2232.46","2435.82","2317.64","40.236","1765.56","0.008","0","21526","527","52","51","48","4096","0","1122","0","1122","1122","20","20","49","20","1173","20","1122","0","2346","40","40","20","1","2244","1122","1122","0","0","0","0","0","0","0","1173","5","1122","29","0","0","0","219.03","804","0","0","0","0.002","0","0.003","0.022","21.618","0.51","84.556","0.001","0.002","0","30.986","0","30.965","4.738","5.019","0","0","0","5.002","0.002","0.007","0","213.182","2.73","19.383","9.532","15.899","37.221","2.603","0","84","84","84","0","13","0","88112","88112","0","13","49","87","81","0","0","16","13","12","149","109","40","0","3.656","55","0x1b3061876e8","1","0","3.417","4","0x2e00000000004e7","0x1b7a4741240","0x1b78c021c00","1","3","6","17088","0","7.4","2","0x2e00000000004e7","0x1b30617ac00","0x1b2feee30c0","0x1b78b260040","0x1b6342ba020","0","1","0","40","1","1","0","2","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","275","0","66.666","16","16","969","6158","0","936","847","780","True","True","True","0.001","0.02","0","0","1920","1080","0","0","1920","1080","13","4","4","11","0","0","0","0","7","True","278","535","40","72","67622","1864","916","954242","2.561","0.5956","1.9654","normal","True","True","False"
"2026/6/29 9:39:58","374.52","374.52","13","6.184","0.147","5.813","94","13","1.82843","1.82843","0.152369","0.152369","0","3","3","21","0","0","0","6485.47","29","62","3","0","0","0","0","0","3.985","2.668","0.004","2232.46","2435.82","2317.64","40.236","1765.56","0.008","0","21526","527","52","51","48","4096","0","1122","0","1122","1122","20","20","49","20","1173","20","1122","0","2346","40","40","20","1","2244","1122","1122","0","0","0","0","0","0","0","1173","5","1122","29","0","0","0","165.559","637","1","0","0","0.002","0","0.002","0.016","16.839","0.524","49.304","0","0.001","0","20.722","0","20.715","7.919","2.416","0","0","0","2.414","10.658","0.009","0","159.855","4.13","17.9","3.851","11.24","29.355","1.835","0","84","84","84","0","13","0","88112","88112","0","13","49","87","81","0","0","16","14","11","137","98","39","0","2.699","59","0x1b3061876e8","1","0","1.435","4","0x2e00000000004e7","0x1b7a4741240","0x1b78c021c00","1","3","6","17088","0","5.257","2","0x2e00000000004e7","0x1b3061876e8","0x1b2feee4680","0x1b626c75560","0x1b78bc7a020","0","1","0","40","1","1","0","3","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","285","0","62.5","0","0","969","6891","0","936","847","780","True","True","True","0.001","0.02","0","0","1920","1080","0","0","1920","1080","13","4","4","11","0","0","0","0","7","True","278","535","40","72","75244","1869","899","954242","2.3597","0.4759","1.8838","normal","True","True","False"
"2026/6/29 9:40:00","123.201","123.201","12","6.184","0.153","5.813","31","12","1.59628","1.59628","0.145117","0.145117","0","4","4","32","0","0","0","6827.1","30","62","4","0","0","0","0","0","1.06","2.937","0.006","2209.43","3591.82","3388.81","31.553","986.155","0.01","0","21736","428","52","51","48","4096","0","1111","0","1111","1111","20","20","49","20","1161","20","1111","0","2322","40","40","20","1","2222","1111","1111","0","0","0","0","0","0","0","1161","5","1111","29","0","0","0","183.546","725","28","0","0","0.001","0","0.002","0.026","18.244","0.004","54.885","0.002","0","0","13.429","0","13.419","10.332","2.886","0","0","0","2.88","7.025","0.009","0","177.529","2.656","21.008","7.669","12.33","43.001","2.302","0","83","83","83","0","11","0","85880","85880","0","14","53","85","80","0","0","16","14","12","160","95","65","0","2.979","59","0x1b30617ac00","1","0","1.566","4","0x2e00000000004e7","0x1b7a4740640","0x1b78c026b80","1","3","5","13224","0","4.336","2","0x2e0000000000337","0x1b30618ea78","0x1b2feedd9c0","0x1b62338b900","0x1b624568040","0","1","0","34","1","2","0","3","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","296","0","62.5","15","15","969","7239","0","936","847","780","True","True","True","0.001","0.02","0","0","1920","1080","0","0","1920","1080","12","3","3","11","0","0","0","0","5","True","278","535","40","72","83116","2194","881","954242","7.6207","4.8353","2.7854","normal","True","True","False"
"2026/6/29 9:40:02","124.33","124.33","12","4.389","0.153","5.813","94","12","1.59628","1.59628","0.145117","0.145117","0","4","4","32","0","0","0","6827.1","30","62","4","0","0","0","0","0","1.06","2.937","0.006","2209.43","3591.82","3388.81","31.553","986.155","0.01","0","21736","428","52","51","48","4096","0","1111","0","1111","1111","20","20","49","20","1161","20","1111","0","2322","40","40","20","1","2222","1111","1111","0","0","0","0","0","0","0","1161","5","1111","29","0","0","0","176.204","656","3","0","0","0.002","0","0.002","0.024","14.557","0.006","48.867","0","0.001","0","16.384","0","16.368","19.932","5.311","0","0","0","5.303","0.001","0.007","0","169.434","3.463","18.065","8.811","7.889","37.387","3.317","0","74","74","74","0","10","0","78416","78416","0","14","53","81","71","0","0","14","14","12","172","67","105","0","3.748","33","0x1b306177640","1","0","3.252","4","0x2e0000000000003","0x1b597565240","0x1b623cedb00","1","5","3","17088","0","4.731","2","0x2e000000000035a","0x1b306174738","0x1b2feee4110","0x1b78b400040","0x1b77af04ff0","0","1","0","21","1","0","0","2","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","306","0","66.666","16","0","969","7495","0","944","853","784","True","True","True","0.002","0.02","0","0","1920","1080","0","0","1920","1080","12","4","4","10","0","0","0","0","5","True","278","534","40","73","90615","2337","873","954242","7.0464","4.9338","2.1126","normal","True","True","False"
"2026/6/29 9:40:04","121.294","121.294","12","4.389","0.145","5.813","31","12","2.11008","2.11008","0.17584","0.17584","0","5","5","33","0","0","0","5622.27","31","16","5","0","0","0","0","0","2.363","2.873","0.003","2195.14","2419.53","2263.54","28.187","969.917","0.003","0","21419","497","52","51","48","4096","0","1137","0","1137","1137","20","20","47","20","1188","20","1137","0","2376","40","40","20","1","2274","1137","1137","0","0","0","0","0","0","0","1188","3","1137","27","0","0","0","182.469","698","30","0","0","0.002","0","0.001","0.018","17.492","1.009","48.075","0","0.001","0","18.641","0","18.627","18.209","3.696","0","0","0","3.692","0.001","0.009","0","176.073","2.995","26.464","11.203","11.195","32.19","2.394","0","78","78","78","0","12","0","82068","82068","0","13","49","85","75","0","0","15","14","13","184","80","104","0","3.265","55","0x1b30617ac00","1","0","2.491","4","0x2e000000000033c","0x1b6239f4fc0","0x1b622110a00","1","4","5","17088","0","4.081","2","0x2e00000000004e7","0x1b30617ac00","0x1b2feee30c0","0x1b78b260040","0x1b6342ba020","0","1","0","40","1","1","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","13","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","6","318","0","62.5","0","16","969","7759","0","944","853","784","True","True","True","0.002","0.02","0","0","1920","1080","0","0","1920","1080","12","3","3","12","0","0","0","0","5","True","278","534","40","72","98191","2399","863","954242","6.8934","4.6732","2.2202","normal","True","True","False"
"2026/6/29 9:40:07","116.218","116.218","13","4.389","0.145","7.092","641","13","2.11008","2.11008","0.17584","0.17584","0","5","5","33","0","0","0","5622.27","31","16","5","0","0","0","0","0","2.363","2.873","0.003","2195.14","2419.53","2263.54","28.187","969.917","0.003","0","21419","497","52","51","48","4096","0","1137","0","1137","1137","20","20","47","20","1188","20","1137","0","2376","40","40","20","1","2274","1137","1137","0","0","0","0","0","0","0","1188","3","1137","27","0","0","0","146.9","586","26","0","0","0.001","0","0.002","0.022","12.945","0.51","35.148","0","0.001","0","21.417","0","21.41","3.879","4.354","0","0","0","4.352","0.001","0.006","0","141.104","2.774","19.794","9.22","7.239","34.12","2.647","0","75","75","75","0","8","0","75372","75372","0","14","53","82","72","0","0","15","15","12","175","58","117","0","2.862","4","0x1b30618ea78","1","0","2.391","4","0x2e000000000033c","0x1b59c03d040","0x1b595ab8f40","1","4","4","15156","0","6.596","2","0x2e0000000000337","0x1b30618ea78","0x1b2feedd9c0","0x1b62338b900","0x1b624568040","0","1","0","34","1","1","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","6","328","0","66.666","360","360","969","8009","0","983","891","820","True","True","True","0.001","0.02","0","0","1920","1080","0","0","1920","1080","13","4","4","11","0","0","0","0","5","True","278","534","40","72","104781","2739","854","954242","7.3151","5.0911","2.224","normal","True","True","False"
