"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_skip_pending_count","scan_skip_not_due_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","candidate_backoff_enabled","candidate_backoff_min_failures","candidate_backoff_active_count","candidate_backoff_blocked_count","candidate_backoff_skipped_count","candidate_backoff_failure_count","candidate_backoff_soft_failure_count","candidate_backoff_probe_count","candidate_backoff_success_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_read_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/25 20:21:07","59.9624","59.9624","17","20","0.485","21.739","0","17","0.503778","0.503778","0.503778","0.503778","0","0","0","1971.95","21","0","37","1083","21","1","17","0","43.022","273","0","0","0.003","0.027","1.66","0","0","0.002","0.001","0","13.808","0","0","4.885","0.011","68","68","0","0","17","0","0","1","1","5","2","0","0","0","0","0","36972","0","0","0","66.666","0","15","172","4000","0","91","76","60","True","True","True","0.003","0.174","0","0","1920","1080","0","0","1920","1080","17","12","12","4","True","1657","624","27","49","452405","15267","400","165055","4.0397","0.1016","3.9381","normal","True","False","False"
"2026/6/25 20:21:09","59.6934","59.6934","17","21.692","0.508","16.129","0","17","0.516262","0.516262","0.516262","0.516262","0","0","0","1933.24","21","0","38","1080","21","1","17","0","59.936","398","0","0","0.002","0.017","2.204","0.865","8.385","0","0","0","9.917","4.091","3.145","1.518","0.008","68","68","0","0","15","2","24","1","1","5","0","0","0","0","0","0","33108","2","0","6","62.5","0","0","172","4121","0","91","76","60","True","True","True","0.002","0.174","0","0","1920","1080","0","0","1920","1080","17","10","10","4","True","1600","619","28","51","466069","15690","400","165055","3.7404","0.0782","3.6622","normal","True","False","False"
"2026/6/25 20:21:11","59.7875","59.7875","17","20.87","0.516","32.258","16","17","0.547046","0.547046","0.547046","0.547046","0","0","0","1820.59","21","0","39","1087","21","1","17","0","37.268","236","3","0","0.002","0.02","1.274","0.001","0","0","0","0","10.917","0","0","0.555","0.012","60","60","0","0","15","0","0","1","1","7","2","2","0","0","0","0","33108","0","0","0","62.5","16","0","172","4241","0","91","76","60","True","True","True","0.004","0.174","0","0","1920","1080","0","0","1920","1080","17","10","10","4","True","1835","669","30","54","479644","16099","400","165055","8.4036","0.0862","8.3174","normal","True","False","False"
"2026/6/25 20:21:13","60.1025","60.1025","17","24.62","0.547","3.759","203","17","0.542299","0.542299","0.542299","0.542299","0","0","0","1846.76","21","0","40","1087","19","1","15","0","258.821","365","0","0","0.002","0.017","7.315","0","0","0","0","0","13.348","6.256","1.019","2.017","0.009","45","45","0","0","15","0","0","1","1","7","2","2","0","0","0","0","33108","0","0","3","62.5","0","0","172","4361","0","101","85","67","True","True","True","0.002","0.174","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1251","600","16","28","491795","16513","401","165055","7.6282","0.0483","7.5799","normal","True","False","False"
"2026/6/25 20:21:15","61.4059","61.4059","19","24.62","0.538","32.258","234","19","0.484731","0.484731","0.484731","0.484731","0","0","0","2046.89","23","0","41","1097","21","1","17","0","42.979","296","0","0","0.002","0.017","1.488","0.001","0","0","0","0","9.009","0","0","0.582","0.012","68","68","0","0","17","0","0","1","1","5","2","2","0","0","0","0","36972","0","0","0","66.666","0","0","172","4482","0","101","85","67","True","True","True","0.003","0.174","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1804","687","38","69","505580","16931","401","165055","3.8624","0.0779","3.7845","normal","True","False","False"
"2026/6/25 20:21:17","28.9864","28.9864","19","20","0.533","21.276","203","19","0.587199","0.587199","0.587199","0.587199","0","0","0","1697.78","23","0","43","1085","21","1","17","0","33.576","232","13","0","0.002","0.013","1.45","0","0","0","0","0","8.423","2.09","1.26","0.617","0.008","68","68","0","0","17","0","0","1","1","5","2","2","0","0","0","0","36972","0","0","3","62.5","0","15","172","4590","0","101","85","67","True","True","True","0","0.174","0","0.002","1920","1080","0","0","1920","1080","19","11","11","5","True","1250","600","16","29","519486","17396","400","165055","7.3349","0.0821","7.2528","normal","True","False","False"
"2026/6/25 20:21:19","59.9219","59.9219","19","24.301","0.587","32.258","219","19","0.561482","0.561482","0.561482","0.561482","0","0","0","1770.97","23","0","44","1085","21","1","17","0","27.345","178","6","0","0.002","0.016","1.456","0.001","0","0.001","0","0","9.634","0","0.001","0.56","0.008","51","51","0","0","17","0","0","1","1","5","2","2","0","0","0","0","36972","0","0","0","62.5","16","0","172","4623","0","101","85","67","True","True","True","0.002","0.174","0","0.008","1920","1080","0","0","1920","1080","19","12","12","4","True","1892","677","30","54","533373","17892","398","165055","7.4345","0.0752","7.3593","normal","True","False","False"
"2026/6/25 20:21:21","58.4801","58.4801","19","20.761","0.567","32.258","235","19","0.492126","0.492126","0.492126","0.492126","0","0","0","2022.22","23","0","45","1090","21","1","17","0","25.903","166","3","0","0.003","0.017","1.555","0","0","0","0","0","6.428","0","0","1.369","0.009","68","68","0","0","17","0","0","1","1","5","2","2","0","0","0","0","36972","0","0","0","62.5","0","0","172","4744","0","113","94","74","True","True","True","0.002","0.174","0","0.008","1920","1080","0","0","1920","1080","19","12","12","4","True","1630","622","27","49","545412","18261","400","165055","3.9084","0.0743","3.8341","normal","True","False","False"
"2026/6/25 20:21:23","59.9056","59.9056","19","20.761","0.492","32.258","234","19","0.547046","0.547046","0.547046","0.547046","0","0","0","1817.64","21","0","46","1088","21","1","17","0","32.55","233","16","0","0.004","0.014","1.248","0.001","0","0","0","0","6.57","0","0","0.295","0.01","51","51","0","0","17","0","0","1","1","5","2","0","0","0","0","0","36972","0","0","0","66.666","0","0","172","4865","0","113","94","74","True","True","True","0.003","0.174","0","0.008","1920","1080","0","0","1920","1080","19","12","12","4","True","1620","623","27","49","559632","18795","399","165055","3.0715","0.0761","2.9954","normal","True","False","False"
"2026/6/25 20:21:25","59.9736","59.9736","17","21.818","0.547","4","16","17","0.547046","0.547046","0.547046","0.547046","0","0","0","1820.89","21","0","47","1080","21","1","17","0","246.558","1877","164","0","0.003","0.007","9.391","0.007","40.372","0","0.002","0","35.237","77.85","26.004","14.234","0.008","65","65","0","0","3","14","168","1","1","5","0","0","0","0","0","0","36972","0","0","45","62.5","0","0","172","4985","0","113","94","74","True","True","True","0.001","0.174","0","0.008","1920","1080","0","0","1920","1080","17","12","12","4","True","1873","676","30","55","573530","19321","399","165055","3.5869","0.0703","3.5166","normal","True","False","False"
"2026/6/25 20:21:27","61.68","61.68","17","25.263","0.547","32.258","265","17","0.581734","0.581734","0.581734","0.581734","0","0","0","1721.84","21","0","48","1087","21","1","17","0","30.446","208","0","0","0.001","0.014","1.21","0","0","0","0","0","3.857","0","0","0.636","0.007","51","51","0","0","17","0","0","1","1","5","0","0","0","0","0","0","36972","0","0","0","62.5","15","0","172","5106","0","113","94","74","True","True","True","0.001","0.174","0","0.008","1920","1080","0","0","1920","1080","17","12","12","4","True","1806","687","38","69","587822","19722","398","165055","3.799","0.0856","3.7134","normal","True","False","False"
"2026/6/25 20:21:29","59.9808","59.9808","17","20.979","0.582","21.739","250","17","0.571429","0.571429","0.571429","0.571429","0","0","0","1750.2","21","0","49","1095","21","1","17","0","47.275","325","0","0","0.002","0.015","5.493","1.504","0","0","0","0","6.551","0","0","0.301","0.009","51","51","0","0","17","0","0","1","1","4","0","0","0","0","0","0","33108","2","0","0","66.666","0","0","172","5226","0","124","104","82","True","True","True","0.002","0.174","0","0.008","1920","1080","0","0","1920","1080","17","9","9","5","True","1250","600","16","28","600332","20119","399","165055","3.8032","0.0694","3.7338","normal","True","False","False"
"2026/6/25 20:21:31","59.9782","59.9782","17","20.979","0.567","32.258","266","17","0.50813","0.50813","0.50813","0.50813","0","0","0","1962.24","21","0","50","1082","21","1","17","0","37.684","263","0","0","0.001","0.014","2.049","0","0","0","0","0","6.103","0","0.001","0.436","0.008","45","45","0","0","15","0","0","1","1","6","2","2","0","0","0","0","33108","0","0","0","66.666","16","15","172","5346","0","124","104","82","True","True","True","0.002","0.174","0","0.008","1920","1080","0","0","1920","1080","17","9","9","5","True","1250","600","16","29","614493","20556","398","165055","3.8645","0.0728","3.7917","normal","True","False","False"
"2026/6/25 20:21:33","61.6517","61.6517","19","21.216","0.508","4","0","19","0.571429","0.571429","0.571429","0.571429","0","0","0","1740.03","23","0","51","1120","21","1","17","0","241.278","1687","0","0","0.004","0.007","14.572","0.006","45.983","0","0","0","30.159","64.528","17.297","21.094","0.017","68","68","0","0","3","14","168","1","1","6","2","2","0","0","0","0","36972","0","0","45","62.5","0","16","172","5467","0","124","104","82","True","True","True","0.001","0.174","0","0.008","1920","1080","0","0","1920","1080","19","12","12","4","True","1805","656","28","52","628261","20964","398","165055","3.5711","0.0704","3.5007","normal","True","False","False"
"2026/6/25 20:21:35","59.906","59.906","19","21.946","0.571","31.25","234","19","0.533333","0.533333","0.533333","0.533333","0","0","0","1861.21","23","0","52","1097","21","1","17","0","39.751","261","0","0","0.002","0.016","2.557","0","0","0","0","0","8.621","0","0","0.513","0.009","51","51","0","0","17","0","0","1","1","4","2","2","0","0","0","0","36972","0","0","0","62.5","0","0","172","5587","0","133","111","89","True","True","True","0.002","0.174","0","0.008","1920","1080","0","0","1920","1080","19","12","12","4","True","1599","621","27","49","639924","21354","399","165055","3.5695","0.0708","3.4987","normal","True","False","False"
