"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_skip_pending_count","scan_skip_not_due_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_read_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/26 0:52:31","61.9722","61.9722","19","6.587","0.257","4.926","94","19","2.11584","2.11584","0.26448","0.26448","88","0","0","3742.71","30","47","11","0.736","7.517","0.001","1086.84","1140.86","2129.45","15.487","446.801","0.004","0","25628","528","68","59","64","2304","0","1097","0","1097","1097","17","17","43","17","1143","17","1097","0","2285","34","34","17","1142","5","1097","26","0","0","0","208.976","1401","4","0","0.002","0.019","8.689","0","21.465","0","0.003","0","16.569","82.552","25.818","0.358","0.011","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","14","184","36972","0","0","63","66.666","16","16","328","2459","0","78","66","55","True","True","True","0.003","0.033","0","0","1920","1080","0","0","1920","1080","19","7","7","9","True","1854","584","28","51","282030","5399","403","160902","7.9999","0.0814","7.9185","normal","True","False","False"
"2026/6/26 0:52:33","59.8971","59.8971","19","6.587","0.264","5.813","140","19","2.03978","2.03978","0.254972","0.254972","100","0","0","3873.1","29","63","12","0.796","8.279","0","1079.72","1356.31","2322.13","13.549","395.024","0.003","0","24648","476","68","59","64","2304","0","1084","0","1084","1084","17","17","43","17","1129","17","1084","0","2258","34","34","17","1129","5","1084","26","0","0","0","161.228","1141","44","0","0.002","0.019","8.04","0","28.355","0","0.001","0","19.625","48.789","20.786","0.422","0.011","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","13","172","36972","0","0","45","62.5","15","16","328","2579","0","78","66","55","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","19","8","8","8","True","1855","584","28","50","295703","5675","402","160902","7.8338","0.0869","7.7469","normal","True","False","False"
"2026/6/26 0:52:35","61.4101","61.4101","19","6.587","0.264","6.369","171","19","2.03978","2.03978","0.254972","0.254972","100","0","0","3873.1","29","63","12","0.796","8.279","0","1079.72","1356.31","2322.13","13.549","395.024","0.003","0","24648","476","68","59","64","2304","0","1084","0","1084","1084","17","17","43","17","1129","17","1084","0","2258","34","34","17","1129","5","1084","26","0","0","0","167.201","1049","3","0","0.002","0.02","15.117","0","26.146","0","0.003","0","18.447","43.159","11.513","0.64","0.014","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","13","172","36972","0","0","30","66.666","0","0","328","2700","0","78","66","55","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","19","8","8","8","True","1852","584","28","51","309420","5890","402","160902","3.7247","0.0527","3.672","normal","True","False","False"
"2026/6/26 0:52:37","59.9997","59.9997","17","6.587","0.253","6.41","16","17","3.42376","3.42376","0.263366","0.263366","117","0","0","3725.44","27","110","13","0.533","4.134","0.001","1070.7","1130.59","2149.72","15.185","432.128","0.004","0","25237","478","68","59","64","2304","6","1103","0","1109","1103","17","17","43","17","1148","17","1103","0","2297","34","34","17","1149","5","1103","26","0","0","0","144.416","1016","61","0","0.001","0.018","8.509","0.001","28.249","0","0.001","0","14.092","31.769","19.58","0.426","0.01","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","11","140","36972","0","0","36","62.5","0","0","328","2820","0","78","66","55","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","17","8","8","8","True","1854","584","28","51","322767","6230","401","160902","7.036","0.0924","6.9436","normal","True","False","False"
"2026/6/26 0:52:39","60.0006","60.0006","17","5.655","0.253","6.41","157","17","3.42376","3.42376","0.263366","0.263366","117","0","0","3725.44","27","110","13","0.533","4.134","0.001","1070.7","1130.59","2149.72","15.185","432.128","0.004","0","25237","478","68","59","64","2304","6","1103","0","1109","1103","17","17","43","17","1148","17","1103","0","2297","34","34","17","1149","5","1103","26","0","0","0","156.555","1042","1","0","0.002","0.02","10.397","0","34.808","0","0.002","0","21.627","26.858","12.231","1.338","0.01","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","11","140","36972","0","0","30","62.5","0","0","328","2941","0","89","74","61","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","17","8","8","8","True","1854","584","28","51","334533","6340","405","160902","8.2869","0.081","8.2059","normal","True","False","False"
"2026/6/26 0:52:41","59.8077","59.8077","17","5.655","0.261","8","93","17","4.48207","4.48207","0.249004","0.249004","144","0","0","3901.41","26","156","14","0.4","7.566","0","1065.92","1290.2","2305.31","13.473","458.32","0.003","0","24569","438","68","59","64","2304","2","1098","0","1100","1098","17","17","43","17","1143","17","1098","0","2286","34","34","17","1143","5","1098","26","0","0","0","126.885","940","61","0","0.001","0.017","7.722","0","22.493","0","0.001","0","7.459","40.092","10.122","0.459","0.01","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","10","120","33108","2","0","30","66.666","0","15","328","3062","0","89","74","61","True","True","True","0.004","0.033","0","0","1920","1080","0","0","1920","1080","17","7","7","7","True","1855","584","28","50","348306","6678","403","160902","8.0918","0.0695","8.0223","normal","True","False","False"
"2026/6/26 0:52:43","59.8204","59.8204","17","5.655","0.261","7.142","63","17","4.48207","4.48207","0.249004","0.249004","144","0","0","3901.41","26","156","14","0.4","7.566","0","1065.92","1290.2","2305.31","13.473","458.32","0.003","0","24569","438","68","59","64","2304","2","1098","0","1100","1098","17","17","43","17","1143","17","1098","0","2286","34","34","17","1143","5","1098","26","0","0","0","145.241","978","0","0","0.002","0.022","15.383","0","22.623","0","0.002","0","13.586","36.636","15.605","0.773","0.009","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","10","120","33108","2","0","30","62.5","0","0","328","3183","0","89","74","61","True","True","True","0.001","0.033","0","0","1920","1080","0","0","1920","1080","17","7","7","7","True","1853","584","28","50","361760","6760","403","160902","7.5897","0.0923","7.4974","normal","True","False","False"
"2026/6/26 0:52:45","59.85","59.85","17","5.655","0.246","9.174","32","17","7.65864","7.65864","0.273523","0.273523","150","0","0","3499.67","26","31","15","1.112","5.308","0","969.301","1153.38","2071.66","10.684","379.817","0.002","0","23718","418","68","59","64","2304","4","1107","0","1111","1107","17","17","41","17","1152","17","1107","0","2309","34","34","17","1157","3","1107","24","0","0","0","102.352","689","2","0","0.003","0.02","5.844","0","22.167","0","0.002","0","11.78","14.497","9.054","0.404","0.012","67","67","67","0","8","0","67296","67296","0","12","48","65","67","0","0","12","10","135","33108","0","0","18","62.5","0","0","328","3304","0","89","74","61","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","17","7","7","7","True","1854","584","28","51","375736","7224","402","160902","8.4674","0.0846","8.3828","normal","True","False","False"
"2026/6/26 0:52:47","59.9244","59.9244","17","5.655","0.246","8","47","17","7.65864","7.65864","0.273523","0.273523","150","0","0","3499.67","26","31","15","1.112","5.308","0","969.301","1153.38","2071.66","10.684","379.817","0.002","0","23718","418","68","59","64","2304","4","1107","0","1111","1107","17","17","41","17","1152","17","1107","0","2309","34","34","17","1157","3","1107","24","0","0","0","111.764","755","4","0","0.002","0.021","6.19","0","16.982","0","0.002","0","15.03","22.351","9.149","1.544","0.011","66","66","66","0","7","0","65064","65064","0","12","48","64","66","0","0","12","10","136","33108","0","0","18","66.666","0","0","328","3425","0","99","83","68","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","17","7","7","7","True","1854","584","28","51","388088","7243","404","160902","8.5292","0.0744","8.4548","normal","True","False","False"
"2026/6/26 0:52:49","59.8082","59.8082","19","5.871","0.282","4.926","31","19","1.82863","1.82863","0.261233","0.261233","150","0","0","3785.44","30","0","16","0.178","4.087","0","1092.62","1265.97","2228.19","13.647","392.983","0.009","0","24610","487","68","59","64","2304","5","1125","0","1130","1125","17","17","43","17","1170","17","1125","0","2340","34","34","17","1170","5","1125","26","0","0","0","200.749","1309","2","0","0.002","0.017","10.865","0","29.701","0","0.001","0","20.055","42.26","13.412","31.601","0.015","80","80","80","0","13","0","83688","83688","0","12","48","76","80","0","0","12","14","181","36972","0","0","36","66.666","0","0","328","3545","0","99","83","68","True","True","True","0.001","0.033","0","0","1920","1080","0","0","1920","1080","19","8","8","8","True","1854","584","28","50","401733","7680","403","160902","7.9293","0.087","7.8423","normal","True","False","False"
"2026/6/26 0:52:51","59.9055","59.9055","19","5.871","0.264","5.813","63","19","0.278242","0.278242","0.278242","0.278242","157","0","0","3590.16","30","47","17","1.295","7.48","0.001","1105.49","1098.2","2028.67","12.446","385.384","0.002","0","24503","457","68","59","64","2304","0","1087","0","1087","1087","17","17","43","17","1133","17","1087","0","2267","34","34","17","1134","5","1087","26","0","0","0","163.762","1109","4","0","0.003","0.025","13.739","0","27.231","0","0.002","0","22.178","33.958","14.19","0.689","0.011","78","78","78","0","11","0","79224","79224","0","12","48","75","78","0","0","12","14","184","36972","0","0","30","62.5","47","31","328","3665","0","100","83","68","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","19","8","8","8","True","1852","585","28","50","415119","7711","403","160902","8.6075","0.0857","8.5218","normal","True","False","False"
"2026/6/26 0:52:53","59.9338","59.9338","19","5.871","0.264","5.813","78","19","0.278242","0.278242","0.278242","0.278242","206","0","0","3590.16","30","328","17","1.295","7.48","0.001","1105.49","1098.2","2028.67","12.446","385.384","0.002","0","24503","457","68","59","64","2304","0","1087","0","1087","1087","17","17","43","17","1133","17","1087","0","2267","34","34","17","1134","5","1087","26","0","0","0","170.972","1159","4","0","0.005","0.03","7.279","0","32.619","0","0.004","0","26.014","40.852","14.267","1.504","0.01","78","78","78","0","11","0","79224","79224","0","12","48","75","78","0","0","12","14","184","36972","0","0","30","62.5","0","16","328","3785","0","109","91","74","True","True","True","0.003","0.033","0","0","1920","1080","0","0","1920","1080","19","8","8","8","True","1854","584","28","51","427606","8148","404","160902","8.1188","0.0827","8.0361","normal","True","False","False"
"2026/6/26 0:52:55","58.5618","58.5618","19","5.871","0.264","7.092","140","19","0.278242","0.278242","0.278242","0.278242","206","0","0","3590.16","30","328","17","1.295","7.48","0.001","1105.49","1098.2","2028.67","12.446","385.384","0.002","0","24503","457","68","59","64","2304","0","1087","0","1087","1087","17","17","43","17","1133","17","1087","0","2267","34","34","17","1134","5","1087","26","0","0","0","143.404","970","4","0","0.002","0.017","9.414","0.001","22.481","0","0.002","0","19.505","30.551","10.551","0.283","0.022","78","78","78","0","11","0","79224","79224","0","12","48","75","78","0","0","12","14","184","36972","0","0","30","66.666","0","0","328","3906","0","109","91","74","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","19","8","8","8","True","1854","584","28","51","440356","8166","405","160902","3.8332","0.0847","3.7485","normal","True","False","False"
"2026/6/26 0:52:57","59.8195","59.8195","17","5.871","0.255","1.779","94","17","13.8182","13.8182","0.242424","0.242424","214","0","0","3789.62","28","47","18","0.593","7.538","0","1110.2","1250.67","2203.87","11.997","406.697","0.003","0","25060","459","68","59","64","2304","1","1099","0","1100","1099","17","17","43","17","1144","17","1099","0","2290","34","34","17","1146","5","1099","26","0","0","0","561.338","2127","0","0","0.002","0.002","179.185","0.007","60.093","0","0.011","0","44.478","145.968","26.833","15.271","0.01","80","80","80","0","24","0","83688","83688","0","0","0","78","80","0","0","0","24","300","36972","0","0","69","62.5","0","15","328","4026","0","119","99","81","True","True","True","0.003","0.033","0","0","1920","1080","0","0","1920","1080","17","7","7","9","True","1852","585","28","50","452589","8589","406","161861","3.7635","0.0756","3.6879","normal","True","False","False"
"2026/6/26 0:53:00","59.7622","59.7622","17","5.871","0.255","6.41","0","17","13.8182","13.8182","0.242424","0.242424","214","0","0","3789.62","28","47","18","0.593","7.538","0","1110.2","1250.67","2203.87","11.997","406.697","0.003","0","25060","459","68","59","64","2304","1","1099","0","1100","1099","17","17","43","17","1144","17","1099","0","2290","34","34","17","1146","5","1099","26","0","0","0","139.857","951","0","0","0.002","0.02","8.131","0.002","25.954","0","0","0","21.799","31.455","11.81","0.579","0.011","79","79","79","0","12","0","81456","81456","0","12","48","77","79","0","0","12","12","156","36972","0","0","30","62.5","0","16","328","4147","0","119","99","81","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","17","7","7","9","True","1852","585","28","50","466223","8609","405","161861","3.8584","0.0865","3.7719","normal","True","False","False"
"2026/6/26 0:53:02","61.4367","61.4367","17","5.211","0.26","6.41","63","17","2.19031","2.19031","0.243368","0.243368","214","0","0","4049.26","26","0","19","0.786","8.312","0.001","1108.84","1441.18","2438.39","15.997","417.818","0.003","0","26038","436","68","59","64","2304","0","1086","0","1086","1086","17","17","43","17","1132","17","1086","0","2264","34","34","17","1132","5","1086","26","0","0","0","152.811","1024","0","0","0.002","0.021","8.393","0","26.275","0","0.003","0.001","11.256","45.822","13.446","0.631","0.02","78","78","78","0","11","0","79224","79224","0","12","48","75","78","0","0","12","10","120","33108","2","0","30","62.5","16","0","328","4267","0","119","99","81","True","True","True","0.001","0.033","0","0","1920","1080","0","0","1920","1080","17","6","6","8","True","1854","584","28","51","479778","9021","405","161861","3.6899","0.0821","3.6078","normal","True","False","False"
"2026/6/26 0:53:04","59.6802","59.6802","17","5.211","0.26","8","16","17","2.19031","2.19031","0.243368","0.243368","214","0","0","4049.26","26","0","19","0.786","8.312","0.001","1108.84","1441.18","2438.39","15.997","417.818","0.003","0","26038","436","68","59","64","2304","0","1086","0","1086","1086","17","17","43","17","1132","17","1086","0","2264","34","34","17","1132","5","1086","26","0","0","0","120.235","776","3","0","0.003","0.018","5.285","0.285","23.553","0","0.004","0","13.756","31.078","7.976","0.507","0.01","72","72","72","0","10","0","68940","68940","0","11","44","71","70","0","0","11","11","140","31464","2","0","24","62.5","0","0","328","4387","0","129","108","88","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","17","5","5","8","True","1854","584","28","51","491761","9025","406","161861","3.5256","0.0539","3.4717","normal","True","False","False"
"2026/6/26 0:53:06","61.5881","61.5881","17","5.211","0.246","7.142","47","17","0.239693","0.239693","0.239693","0.239693","217","0","0","4168.35","26","16","20","0.753","6.555","0","1247.3","1164.45","2216.46","20.042","626.999","0.004","0","26596","428","68","59","64","2304","4","1099","0","1103","1099","17","17","41","17","1144","17","1099","0","2289","34","34","17","1145","3","1099","24","0","0","0","136.369","956","4","0","0.001","0.013","10.168","0.992","34.019","0","0.004","0","13.997","21.554","9.422","1.83","0.009","66","66","66","0","8","0","65064","65064","0","11","44","64","66","0","0","11","11","148","31464","1","0","21","66.666","0","0","328","4508","0","129","108","88","True","True","True","0.001","0.033","0","0","1920","1080","0","0","1920","1080","17","5","5","8","True","1852","585","27","50","505844","9527","406","161861","7.8751","0.0776","7.7975","normal","True","False","False"
"2026/6/26 0:53:08","59.6156","59.6156","19","5.211","0.239","8","47","19","1.13282","1.13282","0.283206","0.283206","219","0","0","3519.31","30","16","21","0.338","6.367","0.003","1076.57","1083.73","2009.53","11.121","362.725","0.003","0","24171","544","68","59","64","2304","3","1119","0","1122","1119","17","17","43","17","1164","17","1119","0","2329","34","34","17","1165","5","1119","26","0","0","0","125.966","895","38","0","0.003","0.021","7.192","0.001","20.413","0","0","0","18.762","25.544","13.463","0.42","0.017","74","74","74","0","11","0","75572","75572","0","11","44","69","74","0","0","11","15","203","35328","0","0","30","62.5","0","16","328","4629","0","129","108","88","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","19","6","6","9","True","1853","585","27","50","519442","9645","405","161861","8.2819","0.0678","8.2141","normal","True","False","False"
"2026/6/26 0:53:10","59.8692","59.8692","19","6.295","0.239","2.785","79","19","1.13282","1.13282","0.283206","0.283206","219","0","0","3519.31","30","16","21","0.338","6.367","0.003","1076.57","1083.73","2009.53","11.121","362.725","0.003","0","24171","544","68","59","64","2304","3","1119","0","1122","1119","17","17","43","17","1164","17","1119","0","2329","34","34","17","1165","5","1119","26","0","0","0","348.938","2432","5","0","0.003","0.003","17.926","0.004","59.243","0.001","0.005","0","40.627","77.306","37.574","24.649","0.011","74","74","74","0","21","0","75572","75572","0","0","0","69","74","0","0","0","26","336","35328","0","0","66","62.5","16","16","328","4749","0","129","108","88","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","19","7","7","8","True","1854","584","28","51","532774","10035","405","161861","3.8867","0.0779","3.8088","normal","True","False","False"
"2026/6/26 0:53:12","60.1293","60.1293","20","6.295","0.283","6.41","109","20","0.790097","0.790097","0.263366","0.263366","243","0","0","3779.95","31","141","22","0.262","5.775","0.001","1118.96","1161.04","2161.7","12.833","419.882","0.004","0","25185","490","68","59","64","2304","6","1108","0","1114","1108","17","17","43","17","1153","17","1108","0","2307","34","34","17","1154","5","1108","26","0","0","0","163.416","1165","61","0","0.003","0.021","11.469","0","29.048","0","0.001","0","17.094","39.209","14.921","0.47","0.016","78","78","78","0","12","0","79224","79224","0","11","44","73","78","0","0","11","16","215","36972","0","0","33","66.666","0","0","328","4870","0","129","108","88","True","True","True","0.003","0.033","0","0","1920","1080","0","0","1920","1080","20","8","8","8","True","1854","584","28","50","546298","10175","405","161861","3.6585","0.0887","3.5698","normal","True","False","False"
"2026/6/26 0:53:14","59.7669","59.7669","20","6.295","0.283","2.207","328","20","0.790097","0.790097","0.263366","0.263366","243","0","0","3779.95","31","141","22","0.262","5.775","0.001","1118.96","1161.04","2161.7","12.833","419.882","0.004","0","25185","490","68","59","64","2304","6","1108","0","1114","1108","17","17","43","17","1153","17","1108","0","2307","34","34","17","1154","5","1108","26","0","0","0","443.395","1429","4","0","0.002","0.02","12.381","0","41.024","0","0.002","0","21.309","95.547","17.764","27.163","0.011","79","79","79","0","12","0","81456","81456","0","12","48","74","79","0","0","12","15","203","36972","0","0","36","66.666","0","0","328","4990","0","141","117","96","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","20","8","8","8","True","1852","584","28","51","558328","10546","406","161861","3.8549","0.081","3.7739","normal","True","False","False"
"2026/6/26 0:53:16","60.0437","60.0437","20","6.295","0.254","5.319","250","20","6.25","6.25","0.25","0.25","244","0","0","3840.9","29","0","23","0.682","6.326","0.001","1093.46","1394.8","2133.31","12.623","372.318","0.002","0","24484","504","68","59","64","2304","0","1102","0","1102","1102","17","17","43","17","1148","17","1102","0","2295","34","34","17","1147","5","1102","26","0","0","0","181.938","1237","59","0","0.003","0.021","10.493","0","31.685","0","0.002","0","22.077","40.593","11.869","23.46","0.011","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","13","180","36972","0","0","36","62.5","0","0","328","5111","0","141","117","96","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","20","8","8","8","True","1854","584","28","51","571855","10709","406","161861","3.9643","0.0956","3.8687","normal","True","False","False"
"2026/6/26 0:53:18","59.815","59.815","18","6.295","0.254","4","171","18","6.25","6.25","0.25","0.25","244","0","0","3840.9","29","0","23","0.682","6.326","0.001","1093.46","1394.8","2133.31","12.623","372.318","0.002","0","24484","504","68","59","64","2304","0","1102","0","1102","1102","17","17","43","17","1148","17","1102","0","2295","34","34","17","1147","5","1102","26","0","0","0","261.531","1757","3","0","0.002","0.016","7.976","0.004","45.789","0","0.003","0","27.628","49.968","15.913","38.228","0.012","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","13","180","36972","0","0","36","62.5","15","0","328","5232","0","141","117","96","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","18","8","8","8","True","1854","584","28","51","585664","11019","405","161861","3.7535","0.0792","3.6743","normal","True","False","False"
"2026/6/26 0:53:20","59.77","59.77","17","6.295","0.26","6.41","78","17","0.587027","0.587027","0.293513","0.293513","246","0","0","3397.03","27","0","24","0.388","5.853","0.001","1046.17","1046.19","1931.97","12.991","351.029","0.003","0","23066","442","68","59","64","2304","0","1095","0","1095","1095","17","17","43","17","1141","17","1095","0","2282","34","34","17","1141","5","1095","26","0","0","0","165.976","1155","69","0","0.002","0.021","10.179","0","25.214","0","0.001","0","16.629","34.093","20.528","21.668","0.01","78","78","78","0","11","0","79224","79224","0","12","48","73","78","0","0","12","11","139","36972","0","0","36","62.5","0","16","328","5353","0","142","117","96","True","True","True","0.002","0.033","0","0","1920","1080","0","0","1920","1080","17","8","8","8","True","1854","584","28","50","599278","11361","405","161861","3.6433","0.0859","3.5574","normal","True","False","False"
