"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_skip_stable_topology_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_cold_topology_enabled","scan_topology_rescan_request_count","scan_topology_count_probe_count","scan_topology_count_probe_change_count","scan_topology_candidate_count","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_cn_ne_map_diag_enabled","scan_cn_ne_map_candidate_parent_lookup_count","scan_cn_ne_map_candidate_unique_parent_count","scan_cn_ne_map_candidate_duplicate_parent_count","scan_cn_ne_map_candidate_direct_source_count","scan_cn_ne_map_candidate_plus8_source_count","scan_cn_ne_map_candidate_wrapper_source_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 8:45:03","316.016","316.016","14","13.152","0","21.739","16","14","169","0","0","0","0","1","1","0","0","1414","0","4776.56","26","0","1","1","0","2","0","1118","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","49.827","177","4","0","0.002","0.026","8.183","5.687","10.606","0.001","0.001","0","3.959","0.981","1.735","0.001","0.005","68","68","68","0","5","0","65080","65080","0","14","56","69","64","0","0","17","16","6","100","25","75","5","1","13224","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","9","1","8","9","9","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","18","16","0","2","0","14","4","14","0","0","1","297","0","62.5","0","0","1031","3015","0","399","385","374","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","14","8","8","14","3","1","62","28","3","True","372","496","29","52","36834","641","653","954479","3.3157","0.6038","2.7119","normal","True","True","False"
"2026/6/29 8:45:04","345.294","345.294","14","12.973","0","16.129","16","14","169","0","0","0","0","1","1","0","0","1611","0","4776.56","26","0","1","1","0","2","0","1118","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","50.845","178","2","0","0.002","0.024","8.081","5.902","10.224","0","0","0","4.834","1.506","1.487","0.001","0.006","68","68","68","0","5","0","65080","65080","0","14","56","69","64","0","0","17","16","6","99","27","72","5","1","13224","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","9","1","7","8","9","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","18","16","0","2","0","13","4","14","0","0","1","318","0","66.666","16","16","1031","3400","0","399","385","374","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","14","8","8","14","3","1","63","29","3","True","372","496","29","52","40877","713","635","954479","5.5355","0.5846","4.9509","normal","True","True","False"
"2026/6/29 8:45:05","331.255","331.255","14","12.973","0","8","16","14","168","0","0","0","0","1","1","0","0","1782","0","4776.56","26","0","1","1","0","3","0","1107","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","114.073","187","5","0","0.002","0.025","10.026","5.399","9.472","0","0.004","0","3.171","1.028","34.432","0.001","0.007","68","68","68","0","5","0","65080","65080","0","14","56","69","64","0","0","17","16","6","100","25","75","5","1","13224","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","9","1","7","8","9","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","18","16","0","2","0","13","4","14","0","0","1","335","0","62.5","0","16","1031","3755","0","408","386","374","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","14","8","8","14","4","1","100","45","3","True","372","496","29","52","44180","784","628","954479","2.8024","0.6211","2.1813","normal","True","True","False"
"2026/6/29 8:45:06","353.896","353.896","14","12.973","0","16.129","219","14","168","0","0","0","0","1","1","0","0","1953","0","4776.56","26","0","1","1","0","3","0","1107","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","50.506","182","4","0","0.001","0.017","10.519","3.594","8.107","0","0","0","4.983","3.85","1.823","0.001","0.005","66","66","66","0","5","0","64648","64648","0","14","54","67","64","0","0","17","16","6","100","25","75","5","1","13224","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","9","1","7","8","9","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","18","16","0","2","0","13","4","14","0","0","1","350","0","66.666","94","94","1031","4105","0","446","410","388","True","True","True","0.003","0.01","0","0","1920","1080","0","0","1920","1080","14","8","8","12","0","0","0","0","3","True","372","496","29","52","47108","852","629","954479","3.324","0.7552","2.5688","normal","True","True","False"
"2026/6/29 8:45:07","368.262","368.262","14","12.973","0","15.873","31","14","168","0","0","0","0","1","1","0","0","2123","0","4776.56","26","0","1","1","0","3","0","1107","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","58.263","209","5","0","0.002","0.02","7.898","5.812","8.466","0","0","0","4.873","0.995","2.169","7.206","0.006","54","54","54","0","5","0","62056","62056","0","14","42","55","52","0","0","17","16","6","100","25","75","5","1","13224","0","0","3","3","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","9","1","7","8","9","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","18","16","0","2","0","13","4","14","0","0","1","356","0","62.5","0","0","1031","4455","0","546","467","414","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","14","8","8","14","3","1","94","42","3","True","372","496","29","52","48454","881","661","954479","3.3352","0.5263","2.8089","normal","True","True","False"
"2026/6/29 8:45:08","319.399","319.399","14","14.118","0","15.873","46","14","169","0","0","0","0","1","1","0","0","2294","0","4776.56","26","0","1","1","0","3","0","1107","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","64.452","218","5","0","0.002","0.022","9.314","4.799","12.563","0","0.001","0","3.871","3.321","2.017","8.052","0.006","54","54","54","0","5","0","62056","62056","0","14","42","55","52","0","0","17","16","6","100","25","75","5","1","13224","0","0","3","3","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","9","1","7","8","9","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","18","16","0","2","0","13","4","14","0","0","1","374","0","66.666","0","15","1031","4791","0","546","467","414","True","True","True","0","0.01","0","0","1920","1080","0","0","1920","1080","14","8","8","14","3","1","100","45","3","True","372","496","29","52","51910","956","650","954479","2.2087","0.5015","1.7072","normal","True","True","False"
"2026/6/29 8:45:09","349.106","349.106","14","14.118","0","16.129","16","14","168","0","0","0","0","1","1","0","0","2465","0","4776.56","26","0","1","1","0","3","0","1107","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","53.872","185","5","0","0.001","0.022","9.232","4.595","13.653","0.001","0","0","3.464","0.966","1.716","0.003","0.007","66","66","66","0","5","0","64648","64648","0","14","54","67","64","0","0","17","16","6","100","26","74","5","1","13224","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","9","1","7","8","9","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","18","16","0","2","0","13","4","14","0","0","1","393","0","66.666","16","16","1031","5152","0","546","467","414","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","14","8","8","14","3","1","78","35","3","True","372","496","29","52","55430","1033","639","954479","2.7135","0.6556","2.0579","normal","True","True","False"
"2026/6/29 8:45:10","335.322","335.322","14","14.118","0","1.066","47","14","169","0","0","0","0","1","1","0","0","2478","0","4776.56","26","0","1","1","0","3","0","1107","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","928.222","206","4","0","0.002","0.023","8.428","8.452","351.566","0","0.001","0","4.108","1.314","1.732","0.001","0.006","54","54","54","0","5","0","62056","62056","0","14","42","55","52","0","0","17","16","6","100","26","74","5","1","13224","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","9","1","7","8","9","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","18","16","0","2","0","13","4","14","0","0","1","395","0","8","47","47","1031","5488","0","814","714","644","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","14","8","8","12","0","0","0","0","3","True","372","496","29","52","55819","1041","684","954479","2.9914","0.4821","2.5093","normal","True","True","False"
"2026/6/29 8:45:11","323.74","323.74","14","14.118","0","1.066","1062","14","3","0","0","0","0","1","1","0","0","2640","0","4776.56","26","0","1","1","0","4","0","1086","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","928.222","206","4","0","0.002","0.023","8.428","8.452","351.566","0","0.001","0","4.108","1.314","1.732","0.001","0.006","54","54","54","0","5","0","62056","62056","0","14","42","55","52","0","0","17","16","6","100","26","74","5","1","13224","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","9","1","7","8","9","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","18","16","0","2","0","13","4","14","0","0","1","395","0","62.5","812","812","1031","5829","0","1122","1007","920","True","True","True","0.002","0.01","0","0","1920","1080","0","0","1920","1080","14","8","8","12","0","0","0","0","3","True","372","496","29","52","55995","1051","694","954479","3.2391","0.6546","2.5845","normal","True","True","False"
"2026/6/29 8:45:12","370.516","370.516","12","14.118","0","16.129","16","12","167","0","0","0","0","1","1","0","0","2812","0","4776.56","26","0","1","1","0","4","0","1086","0.746","3.225","0.004","2072.8","2288.77","2231.12","12.43","394.766","0.003","0","10502","392","52","51","48","4096","0","1079","0","1079","1079","17","17","43","17","1126","17","1079","0","2252","34","34","17","1","2158","1079","1079","0","0","0","0","0","0","0","1126","5","1079","26","0","0","0","57.154","202","4","0","0.001","0.016","7.549","5.884","9.036","0","0","0","4.989","4.382","3.011","0.001","0.005","54","54","54","0","5","0","62056","62056","0","14","42","55","52","0","0","17","16","6","100","25","75","5","1","13224","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","0","16","10","0","0","10","0","0","7","3","4","7","7","0","0","10","4","0","0","1","0","0","5","4","0","0","0","2","12","6","6","4","2","2","4","2","2","4","2","2","0","0","0","4","0","0","0","4","0","0","1","16","16","0","0","0","12","4","12","0","0","1","410","0","62.5","0","0","1031","6198","0","1177","1056","964","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","12","8","8","12","4","1","78","36","3","True","372","496","29","52","58834","1115","734","954479","3.7714","0.6823","3.0891","normal","True","True","False"
