"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_skip_pending_count","scan_skip_not_due_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","candidate_backoff_enabled","candidate_backoff_min_failures","candidate_backoff_active_count","candidate_backoff_blocked_count","candidate_backoff_skipped_count","candidate_backoff_failure_count","candidate_backoff_soft_failure_count","candidate_backoff_probe_count","candidate_backoff_success_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_read_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/25 20:17:00","59.9429","59.9429","17","22.198","0.485","62.5","15","17","0.571429","0.571429","0.571429","0.571429","0","1681","0","1752.38","21","0","523","1082","21","1","17","0","24.509","175","8","0","0.002","0.014","1.368","0","0","0","0","0","7.7","0","0","0.132","0.01","51","51","0","0","17","0","0","1","2","0","0","0","0","0","0","0","36972","0","0","0","62.5","15","0","531","653","0","41","38","36","True","True","True","0.002","0.019","0","0","1920","1080","0","0","1920","1080","17","12","12","4","True","50","545","21","22","281636","56980","206","161400","3.7308","0.0734","3.6574","normal","True","False","False"
"2026/6/25 20:17:02","60.1425","60.1425","17","25.424","0.571","62.5","15","17","0.516262","0.516262","0.516262","0.516262","0","1681","0","1930.2","21","0","524","1090","21","1","17","0","28.937","205","9","0","0.001","0.013","2.3","0","0","0","0","0","4.445","0","0","0.277","0.007","51","51","0","0","17","0","0","1","2","0","0","0","0","0","0","0","36972","0","0","0","66.666","0","0","531","773","0","41","38","36","True","True","True","0.001","0.019","0","0","1920","1080","0","0","1920","1080","17","13","13","3","True","12","498","45","82","295114","57385","214","161400","2.8952","0.0847","2.8105","normal","True","False","False"
"2026/6/25 20:17:04","59.8025","59.8025","17","23.419","0.516","62.5","31","17","0.561482","0.561482","0.561482","0.561482","0","1681","0","1777.04","21","0","525","1085","21","1","17","0","22.734","203","59","0","0.002","0.016","1.233","0.001","0","0","0","0","4.732","0","0","0.35","0.007","51","51","0","0","17","0","0","1","2","0","0","0","0","0","0","0","36972","0","0","0","66.666","16","0","531","894","0","41","38","36","True","True","True","0.002","0.021","0","0","1920","1080","0","0","1920","1080","17","12","12","4","True","242","516","39","71","309372","57967","221","161400","6.8779","0.0728","6.8051","normal","True","False","False"
"2026/6/25 20:17:06","59.8791","59.8791","17","25.094","0.561","32.258","16","17","0.556483","0.556483","0.556483","0.556483","0","1681","0","1794.2","21","0","526","1079","21","1","17","0","23.485","159","5","0","0.003","0.023","2.398","0.71","0","0","0","0","5.27","0","0","0.542","0.008","68","68","0","0","17","0","0","1","2","0","0","0","0","0","0","0","33108","2","0","0","62.5","0","16","531","1014","0","53","47","43","True","True","True","0.001","0.021","0","0","1920","1080","0","0","1920","1080","17","11","11","3","True","1877","676","30","55","321038","58230","231","162634","8.2833","0.0778","8.2055","normal","True","False","False"
"2026/6/25 20:17:08","59.998","59.998","17","25.094","0.552","21.276","0","17","0.441306","0.441306","0.441306","0.441306","0","1681","0","2255.13","21","0","527","1113","21","1","17","0","36.838","264","11","0","0.002","0.016","4.569","0.81","0","0","0","0","5.594","0","0","0.432","0.006","68","68","0","0","17","0","0","1","2","0","0","0","0","0","0","0","33108","2","0","0","62.5","0","0","531","1134","0","53","47","43","True","True","True","0.002","0.021","0","0","1920","1080","0","0","1920","1080","17","10","10","4","True","1814","687","38","70","334717","58716","237","162634","7.8751","0.0735","7.8016","normal","True","False","False"
"2026/6/25 20:17:10","59.9315","59.9315","17","18.826","0.444","5.813","63","17","0.547046","0.547046","0.547046","0.547046","0","1681","0","1830.94","21","0","528","1099","20","1","16","0","171.169","1326","131","0","0.003","0.018","1.823","0","1.224","0","0","0","97.287","0","18.632","33.193","0.008","53","53","0","0","13","1","17","1","2","4","4","3","1","0","1","0","17652","6","0","6","62.5","0","0","531","1255","0","53","47","43","True","True","True","0.001","0.021","0","0","1920","1080","0","0","1920","1080","17","6","6","8","True","1348","599","16","30","349145","59628","243","162634","2.9801","0.0711","2.909","normal","True","False","False"
"2026/6/25 20:17:12","60.1909","60.1909","17","18.826","0.542","2.906","1140","17","0.412882","0.412882","0.412882","0.412882","0","1681","0","2407.21","23","0","529","1057","20","1","16","0","339.126","2494","97","0","0.002","0.012","7.296","0.003","32.339","0.001","0.002","0","172.499","45.376","42.883","0.597","0.008","52","52","0","0","4","9","108","1","2","4","4","4","0","0","0","0","13788","8","0","27","66.666","0","0","531","1375","0","58","50","44","True","True","True","0.002","0.021","0","0","1920","1080","0","0","1920","1080","17","4","4","10","True","594","527","32","58","362005","60497","249","821181","9.3609","0.0638","9.2971","normal","True","False","False"
"2026/6/25 20:17:14","60.0196","60.0196","19","18.826","0.416","32.258","47","19","0.547046","0.547046","0.547046","0.547046","0","1681","0","1830.4","23","0","530","1079","21","1","17","0","36.753","288","28","0","0.001","0.026","1.426","0","0","0","0","0","5.495","0","0","0.416","0.009","68","68","0","0","17","0","0","1","2","2","2","2","0","0","0","0","36972","0","0","0","62.5","0","0","531","1496","0","67","57","50","True","True","True","0.002","0.021","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1832","666","29","53","374758","61026","256","821181","5.0783","0.0743","5.004","normal","True","False","False"
"2026/6/25 20:17:16","58.8556","58.8556","19","9.747","0.542","21.276","15","19","0.603865","0.603865","0.603865","0.603865","0","1681","0","1650.49","23","0","531","1086","21","1","17","0","42.92","308","0","0","0.002","0.017","1.239","0","0","0","0","0","13.877","0","0","0.547","0.009","68","68","0","0","17","0","0","1","2","2","2","2","0","0","0","0","36972","0","0","0","62.5","15","0","531","1617","0","67","57","50","True","True","True","0.001","0.021","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1597","621","27","49","389469","61423","260","821181","5.1033","0.0721","5.0312","normal","True","False","False"
"2026/6/25 20:17:18","61.3311","61.3311","19","19.789","0.604","21.276","16","19","0.659631","0.659631","0.659631","0.659631","0","1681","0","1500.61","23","0","532","1082","21","1","17","0","38.73","259","0","0","0.002","0.021","1.621","0","0","0","0","0","16.063","0","0","0.45","0.008","68","68","0","0","17","0","0","1","2","2","2","2","0","0","0","0","36972","0","0","0","62.5","0","16","531","1739","0","76","64","57","True","True","True","0.001","0.021","0","0","1920","1080","0","0","1920","1080","19","13","13","3","True","1668","623","28","51","402269","61827","266","821181","9.6709","0.0858","9.5851","normal","True","False","False"
"2026/6/25 20:17:20","59.5711","59.5711","19","19.789","0.542","1.231","47","19","0.582072","0.582072","0.582072","0.582072","0","1681","0","1724.44","23","0","534","1089","21","1","17","0","811.003","3710","10","0","0.004","0.025","770.383","0","0.371","0","0","0","6.043","4.324","1.713","0.13","0.01","69","68","1","1","17","1","19","1","2","2","2","1","1","0","1","0","36972","0","0","3","62.5","15","16","531","1859","0","81","67","58","True","True","True","0.002","0.021","0","0","1920","1080","0","0","1920","1080","19","13","13","3","True","1814","661","30","54","414667","62250","272","821181","9.6297","0.078","9.5517","normal","True","False","False"
"2026/6/25 20:17:22","59.7549","59.7549","17","14.713","0.577","32.258","31","17","0.503778","0.503778","0.503778","0.503778","0","1681","0","1975.5","22","0","535","1080","21","1","17","0","28.954","210","10","0","0.001","0.012","1.252","0","0","0","0","0","6.269","0","0","2.026","0.008","51","51","0","0","17","0","0","1","2","2","2","1","0","0","0","0","36972","0","0","0","66.666","0","0","531","1980","0","81","67","58","True","True","True","0.002","0.021","0","0","1920","1080","0","0","1920","1080","17","11","11","5","True","1250","599","16","29","427891","62668","276","821181","9.1917","0.0692","9.1225","normal","True","False","False"
"2026/6/25 20:17:24","60.1725","60.1725","17","14.713","0.504","32.258","16","17","0.533333","0.533333","0.533333","0.533333","0","1681","0","1866.74","21","0","536","1081","21","1","17","0","35.179","257","18","0","0.002","0.032","1.261","0","0","0","0","0","10.282","0","0","0.801","0.008","51","51","0","0","17","0","0","1","2","2","1","0","0","0","0","0","36972","0","0","0","62.5","0","0","531","2100","0","91","75","64","True","True","True","0.002","0.021","0","0","1920","1080","0","0","1920","1080","17","11","11","5","True","1250","600","16","29","440818","63112","280","821181","9.8727","0.0883","9.7844","normal","True","False","False"
"2026/6/25 20:17:26","60.152","60.152","17","20.87","0.538","21.276","16","17","0.561482","0.561482","0.561482","0.561482","0","1681","0","1772.68","21","0","537","1101","21","1","17","0","35.913","246","15","0","0.001","0.018","3.388","0.67","0","0","0.001","0","9.36","0","0","0.134","0.008","51","51","0","0","17","0","0","1","2","2","0","0","0","0","0","0","33108","2","0","0","62.5","16","0","531","2221","0","91","75","64","True","True","True","0.001","0.021","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1250","599","16","29","454665","63589","283","821181","5.1283","0.082","5.0463","normal","True","False","False"
"2026/6/25 20:17:28","59.8155","59.8155","17","20.107","0.561","66.666","32","17","0.592768","0.592768","0.592768","0.592768","0","1681","0","1687.94","21","0","538","1083","21","1","17","0","22.105","211","70","0","0.001","0.014","4.034","0.002","0","0","0","0","4.866","0","0","0.324","0.008","60","60","0","0","15","0","0","1","2","4","2","2","0","0","0","0","33108","0","0","0","62.5","0","0","531","2341","0","91","75","64","True","True","True","0.001","0.023","0","0","1920","1080","0","0","1920","1080","17","10","10","4","True","1784","647","29","52","469451","64258","286","821181","10.5999","0.0856","10.5143","normal","True","False","False"
"2026/6/25 20:17:30","59.7931","59.7931","19","20.107","0.587","32.258","31","19","0.503778","0.503778","0.503778","0.503778","0","1681","0","1981.85","23","0","539","1123","21","1","17","0","29.543","272","65","0","0.001","0.015","2.537","0","0","0","0","0","7.869","0","0","0.655","0.01","51","51","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","0","66.666","0","15","531","2462","0","101","83","70","True","True","True","0.002","0.023","0","0","1920","1080","0","0","1920","1080","19","13","13","3","True","1600","622","27","48","482070","64671","290","821181","4.6774","0.0727","4.6047","normal","True","False","False"
"2026/6/25 20:17:32","59.7531","59.7531","19","21.452","0.504","32.258","16","19","0.581734","0.581734","0.581734","0.581734","0","1681","0","1712.02","23","0","540","1094","21","1","17","0","24.212","159","0","0","0.002","0.017","1.124","0","0","0","0","0","7.995","0","0","0.822","0.01","68","68","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","0","66.666","16","0","531","2582","0","101","83","70","True","True","True","0.002","0.023","0","0","1920","1080","0","0","1920","1080","19","13","13","3","True","1719","624","28","51","496415","65072","292","821181","5.1025","0.0797","5.0228","normal","True","False","False"
"2026/6/25 20:17:34","58.7554","58.7554","19","21.097","0.582","21.276","31","19","0.603865","0.603865","0.603865","0.603865","0","1681","0","1648.23","23","0","541","1078","21","1","17","0","47.419","286","0","0","0.003","0.021","1.352","0","0","0","0","0","9.164","0","0","0.129","0.008","51","51","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","0","62.5","15","16","531","2703","0","101","83","70","True","True","True","0.002","0.023","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1250","599","16","29","510715","65481","295","821181","5.325","0.0703","5.2547","normal","True","False","False"
"2026/6/25 20:17:36","59.5414","59.5414","19","21.097","0.653","15.873","15","19","0.571429","0.571429","0.571429","0.571429","0","1681","0","1753.49","23","0","543","1081","21","1","17","0","66.796","476","16","0","0.002","0.018","1.97","0","0","0","0","0","8.433","0","0","38.715","0.01","68","68","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","6","66.666","0","0","531","2824","0","110","91","76","True","True","True","0.002","0.03","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1250","599","16","29","523472","65937","299","821181","10.0127","0.0771","9.9356","normal","True","False","False"
"2026/6/25 20:17:38","59.0288","59.0288","19","18.198","0.567","32.258","47","19","0.603865","0.603865","0.603865","0.603865","0","1681","0","1647.61","23","0","544","1077","21","1","17","0","39.428","310","27","0","0.001","0.015","1.832","0","0","0","0","0","8.104","0","0","0.537","0.008","51","51","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","0","62.5","0","0","531","2944","0","110","91","76","True","True","True","0.003","0.03","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1250","599","16","29","538002","66540","301","821181","3.6525","0.0727","3.5798","normal","True","False","False"
"2026/6/25 20:17:40","59.9116","59.9116","19","18.462","0.609","32.258","47","19","0.653168","0.653168","0.653168","0.653168","0","1681","0","1523.48","23","0","545","1100","21","1","17","0","32.11","209","0","0","0.002","0.017","1.347","0","0","0","0","0","6.668","0","0","0.439","0.01","68","68","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","0","62.5","16","0","531","3065","0","110","91","76","True","True","True","0.001","0.03","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1250","599","16","29","552307","67058","303","821181","4.3251","0.0798","4.2453","normal","True","False","False"
"2026/6/25 20:17:42","59.9574","59.9574","17","25.608","0.653","32.258","16","17","0.576369","0.576369","0.576369","0.576369","0","1681","0","1739.05","21","0","546","1075","21","1","17","0","39.082","285","0","0","0.002","0.022","1.874","0","0","0","0","0","6.006","0","0","0.274","0.009","51","51","0","0","17","0","0","1","2","4","0","0","0","0","0","0","36972","0","0","0","62.5","0","16","531","3185","0","110","91","76","True","True","True","0.002","0.03","0","0","1920","1080","0","0","1920","1080","17","13","13","3","True","1729","625","28","51","566531","67463","304","821181","5.2153","0.0754","5.1399","normal","True","False","False"
"2026/6/25 20:17:44","59.9759","59.9759","17","25.608","0.604","31.25","15","17","0.615385","0.615385","0.615385","0.615385","0","1681","0","1620.42","21","0","548","1094","21","1","17","0","19.433","132","5","0.001","0.004","0.028","1.145","0","0","0","0","0","3.936","0","0","0.626","0.007","51","51","0","0","17","0","0","1","2","4","0","0","0","0","0","0","36972","0","0","0","62.5","15","15","531","3306","0","110","91","76","True","True","True","0.003","0.03","0","0","1920","1080","0","0","1920","1080","17","13","13","3","True","1597","621","27","49","580989","67874","306","821181","9.6142","0.0754","9.5388","normal","True","False","False"
"2026/6/25 20:17:46","58.789","58.789","17","24.145","0.609","62.5","47","17","0.537634","0.537634","0.537634","0.537634","0","1681","0","1859.55","21","0","549","1070","21","1","17","0","27.338","198","9","0","0.002","0.017","2.041","0.828","0","0","0","0","4.232","0","0","0.291","0.007","51","51","0","0","17","0","0","1","2","4","0","0","0","0","0","0","33108","2","0","0","62.5","0","15","531","3426","0","121","101","85","True","True","True","0.001","0.03","0","0","1920","1080","0","0","1920","1080","17","10","10","4","True","1763","641","29","52","593897","68321","309","821181","4.595","0.0693","4.5257","normal","True","False","False"
"2026/6/25 20:17:48","58.9333","58.9333","17","16.992","0.538","32.258","16","17","0.603865","0.603865","0.603865","0.603865","0","1681","0","1645.6","21","0","550","1105","21","1","17","0","32.28","251","25","0","0.001","0.013","2.166","0.939","0","0","0","0","4.181","0","0","0.283","0.007","51","51","0","0","17","0","0","1","2","4","0","0","0","0","0","0","33108","2","0","0","62.5","16","0","531","3547","0","121","101","85","True","True","True","0.001","0.03","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1250","599","16","29","608386","68904","311","821181","5.1248","0.0653","5.0595","normal","True","False","False"
