"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_skip_stable_topology_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_cold_topology_enabled","scan_topology_rescan_request_count","scan_topology_count_probe_count","scan_topology_count_probe_change_count","scan_topology_candidate_count","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_cn_ne_map_diag_enabled","scan_cn_ne_map_candidate_parent_lookup_count","scan_cn_ne_map_candidate_unique_parent_count","scan_cn_ne_map_candidate_duplicate_parent_count","scan_cn_ne_map_candidate_direct_source_count","scan_cn_ne_map_candidate_plus8_source_count","scan_cn_ne_map_candidate_wrapper_source_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_begin_frame_ms","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_prefetch_ms","phase_previous_index_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","phase_record_sync_ms","phase_entity_loop_wall_ms","phase_entity_loop_gap_ms","phase_cycle_gap_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","base_decrypt_slow_call_count","base_decrypt_max_call_ms","base_decrypt_max_call_type","base_decrypt_max_call_parent","base_decrypt_max_call_success","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 9:18:41","388.958","388.958","7","40","0","5.813","1516","7","0.212585","0.212585","0.212585","0.212585","0","1","1","3","0","0","0","4707.71","26","15","1","0","0","0","0","0","1.309","2.531","0.007","1967.38","2310.39","2223.27","12.278","409.768","0.002","0","10683","409","52","51","48","4096","0","1099","0","1099","1099","17","17","43","17","1148","17","1099","0","2296","34","34","17","1","2198","1099","1099","0","0","0","0","0","0","0","1148","5","1099","26","0","0","0","174.096","658","0","0","0","0.001","0","0.001","0.023","19.059","0.002","53.083","0.003","0","0.002","22.216","7.132","4.122","0.001","0.006","0","168.212","81.651","0","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","120","95","25","0","2.749","36","0x1b30618ea78","1","4","5","19020","0","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","212","0","62.5","0","16","969","1984","0","375","359","347","True","True","True","0","0.005","0","0","1920","1080","0","0","1920","1080","7","5","5","6","0","0","0","0","1","True","1605","575","21","38","28230","804","890","956181","2.4273","0.4251","2.0022","normal","True","True","False"
"2026/6/29 9:18:42","338.027","338.027","7","40","0.211","6.41","94","7","0.589884","0.589884","0.147471","0.147471","0","2","2","3","0","0","0","6752.78","26","0","2","0","0","0","0","0","0.598","2.698","0.005","2129.86","3523.21","3419.97","32.513","1059.48","0.003","0","21230","400","52","51","48","4096","0","1089","0","1089","1089","17","17","43","17","1139","17","1089","0","2278","34","34","17","1","2178","1089","1089","0","0","0","0","0","0","0","1139","5","1089","26","0","0","0","152.436","563","0","0","0","0.001","0","0.001","0.016","14.277","0.002","48.224","0","0.001","0","13.717","3.871","3.466","0.003","0.004","0","147.476","78.192","0","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","120","95","25","0","2.263","47","0x1b306174738","1","4","5","15156","2","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","1","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","218","0","62.5","0","0","969","2388","0","375","359","347","True","True","True","0","0.016","0","0","1920","1080","0","0","1920","1080","7","4","4","6","0","0","0","0","1","True","1605","576","21","37","32314","821","876","956181","2.5321","0.3175","2.2146","normal","True","True","False"
"2026/6/29 9:18:43","377.719","377.719","7","40","0.211","5.813","109","7","0.589884","0.589884","0.147471","0.147471","0","2","2","3","0","0","0","6752.78","26","0","2","0","0","0","0","0","0.598","2.698","0.005","2129.86","3523.21","3419.97","32.513","1059.48","0.003","0","21230","400","52","51","48","4096","0","1089","0","1089","1089","17","17","43","17","1139","17","1089","0","2278","34","34","17","1","2178","1089","1089","0","0","0","0","0","0","0","1139","5","1089","26","0","0","0","171.535","657","25","0","0","0.002","0","0.001","0.024","15.134","0.004","53.934","0.001","0.004","0","15.135","2.534","5.084","15.502","0.005","0","166.199","74.001","0","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","120","95","25","0","1.516","53","0x1b306196cd0","1","4","5","15156","2","0","3","3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","224","0","66.666","0","0","969","2773","0","375","359","347","True","True","True","0","0.016","0","0","1920","1080","0","0","1920","1080","7","4","4","6","0","0","0","0","1","True","1605","576","20","37","36266","989","859","956181","3.1477","0.4662","2.6815","normal","True","True","False"
"2026/6/29 9:18:44","402.653","402.653","7","40","0.211","5.813","93","7","0.589884","0.589884","0.147471","0.147471","0","2","2","3","0","0","0","6752.78","26","0","2","0","0","0","0","0","0.598","2.698","0.005","2129.86","3523.21","3419.97","32.513","1059.48","0.003","0","21230","400","52","51","48","4096","0","1089","0","1089","1089","17","17","43","17","1139","17","1089","0","2278","34","34","17","1","2178","1089","1089","0","0","0","0","0","0","0","1139","5","1089","26","0","0","0","168.433","677","27","0","0","0.001","0","0.001","0.017","16.887","0.001","52.507","0","0.003","0.001","16.389","4.673","2.821","0.002","0.008","0","162.909","86.512","0","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","120","95","25","0","2.648","1","0x1b30618ea78","1","4","5","15156","2","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","229","0","62.5","15","15","969","3162","0","377","359","347","True","True","True","0","0.016","0","0","1920","1080","0","0","1920","1080","7","4","4","6","0","0","0","0","1","True","1605","576","21","37","40210","1137","847","956181","2.154","0.2949","1.8591","normal","True","True","False"
"2026/6/29 9:18:45","359.426","359.426","11","40","0.211","7.092","31","11","0.589884","0.589884","0.147471","0.147471","0","2","2","3","0","0","0","6752.78","26","0","2","0","0","0","0","0","0.598","2.698","0.005","2129.86","3523.21","3419.97","32.513","1059.48","0.003","0","21230","400","52","51","48","4096","0","1089","0","1089","1089","17","17","43","17","1139","17","1089","0","2278","34","34","17","1","2178","1089","1089","0","0","0","0","0","0","0","1139","5","1089","26","0","0","0","131.43","505","5","0","0","0.003","0","0.004","0.046","15.288","0.001","27.275","0","0.001","0","17.831","8.071","2.526","0.001","0.008","0","126.235","70.529","0","66","66","66","0","7","0","65064","65064","0","12","48","68","66","0","0","15","12","10","136","57","79","0","1.633","55","0x1b30618ea78","1","5","3","16800","0","0","2","2","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","236","0","66.666","16","16","969","3525","0","377","359","347","True","True","True","0.001","0.016","0","0","1920","1080","0","0","1920","1080","11","7","7","11","3","1","100","45","2","True","372","496","28","52","44065","1222","838","956181","2.1795","0.437","1.7425","normal","True","True","False"
"2026/6/29 9:18:46","348.093","348.093","12","5.424","0.211","7.092","141","12","0.589884","0.589884","0.147471","0.147471","0","2","2","3","0","0","0","6752.78","26","0","2","0","0","0","0","0","0.598","2.698","0.005","2129.86","3523.21","3419.97","32.513","1059.48","0.003","0","21230","400","52","51","48","4096","0","1089","0","1089","1089","17","17","43","17","1139","17","1089","0","2278","34","34","17","1","2178","1089","1089","0","0","0","0","0","0","0","1139","5","1089","26","0","0","0","135.948","508","4","0","0","0.001","0","0.003","0.02","13.525","0","36.405","0","0.003","0","14.989","3.986","2.752","0.001","0.007","0","130.9","72.764","0","66","66","66","0","7","0","65064","65064","0","12","48","68","66","0","0","15","12","10","136","57","79","0","2.557","47","0x1b30618ea78","1","5","3","16800","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","241","0","62.5","0","0","969","3883","0","378","359","347","True","True","True","0.001","0.016","0","0","1920","1080","0","0","1920","1080","12","7","7","10","0","0","0","0","3","True","372","496","28","52","47945","1245","831","956181","2.9667","0.4201","2.5466","normal","True","True","False"
"2026/6/29 9:18:47","343.658","343.658","13","5.424","0.211","9.174","406","13","0.589884","0.589884","0.147471","0.147471","0","2","2","3","0","0","0","6752.78","26","0","2","0","0","0","0","0","0.598","2.698","0.005","2129.86","3523.21","3419.97","32.513","1059.48","0.003","0","21230","400","52","51","48","4096","0","1089","0","1089","1089","17","17","43","17","1139","17","1089","0","2278","34","34","17","1","2178","1089","1089","0","0","0","0","0","0","0","1139","5","1089","26","0","0","0","111.73","418","5","0","0","0.002","0","0.002","0.018","12.959","0","26.528","0","0.002","0","14.263","1.793","2.988","0.001","0.009","0","106.511","60.936","0","66","66","66","0","7","0","65064","65064","0","12","48","68","66","0","0","15","12","10","136","57","79","0","1.297","52","0x1b30618a1e8","1","5","3","16800","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","246","0","9.09","93","93","969","4234","0","466","423","389","True","True","True","0.001","0.016","0","0","1920","1080","0","0","1920","1080","13","8","8","11","0","0","0","0","3","True","372","496","29","52","50517","1275","849","956181","2.4735","0.4913","1.9822","normal","True","True","False"
"2026/6/29 9:18:48","341.614","341.614","13","5.424","0.211","2.666","47","13","0.589884","0.589884","0.147471","0.147471","0","2","2","3","0","0","0","6752.78","26","0","2","0","0","0","0","0","0.598","2.698","0.005","2129.86","3523.21","3419.97","32.513","1059.48","0.003","0","21230","400","52","51","48","4096","0","1089","0","1089","1089","17","17","43","17","1139","17","1089","0","2278","34","34","17","1","2178","1089","1089","0","0","0","0","0","0","0","1139","5","1089","26","0","0","0","373.98","1126","6","0","0","0.001","0","0.002","0.003","25.902","0.008","109.13","0","0.003","0","60.505","3.073","12.239","55.538","0.011","0","373.949","133.453","0","66","66","66","0","18","0","65064","65064","0","0","0","68","66","0","0","15","0","22","280","190","90","0","3.741","53","0x1b30616ebd8","1","0","15","31572","0","0","3","3","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","12","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","249","0","62.5","0","16","969","4576","0","549","465","412","True","True","True","0.001","0.016","0","0","1920","1080","0","0","1920","1080","13","8","8","11","0","0","0","0","3","True","372","496","29","52","52387","1287","886","956181","2.5004","0.5123","1.9881","normal","True","True","False"
"2026/6/29 9:18:49","326.992","326.992","13","5.424","0.148","6.369","125","13","0.154226","0.154226","0.154226","0.154226","0","3","3","6","0","0","0","6484.76","27","16","3","0","0","0","0","0","1.316","3.924","0.007","2213.94","2410.56","2319.7","28.254","1822.4","0.003","0","21520","487","52","51","48","4096","0","1091","0","1091","1091","16","16","40","16","1139","17","1091","0","2278","34","32","16","1","2182","1091","1091","0","0","0","0","0","0","0","1139","4","1091","24","0","0","0","158.918","600","27","0","0","0.002","0","0.003","0.021","13.672","0.001","43.761","0.001","0.002","0","15.371","3.208","4.343","16.309","0.008","0","152.75","69.754","0","68","68","68","0","8","0","68492","68492","0","12","48","70","68","0","0","15","12","11","148","66","82","0","2.154","57","0x1b306174738","1","5","3","16800","0","0","3","3","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","256","0","62.5","0","0","969","4931","0","549","465","412","True","True","True","0.001","0.016","0","0","1920","1080","0","0","1920","1080","13","8","8","11","0","0","0","0","3","True","372","496","29","52","56295","1433","875","956181","3.817","0.5614","3.2556","normal","True","True","False"
"2026/6/29 9:18:50","333.055","333.055","13","5.424","0.148","3.048","47","13","0.154226","0.154226","0.154226","0.154226","0","3","3","6","0","0","0","6484.76","27","16","3","0","0","0","0","0","1.316","3.924","0.007","2213.94","2410.56","2319.7","28.254","1822.4","0.003","0","21520","487","52","51","48","4096","0","1091","0","1091","1091","16","16","40","16","1139","17","1091","0","2278","34","32","16","1","2182","1091","1091","0","0","0","0","0","0","0","1139","4","1091","24","0","0","0","329.087","1308","47","0","0","0.001","0","0.002","0.003","22.977","0.012","123.268","0","0.003","0","53.314","2.232","3.239","24.157","0.013","0","329.051","122.826","0","68","68","68","0","19","0","68492","68492","0","0","0","70","68","0","0","15","0","23","292","198","94","0","3.837","47","0x1b30617c430","1","0","15","31572","0","0","3","3","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","13","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","262","0","66.666","0","0","969","5281","0","549","465","412","True","True","True","0.001","0.016","0","0","1920","1080","0","0","1920","1080","13","8","8","11","0","0","0","0","3","True","372","496","29","52","60233","1612","865","956181","2.6059","0.6074","1.9985","normal","True","True","False"
