"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 5:18:06","276.402","276.402","19","5.341","0.152","7.092","47","19","0.14988","0.14988","0.14988","0.14988","0","3","3","0","0","0","6660.47","28","0","3","0.39","2.699","0.009","2329.97","2488.38","2358.62","46.612","1787.52","0.004","0","21939","535","52","51","48","4096","0","1155","0","1155","1155","16","16","40","16","1207","16","1155","0","2414","32","32","16","1","2310","1155","1155","1207","4","1155","24","0","0","0","152.751","555","4","0","0.002","0.028","14.737","25.453","24.798","0","0","0","20.876","2.707","26.301","0.529","0.009","73","73","73","0","9","0","74996","74996","0","14","56","69","65","0","0","18","18","6","119","25","94","18","0","35256","0","0","1","3","18","0","0","7","7","0","7","0","0","7","0","0","0","0","1","18","6","2","18","12","0","0","12","0","0","12","0","10","10","12","0","0","12","8","0","0","0","0","0","4","8","0","0","0","4","24","12","12","8","4","4","8","4","4","8","4","4","0","0","0","8","0","0","0","4","0","0","1","23","19","0","4","0","15","4","19","0","0","4","267","0","62.5","16","0","937","5798","0","1004","896","812","True","True","True","0.002","0.024","0","0","1920","1080","0","0","1920","1080","19","2","2","19","2","0","100","46","12","True","884","531","55","99","67925","1770","976","1847516","2.9602","0.7365","2.2237","normal","True","True","False"
"2026/6/29 5:18:08","71.2094","71.2094","21","5.341","0.15","4","63","21","0.134735","0.134735","0.134735","0.134735","0","4","4","0","0","0","7416.66","29","0","4","0.908","3.821","0.005","2193.48","4192.47","4087.49","28.674","992.848","0.004","0","19801","474","52","51","48","4096","0","1121","0","1121","1121","17","17","43","17","1171","17","1121","0","2342","34","34","17","1","2242","1121","1121","1171","5","1121","26","0","0","0","243.659","961","40","0","0.004","0.03","21.497","34.185","29.917","0","0","0","23.199","8.104","27.961","69.051","0.009","83","83","83","0","10","0","82316","82316","0","15","60","74","73","0","0","22","21","4","103","33","70","21","1","41052","1","0","2","9","21","0","0","11","11","0","11","0","0","11","0","0","0","0","0","21","4","4","19","11","0","0","11","0","0","11","0","11","11","11","0","0","11","11","0","0","0","0","0","0","9","0","0","0","5","33","18","15","11","6","5","11","6","5","11","6","5","0","0","0","11","0","0","0","4","0","0","1","25","20","0","5","0","17","4","21","0","0","5","279","0","32.258","16","0","937","6308","0","1005","896","812","True","True","True","0.003","0.024","0","0","1920","1080","0","0","1920","1080","21","2","2","19","0","0","0","0","13","True","936","529","55","100","76236","2010","952","1847516","13.5287","11.5238","2.0049","normal","True","True","False"
"2026/6/29 5:18:10","97.4548","97.4548","17","5.341","0.15","6.41","609","17","0.134735","0.134735","0.134735","0.134735","0","4","4","0","0","0","7416.66","29","0","4","0.908","3.821","0.005","2193.48","4192.47","4087.49","28.674","992.848","0.004","0","19801","474","52","51","48","4096","0","1121","0","1121","1121","17","17","43","17","1171","17","1121","0","2342","34","34","17","1","2242","1121","1121","1171","5","1121","26","0","0","0","152.565","623","72","0","0.003","0.025","17.8","30.098","24.678","0","0","0","17.507","6.625","23.698","0.542","0.009","80","80","80","0","11","0","80896","80896","0","14","56","72","70","0","0","21","21","4","105","26","79","20","1","37872","1","0","1","3","20","0","0","11","11","0","11","0","0","11","0","0","0","0","0","21","4","4","18","11","0","0","11","0","0","11","0","11","11","11","0","0","11","11","0","0","0","0","0","0","9","0","0","0","5","33","18","15","11","6","5","11","6","5","11","6","5","0","0","0","11","0","0","0","4","0","0","1","21","19","0","2","0","16","4","17","0","0","5","287","0","62.5","421","406","937","6478","0","1046","934","848","True","True","True","0.004","0.024","0","0","1920","1080","0","0","1920","1080","17","1","1","15","0","0","0","0","13","True","1633","602","27","48","82254","2296","938","1847516","11.5055","8.5721","2.9334","normal","True","True","False"
"2026/6/29 5:18:12","91.8731","91.8731","17","5.341","0.15","4.566","234","17","0.134735","0.134735","0.134735","0.134735","0","4","4","0","0","0","7416.66","29","0","4","0.908","3.821","0.005","2193.48","4192.47","4087.49","28.674","992.848","0.004","0","19801","474","52","51","48","4096","0","1121","0","1121","1121","17","17","43","17","1171","17","1121","0","2342","34","34","17","1","2242","1121","1121","1171","5","1121","26","0","0","0","226.229","806","2","0","0.002","0.02","16.831","33.621","24.575","0","0.001","0","20.899","63.169","31.679","0.552","0.009","79","79","79","0","10","0","78664","78664","0","14","56","70","69","0","0","21","21","4","109","23","86","20","1","37872","1","0","9","27","12","0","0","11","11","0","11","0","0","11","0","0","0","0","0","21","4","4","20","11","0","0","11","0","0","11","0","11","11","11","0","0","11","11","0","0","0","0","0","0","11","0","0","0","5","33","18","15","11","6","5","11","6","5","11","6","5","0","0","0","11","0","0","0","4","0","0","1","21","19","0","2","0","16","4","17","0","0","5","293","0","62.5","0","0","937","6675","0","1104","990","904","True","True","True","0.002","0.024","0","0","1920","1080","0","0","1920","1080","17","1","1","15","0","0","0","0","13","True","1624","610","26","48","87681","2307","972","1847516","10.1664","8.0306","2.1358","normal","True","True","False"
"2026/6/29 5:18:14","97.603","97.603","17","3.724","0.135","5.319","94","17","0.146456","0.146456","0.146456","0.146456","0","5","5","0","0","0","6832.77","28","0","5","0.491","4.062","0.005","2221.61","3538.31","3450.72","37.686","1026.2","0.003","0","22036","537","52","51","48","4096","0","1193","0","1193","1193","17","16","40","16","1245","18","1193","0","2490","36","34","16","1","2386","1193","1193","1245","3","1193","24","0","0","0","179.139","656","2","0","0.002","0.018","15.37","28.884","18.609","0.001","0","0","15.107","39.224","27.188","1.288","0.008","75","75","75","0","11","0","75840","75840","0","13","52","69","69","0","0","21","21","4","109","22","87","16","5","31392","5","0","6","18","15","0","0","11","11","0","11","0","0","11","0","0","0","0","0","21","4","4","15","11","0","0","11","0","0","11","0","11","11","11","0","0","11","11","0","0","0","0","0","0","6","0","0","0","5","33","18","15","11","6","5","11","6","5","11","6","5","0","0","0","11","0","0","0","4","0","0","1","21","18","0","3","0","16","4","17","0","0","6","303","0","62.5","0","16","937","6864","0","1104","990","904","True","True","True","0.003","0.024","0","0","1920","1080","0","0","1920","1080","17","2","2","15","0","0","0","0","11","True","861","532","56","89","95195","2348","955","1847516","10.2324","7.4384","2.794","normal","True","True","False"
"2026/6/29 5:18:16","92.4407","92.4407","19","3.724","0.135","3.773","547","19","0.146456","0.146456","0.146456","0.146456","0","5","5","0","0","0","6832.77","28","0","5","0.491","4.062","0.005","2221.61","3538.31","3450.72","37.686","1026.2","0.003","0","22036","537","52","51","48","4096","0","1193","0","1193","1193","17","16","40","16","1245","18","1193","0","2490","36","34","16","1","2386","1193","1193","1245","3","1193","24","0","0","0","255.112","1019","53","0","0.005","0.025","15.447","27.331","31.647","0","0.001","0","15.279","35.602","32.847","65.756","0.008","83","83","83","0","10","0","81336","81336","0","15","60","82","77","0","0","22","20","4","84","37","47","18","4","35256","4","0","6","21","17","0","0","10","10","0","10","0","0","10","0","0","0","0","0","20","4","2","15","10","0","0","10","0","0","10","0","10","10","10","0","0","10","8","0","0","0","0","0","2","6","0","0","0","5","24","9","15","8","3","5","8","3","5","8","3","5","0","0","0","8","0","0","0","4","0","0","1","23","20","0","3","0","18","4","19","0","0","6","311","0","62.5","359","359","937","7034","0","1137","1020","932","True","True","True","0.002","0.024","0","0","1920","1080","0","0","1920","1080","19","2","2","17","0","0","0","0","13","True","861","527","55","101","101518","2627","942","1847516","12.0842","9.3975","2.6867","normal","True","True","False"
"2026/6/29 5:18:18","83.954","83.954","19","3.724","0.135","9.09","297","19","0.146456","0.146456","0.146456","0.146456","0","5","5","0","0","0","6832.77","28","0","5","0.491","4.062","0.005","2221.61","3538.31","3450.72","37.686","1026.2","0.003","0","22036","537","52","51","48","4096","0","1193","0","1193","1193","17","16","40","16","1245","18","1193","0","2490","36","34","16","1","2386","1193","1193","1245","3","1193","24","0","0","0","108.613","402","3","0","0.001","0.02","11.541","13.221","14.168","0","0","0","13.996","0","13.029","0.753","0.008","71","71","71","0","6","0","69552","69552","0","15","60","71","65","0","0","18","18","6","118","17","101","18","0","35256","0","0","0","0","18","0","0","6","6","0","6","0","0","6","0","0","0","0","0","18","6","2","18","10","0","0","10","0","0","10","0","9","9","10","0","0","10","6","0","0","0","0","0","4","6","0","0","0","3","18","9","9","6","3","3","6","3","3","6","3","3","0","0","0","6","0","0","0","4","0","0","1","23","20","0","3","0","17","4","19","0","0","6","319","0","62.5","16","0","937","7212","0","1195","1077","987","True","True","True","0.003","0.024","0","0","1920","1080","0","0","1920","1080","19","2","2","17","0","0","0","0","13","True","861","526","56","102","106604","2773","972","1847516","11.2927","8.9813","2.3114","normal","True","True","False"
"2026/6/29 5:18:20","90.2081","90.2081","19","3.724","0.135","5.813","31","19","0.146456","0.146456","0.146456","0.146456","0","5","5","0","0","0","6832.77","28","0","5","0.491","4.062","0.005","2221.61","3538.31","3450.72","37.686","1026.2","0.003","0","22036","537","52","51","48","4096","0","1193","0","1193","1193","17","16","40","16","1245","18","1193","0","2490","36","34","16","1","2386","1193","1193","1245","3","1193","24","0","0","0","173.197","647","4","0","0.002","0.019","10.977","17.655","16.264","0","0.001","0","19.093","0","10.594","58.499","0.017","71","71","71","0","6","0","69552","69552","0","15","60","71","65","0","0","18","18","6","119","16","103","18","0","35256","0","0","1","6","18","0","0","6","6","0","6","0","0","6","0","0","0","0","0","18","6","2","18","10","0","0","10","0","0","10","0","9","9","10","0","0","10","6","0","0","0","0","0","4","6","0","0","0","3","18","9","9","6","3","3","6","3","3","6","3","3","0","0","0","6","0","0","0","4","0","0","1","23","20","0","3","0","17","4","19","0","0","6","328","0","62.5","15","0","937","7390","0","1241","1107","1009","True","True","True","0.004","0.024","0","0","1920","1080","0","0","1920","1080","19","2","2","19","3","1","100","45","13","True","861","526","56","101","111263","2825","990","1847516","16.0862","9.1456","6.9406","normal","True","True","False"
"2026/6/29 5:18:22","91.2794","91.2794","18","3.724","0.146","9.174","94","18","0.135026","0.135026","0.135026","0.135026","0","6","6","0","0","0","7394.06","25","0","6","1.418","2.931","0.003","3195.87","3168.79","3004.2","32.881","987.721","0.005","0","20920","530","52","51","48","4096","0","1108","0","1108","1108","15","15","38","15","1158","16","1108","0","2316","32","30","15","1","2216","1108","1108","1158","4","1108","23","0","0","0","103.1","391","13","0","0.003","0.026","9.616","19.006","15.72","0","0.001","0","16.503","3.744","11.805","0.762","0.012","71","71","71","0","5","0","68516","68516","0","15","60","72","65","0","0","18","18","3","70","17","53","18","0","35256","0","0","1","3","18","0","0","6","6","0","6","0","0","6","0","0","0","0","0","18","3","3","18","6","0","0","6","0","0","6","0","6","6","6","0","0","6","6","0","0","0","0","0","0","6","0","0","0","3","18","9","9","6","3","3","6","3","3","6","3","3","0","0","0","6","0","0","0","4","0","0","1","22","20","0","2","0","17","4","18","0","0","7","342","0","66.666","16","16","937","7560","0","1241","1107","1009","True","True","True","0.003","0.024","0","0","1920","1080","0","0","1920","1080","18","1","1","18","5","1","100","46","14","True","861","527","55","100","118634","2991","977","1847516","9.5322","7.4918","2.0404","normal","True","True","False"
"2026/6/29 5:18:24","94.6353","94.6353","18","3.724","0.146","8","93","18","0.135026","0.135026","0.135026","0.135026","0","6","6","0","0","0","7394.06","25","0","6","1.418","2.931","0.003","3195.87","3168.79","3004.2","32.881","987.721","0.005","0","20920","530","52","51","48","4096","0","1108","0","1108","1108","15","15","38","15","1158","16","1108","0","2316","32","30","15","1","2216","1108","1108","1158","4","1108","23","0","0","0","122.254","450","2","0","0.002","0.02","14.168","19.336","17.545","0","0","0","18.903","6.221","15.739","0.255","0.008","71","71","71","0","5","0","68516","68516","0","15","60","72","65","0","0","18","18","3","70","17","53","18","0","35256","0","0","1","3","18","0","0","6","6","0","6","0","0","6","0","0","0","0","0","18","3","3","18","6","0","0","6","0","0","6","0","6","6","6","0","0","6","6","0","0","0","0","0","0","6","0","0","0","3","18","9","9","6","3","3","6","3","3","6","3","3","0","0","0","6","0","0","0","4","0","0","1","22","20","0","2","0","17","4","18","0","0","7","355","0","66.666","0","15","937","7743","0","1247","1112","1012","True","True","True","0.002","0.024","0","0","1920","1080","0","0","1920","1080","18","1","1","18","3","1","100","45","14","True","861","526","56","101","126171","3296","964","1847516","10.7717","8.1628","2.6089","normal","True","True","False"
