"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/26 13:22:22","2.4198","2.4198","0","0","0","0","359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","False","0","0","0","0","1920","1080","0","0","1920","1080","0","0","0","0","0","0","0","0","0","False","0","0","0","0","0","0","0","0","0","0","0","normal","False","False","True"
"2026/6/26 13:22:24","397.232","397.232","0","0","0","32.258","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","55","0","62.5","15","0","0","0","0","0","0","0","True","True","True","0","0.001","0","0","1920","1080","0","0","1920","1080","0","0","0","0","0","0","0","0","0","False","0","0","0","0","8015","361","224","15283","2.0713","0.0173","2.054","normal","False","False","True"
"2026/6/26 13:22:26","315.236","315.236","17","40.844","0","8","0","17","0.447628","0.447628","0.447628","0.447628","0","1","1","0","0","0","2238.88","26","0","1","0.51","3.44","0.007","775.975","619.349","1193.16","7.594","228.528","0.002","0","13597","361","4","0","0","16384","0","1115","0","1115","1115","17","17","43","17","1166","17","1115","0","2331","34","34","17","1165","5","1115","26","0","0","0","117.577","781","24","0","0.002","0.033","4.475","14.107","22.829","0","0.002","0","17.14","22.352","14.856","0.3","0.014","88","88","88","0","6","0","80344","80344","0","17","68","76","78","0","0","22","17","5","100","70","30","17","5","44520","0","0","7","21","15","0","0","10","10","0","10","0","0","10","0","0","0","0","0","17","5","0","10","0","0","10","0","0","10","0","10","10","10","0","0","10","5","0","0","0","0","0","0","0","0","5","5","40","15","25","0","4","0","0","1","21","21","0","0","0","17","4","17","0","0","2","100","0","62.5","0","0","16","275","0","0","0","0","True","True","True","0.001","0.008","0","0","1920","1080","0","0","1920","1080","17","11","11","17","4","1","100","45","5","True","1705","737","24","43","21458","673","268","15283","2.8826","0.6822","2.2004","normal","True","True","False"
"2026/6/26 13:22:28","298.824","298.824","17","40.844","0","8","78","17","0.447628","0.447628","0.447628","0.447628","0","1","1","0","0","0","2238.88","26","0","1","0.51","3.44","0.007","775.975","619.349","1193.16","7.594","228.528","0.002","0","13597","361","4","0","0","16384","0","1115","0","1115","1115","17","17","43","17","1166","17","1115","0","2331","34","34","17","1165","5","1115","26","0","0","0","133.17","811","0","0","0.003","0.034","3.578","15.634","31.16","0","0.003","0","19.877","23.805","16.014","0.644","0.012","88","88","88","0","6","0","80344","80344","0","17","68","76","78","0","0","22","17","5","100","70","30","17","5","44520","0","0","5","15","17","0","0","10","10","0","10","0","0","10","0","0","0","0","0","17","5","0","10","0","0","10","0","0","10","0","10","10","10","0","0","10","5","0","0","0","0","0","0","0","0","5","5","40","15","25","0","4","0","0","1","21","21","0","0","0","17","4","17","0","0","2","110","0","62.5","0","16","156","869","0","43","38","34","True","True","True","0.003","0.013","0","0","1920","1080","0","0","1920","1080","17","11","11","17","5","1","100","45","5","True","1592","746","25","46","33013","701","344","161118","3.5664","0.7779","2.7885","normal","True","True","False"
"2026/6/26 13:22:30","290.587","290.587","17","11.003","0.444","10.752","79","17","0.243309","0.243309","0.243309","0.243309","0","2","2","1","0","0","4091.34","26","0","2","0.358","3.358","0.005","1233.35","1371.06","2358.62","17.022","421.728","0.003","0","25467","345","4","0","0","16384","2","1101","0","1103","1101","17","17","42","17","1152","17","1101","0","2304","34","34","17","1152","4","1101","25","0","0","0","99.01","669","29","0","0.002","0.025","5.514","14.126","20.222","0","0","0","14.198","15.922","7.512","0.755","0.009","84","84","84","0","8","0","77520","77520","0","15","60","76","78","0","0","22","17","5","100","70","30","15","7","36792","4","0","5","15","17","0","0","10","10","0","10","0","0","10","0","0","0","0","0","17","5","0","10","0","0","10","0","0","10","0","10","10","10","0","0","10","5","0","0","0","0","0","0","0","0","5","5","40","15","25","0","4","0","0","1","21","19","0","2","0","17","4","17","0","0","3","125","0","62.5","16","16","156","1485","0","43","38","34","True","True","True","0.002","0.013","0","0","1920","1080","0","0","1920","1080","17","9","9","17","3","1","100","46","5","True","1455","710","27","49","46522","1024","359","161118","3.4795","0.8039","2.6756","normal","True","True","False"
"2026/6/26 13:22:32","312.88","312.88","17","11.003","0.444","10.638","78","17","0.243309","0.243309","0.243309","0.243309","0","2","2","1","0","0","4091.34","26","0","2","0.358","3.358","0.005","1233.35","1371.06","2358.62","17.022","421.728","0.003","0","25467","345","4","0","0","16384","2","1101","0","1103","1101","17","17","42","17","1152","17","1101","0","2304","34","34","17","1152","4","1101","25","0","0","0","95.522","644","2","0","0.002","0.019","3.401","11.039","17.074","0","0.001","0","19.87","11.844","7.923","0.583","0.009","72","72","72","0","4","0","65736","65736","0","15","60","67","66","0","0","18","15","7","123","44","79","15","3","36792","0","0","3","9","15","0","0","6","6","0","6","0","0","6","0","0","0","0","0","15","7","0","10","0","0","10","0","0","10","0","8","8","10","0","0","10","3","0","0","0","0","0","4","0","0","3","3","24","9","15","0","4","0","0","1","21","19","0","2","0","15","4","17","0","0","3","140","0","62.5","15","15","156","2071","0","43","38","34","True","True","True","0.001","0.013","0","0","1920","1080","0","0","1920","1080","17","9","9","17","4","1","100","47","5","True","1422","708","29","53","59446","1088","369","161118","2.5592","0.7264","1.8328","normal","True","True","False"
"2026/6/26 13:22:34","282.172","282.172","17","11.003","0.244","12.82","31","17","0.484848","0.484848","0.242424","0.242424","0","3","3","23","0","0","4112.35","26","125","3","1.112","3.638","0.009","1251.51","1239.53","2379.93","16.677","402.585","0.005","0","25524","399","4","0","0","16384","1","1123","0","1124","1123","15","15","37","15","1176","16","1123","0","2350","32","30","15","1174","3","1123","22","0","0","0","76.365","500","30","0","0.002","0.027","3.842","9.144","12.922","0","0","0","15.126","10.138","7.099","0.34","0.019","72","72","72","0","4","0","65736","65736","0","15","60","67","64","0","0","17","15","7","124","42","82","14","3","35772","0","0","3","9","14","0","0","4","4","0","4","0","0","4","0","0","0","0","0","15","7","0","10","0","0","10","0","0","10","0","8","8","10","0","0","10","3","0","0","0","0","0","4","0","0","3","3","24","9","15","0","4","0","0","1","21","19","0","2","0","15","4","17","0","0","4","158","0","66.666","0","0","156","2682","0","92","78","68","True","True","True","0.003","0.013","0","0","1920","1080","0","0","1920","1080","17","9","9","17","5","1","100","45","5","True","1551","748","26","47","71261","1371","384","161118","2.7835","0.7878","1.9957","normal","True","True","False"
"2026/6/26 13:22:36","302.419","302.419","17","11.003","0.244","10.752","63","17","0.484848","0.484848","0.242424","0.242424","0","3","3","23","0","0","4112.35","26","125","3","1.112","3.638","0.009","1251.51","1239.53","2379.93","16.677","402.585","0.005","0","25524","399","4","0","0","16384","1","1123","0","1124","1123","15","15","37","15","1176","16","1123","0","2350","32","30","15","1174","3","1123","22","0","0","0","105.505","698","0","0","0.002","0.023","7.978","14.033","23.8","0","0.002","0","16.938","8.409","7.21","0.297","0.015","76","76","76","0","8","0","74664","74664","0","15","60","69","68","0","0","17","15","7","118","54","64","14","3","35772","0","0","3","9","14","0","0","4","4","0","4","0","0","4","0","0","0","0","0","15","7","0","10","0","0","10","0","0","10","0","8","8","10","0","0","10","3","0","0","0","0","0","4","0","0","3","3","24","9","15","0","4","0","0","1","21","19","0","2","0","15","4","17","0","0","4","176","0","62.5","0","0","156","3288","0","92","78","68","True","True","True","0.001","0.013","0","0","1920","1080","0","0","1920","1080","17","8","8","17","4","1","100","45","6","True","1675","741","24","43","84408","1521","387","161118","3.1067","0.7454","2.3613","normal","True","True","False"
"2026/6/26 13:22:38","299.895","299.895","19","8.458","0.235","10.638","46","19","5.79491","5.79491","0.251953","0.251953","0","4","4","29","0","0","3837.38","30","31","4","0.357","4.336","0.007","1246.52","1172.76","2125.36","17.065","392.27","0.003","0","25180","423","4","0","0","16384","1","1110","0","1111","1110","17","17","43","17","1160","17","1110","0","2323","34","34","17","1163","5","1110","26","0","0","0","103.579","707","29","0","0.002","0.024","5.913","12.79","21.144","0","0.002","0","17.308","15.44","8.987","0.434","0.01","88","88","88","0","6","0","80344","80344","0","17","68","76","76","0","0","21","17","9","164","70","94","16","5","43500","0","0","5","15","16","0","0","8","8","0","8","0","0","8","0","0","0","0","0","17","9","0","14","0","0","14","0","0","14","0","12","12","14","0","0","14","5","0","0","0","0","0","4","0","0","5","5","40","15","25","0","4","0","0","1","23","21","0","2","0","17","4","19","0","0","5","193","0","62.5","15","15","156","3875","0","92","78","68","True","True","True","0.001","0.014","0","0","1920","1080","0","0","1920","1080","19","10","10","19","2","1","100","45","6","True","1741","736","23","42","97745","1844","387","161118","3.1379","0.7459","2.392","normal","True","True","False"
"2026/6/26 13:22:40","296.09","296.09","19","8.458","0.235","5.813","78","19","5.79491","5.79491","0.251953","0.251953","0","4","4","29","0","0","3837.38","30","31","4","0.357","4.336","0.007","1246.52","1172.76","2125.36","17.065","392.27","0.003","0","25180","423","4","0","0","16384","1","1110","0","1111","1110","17","17","43","17","1160","17","1110","0","2323","34","34","17","1163","5","1110","26","0","0","0","160.654","1078","2","0","0.004","0.031","9.12","15.586","21.146","0.001","0","0","19.673","15.609","15.441","27.202","0.01","90","90","90","0","8","0","84808","84808","0","17","68","78","78","0","0","21","17","9","161","77","84","16","5","43500","0","0","6","21","16","0","0","8","8","0","8","0","0","8","0","0","0","0","0","17","9","0","14","0","0","14","0","0","14","0","12","12","14","0","0","14","5","0","0","0","0","0","4","0","0","5","5","40","15","25","0","4","0","0","1","23","21","0","2","0","17","4","19","0","0","5","204","0","62.5","0","0","156","4461","0","92","78","68","True","True","True","0.002","0.015","0","0","1920","1080","0","0","1920","1080","19","10","10","17","0","0","0","0","6","True","1691","739","24","43","109721","1935","395","161118","3.3635","0.7648","2.5987","normal","True","True","False"
