"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_skip_stable_topology_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_cold_topology_enabled","scan_topology_rescan_request_count","scan_topology_count_probe_count","scan_topology_count_probe_change_count","scan_topology_candidate_count","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_cn_ne_map_diag_enabled","scan_cn_ne_map_candidate_parent_lookup_count","scan_cn_ne_map_candidate_unique_parent_count","scan_cn_ne_map_candidate_duplicate_parent_count","scan_cn_ne_map_candidate_direct_source_count","scan_cn_ne_map_candidate_plus8_source_count","scan_cn_ne_map_candidate_wrapper_source_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_begin_frame_ms","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_prefetch_ms","phase_previous_index_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_team_name_hero_lookup_ms","phase_team_name_bot_adjust_ms","phase_team_name_battle_tag_ms","phase_team_name_team_read_ms","phase_local_select_ms","phase_publish_ms","phase_record_sync_ms","phase_entity_loop_wall_ms","phase_entity_loop_gap_ms","phase_cycle_gap_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","base_decrypt_slow_call_count","base_decrypt_max_call_ms","base_decrypt_max_call_type","base_decrypt_max_call_parent","base_decrypt_max_call_success","team_name_slow_call_count","team_name_max_call_ms","team_name_max_call_op","team_name_max_call_hero_id","team_name_max_call_link_base","team_name_max_call_team_base","team_name_max_call_success","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 9:26:21","326.322","326.322","13","40","0.209","2.666","171","13","0.142531","0.142531","0.142531","0.142531","0","2","2","2","0","0","0","7000.65","32","0","2","0","0","0","0","0","0.643","2.637","0.006","2262.77","3668.09","3543","36.118","1025.73","0.004","0","22261","515","52","51","48","4096","0","1127","0","1127","1127","20","20","49","20","1181","20","1127","0","2362","40","40","20","1","2254","1127","1127","0","0","0","0","0","0","0","1181","5","1127","29","0","0","0","364.363","1411","57","0","0","0.002","0","0.002","0.008","29.742","0.561","138.814","0.001","0.009","0.001","63.712","3.049","5.022","0","0","0","5.005","2.567","0.008","0","363.313","149.577","0","85","85","85","0","26","0","90344","90344","0","1","4","90","82","0","0","16","1","27","350","242","108","0","2.723","52","0x1b30617ddb8","1","0","3.108","4","0x2e000000000033c","0x1b626ce1a40","0x1b77ada4180","1","1","15","33504","0","0","3","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27","17","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","236","0","62.5","15","15","969","2980","0","394","376","362","True","True","True","0.001","0.066","0","0","1920","1080","0","0","1920","1080","13","5","5","11","0","0","0","0","6","True","278","534","40","73","39984","1229","844","953349","2.5662","0.6353","1.9309","normal","True","True","False"
"2026/6/29 9:26:23","370.439","370.439","13","6.066","0.209","2.564","141","13","0.142531","0.142531","0.142531","0.142531","0","2","2","2","0","0","0","7000.65","32","0","2","0","0","0","0","0","0.643","2.637","0.006","2262.77","3668.09","3543","36.118","1025.73","0.004","0","22261","515","52","51","48","4096","0","1127","0","1127","1127","20","20","49","20","1181","20","1127","0","2362","40","40","20","1","2254","1127","1127","0","0","0","0","0","0","0","1181","5","1127","29","0","0","0","385.037","1514","1","0","0","0.001","0","0.002","0.009","35.723","0.011","145.739","0","0.01","0","58.372","5.511","6.657","0","0","0","6.641","2.382","0.008","0","383.803","165.121","0","86","86","86","0","27","0","92576","92576","0","1","4","89","83","0","0","16","1","27","349","246","103","0","2.883","84","0x1b306184280","1","0","3.948","4","0x2e000000000033c","0x1b626ce1a40","0x1b77ada4180","1","1","15","33504","0","0","3","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27","17","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","246","0","32.258","16","16","969","3737","0","406","377","362","True","True","True","0","0.066","0","0","1920","1080","0","0","1920","1080","13","5","5","11","0","0","0","0","6","True","278","534","40","73","48021","1405","830","953349","2.3115","0.4872","1.8243","normal","True","True","False"
"2026/6/29 9:26:25","337.499","337.499","13","6.066","0.209","2.906","266","13","0.142531","0.142531","0.142531","0.142531","0","2","2","2","0","0","0","7000.65","32","0","2","0","0","0","0","0","0.643","2.637","0.006","2262.77","3668.09","3543","36.118","1025.73","0.004","0","22261","515","52","51","48","4096","0","1127","0","1127","1127","20","20","49","20","1181","20","1127","0","2362","40","40","20","1","2254","1127","1127","0","0","0","0","0","0","0","1181","5","1127","29","0","0","0","330.582","708","4","0","0","0.002","0","0.004","0.035","41.225","0.006","58.76","0","0.008","0","54.991","11.329","6.094","0","0","0","6.084","4.972","0.007","0","304.022","167.862","0","83","83","83","0","11","0","85880","85880","0","14","53","86","80","0","0","16","14","14","200","95","105","0","8.423","1","0x1b306196210","1","0","3.73","4","0x2e00000000004e7","0x1b584d03c40","0x1b623ad55c0","1","4","5","19020","0","0","3","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","4","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","251","0","62.5","0","0","969","4431","0","562","474","418","True","True","True","0.001","0.066","0","0","1920","1080","0","0","1920","1080","13","5","5","11","0","0","0","0","6","True","278","534","40","73","52861","1422","877","953349","3.3598","0.7225","2.6373","normal","True","True","False"
"2026/6/29 9:26:27","335.757","335.757","13","6.066","0.143","5.813","140","13","0.454959","0.454959","0.151653","0.151653","0","3","3","14","0","0","0","6582.77","29","78","3","0","0","0","0","0","2.933","2.921","0.004","2256.99","3153.47","3027.98","29.394","1132.41","0.002","0","22077","495","52","51","48","4096","0","1123","0","1123","1123","19","19","47","19","1174","19","1123","0","2348","38","38","19","1","2246","1123","1123","0","0","0","0","0","0","0","1174","5","1123","28","0","0","0","172.191","666","29","0","0","0.001","0","0.002","0.022","22.241","0.881","51.244","0","0.011","0","19.474","6.855","3.51","0.001","0","0","3.497","0.001","0.009","0","166.757","84.781","0","83","83","83","0","12","0","85880","85880","0","13","49","86","80","0","0","16","14","11","140","95","45","0","2.773","59","0x1b30618ea78","1","0","2.227","4","0x2e00000000004e7","0x1b584d03c40","0x1b623ad55c0","1","3","6","17088","1","0","2","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","262","0","66.666","0","0","969","5099","0","562","474","418","True","True","True","0.001","0.066","0","0","1920","1080","0","0","1920","1080","13","4","4","11","0","0","0","0","6","True","278","534","40","73","60456","1637","859","953349","2.3754","0.4743","1.9011","normal","True","True","False"
"2026/6/29 9:26:29","337.679","337.679","13","6.066","0.143","5.813","1047","13","0.454959","0.454959","0.151653","0.151653","0","3","3","14","0","0","0","6582.77","29","78","3","0","0","0","0","0","2.933","2.921","0.004","2256.99","3153.47","3027.98","29.394","1132.41","0.002","0","22077","495","52","51","48","4096","0","1123","0","1123","1123","19","19","47","19","1174","19","1123","0","2348","38","38","19","1","2246","1123","1123","0","0","0","0","0","0","0","1174","5","1123","28","0","0","0","162.411","633","30","0","0","0.001","0","0.002","0.023","17.119","1.242","48.311","0","0.005","0","23.141","2.559","2.561","0","0","0","2.555","0.001","0.008","0","157.341","79.521","0","84","84","84","0","13","0","88112","88112","0","13","49","88","81","0","0","16","14","11","139","98","41","0","1.982","36","0x1b306174738","1","0","1.58","4","0x2e00000000004e7","0x1b584d03c40","0x1b623ad55c0","1","3","6","17088","1","0","2","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","267","0","62.5","734","734","969","5800","0","853","752","686","True","True","True","0.001","0.066","0","0","1920","1080","0","0","1920","1080","13","4","4","11","0","0","0","0","6","True","278","534","40","73","65065","1852","857","953349","3.1845","0.5553","2.6292","normal","True","True","False"
"2026/6/29 9:26:31","326.327","326.327","13","6.066","0.143","4.926","47","13","0.454959","0.454959","0.151653","0.151653","0","3","3","14","0","0","0","6582.77","29","78","3","0","0","0","0","0","2.933","2.921","0.004","2256.99","3153.47","3027.98","29.394","1132.41","0.002","0","22077","495","52","51","48","4096","0","1123","0","1123","1123","19","19","47","19","1174","19","1123","0","2348","38","38","19","1","2246","1123","1123","0","0","0","0","0","0","0","1174","5","1123","28","0","0","0","203.421","781","0","0","0","0.002","0","0.002","0.018","16.622","0.003","75.142","0","0.002","0","21.161","2.851","3.542","0","0","0","3.529","0.001","0.007","0","197.98","95.278","0","81","81","81","0","13","0","86692","86692","0","13","49","83","78","0","0","15","13","12","154","101","53","0","3.692","52","0x1b306177798","1","0","2.008","4","0x2e00000000004e7","0x1b584d03c40","0x1b623ad55c0","1","4","5","14868","2","0","2","2","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","276","0","62.5","16","16","969","6504","0","940","833","761","True","True","True","0","0.066","0","0","1920","1080","0","0","1920","1080","13","3","3","11","0","0","0","0","5","True","278","534","40","73","71586","1862","903","953349","4.2013","0.5085","3.6928","normal","True","True","False"
"2026/6/29 9:26:33","112.237","112.237","13","6.066","0.15","7.092","62","13","1.8614","1.8614","0.143184","0.143184","0","4","4","25","0","0","0","6905.58","29","62","4","0","0","0","0","0","1.733","4.367","0.033","2257.45","3565.35","3354.06","31.223","1040.84","0.002","0","21888","472","52","51","48","4096","0","1115","0","1115","1115","19","19","45","19","1167","19","1115","0","2334","38","38","19","1","2230","1115","1115","0","0","0","0","0","0","0","1167","3","1115","26","0","0","0","129.933","503","22","0","0","0.002","0","0.002","0.025","13.091","0.001","30.224","0","0.002","0","15.024","4.181","2.754","0","0","0","2.749","0.001","0.008","0","123.125","70.938","0","71","71","71","0","7","0","71720","71720","0","14","53","76","68","0","0","14","14","11","155","58","97","0","0.99","59","0x1b30618ea78","1","0","1.445","4","0x2e0000000000003","0x1b597565240","0x1b623cedb00","1","5","3","16800","0","0","2","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","289","0","66.666","0","0","969","7077","0","940","833","761","True","True","True","0.001","0.066","0","0","1920","1080","0","0","1920","1080","13","3","3","13","3","1","100","45","6","True","278","535","39","72","79044","1970","889","953349","8.9489","5.6749","3.274","normal","True","True","False"
"2026/6/29 9:26:35","119.478","119.478","14","4.507","0.15","6.41","94","14","1.8614","1.8614","0.143184","0.143184","0","4","4","25","0","0","0","6905.58","29","62","4","0","0","0","0","0","1.733","4.367","0.033","2257.45","3565.35","3354.06","31.223","1040.84","0.002","0","21888","472","52","51","48","4096","0","1115","0","1115","1115","19","19","45","19","1167","19","1115","0","2334","38","38","19","1","2230","1115","1115","0","0","0","0","0","0","0","1167","3","1115","26","0","0","0","149.072","647","78","0","0","0.002","0","0.002","0.016","12.165","0.801","42.031","0","0.002","0","16.988","5.088","3.964","0","0","0","3.959","0.001","0.007","0","143.672","74.797","0","71","71","71","0","8","0","71720","71720","0","13","49","76","68","0","0","14","13","12","168","68","100","0","2.369","47","0x1b30618ea78","1","0","2.587","4","0x2e000000000033c","0x1b584d840c0","0x1b623392140","1","5","4","16800","1","0","2","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","301","0","66.666","16","0","969","7302","0","943","834","761","True","True","True","0.001","0.066","0","0","1920","1080","0","0","1920","1080","14","3","3","14","3","1","100","45","6","True","278","534","40","73","86723","2396","877","953349","8.7068","5.7421","2.9647","normal","True","True","False"
"2026/6/29 9:26:37","105.034","105.034","14","4.507","0.15","5.813","125","14","1.8614","1.8614","0.143184","0.143184","0","4","4","25","0","0","0","6905.58","29","62","4","0","0","0","0","0","1.733","4.367","0.033","2257.45","3565.35","3354.06","31.223","1040.84","0.002","0","21888","472","52","51","48","4096","0","1115","0","1115","1115","19","19","45","19","1167","19","1115","0","2334","38","38","19","1","2230","1115","1115","0","0","0","0","0","0","0","1167","3","1115","26","0","0","0","175.025","652","1","0","0","0.002","0","0.002","0.017","14.056","2.577","46.826","0","0.002","0","19.554","4.806","6.697","0","0","0","6.689","0.001","0.009","0","169.466","89.003","0","73","73","73","0","10","0","76184","76184","0","13","49","78","70","0","0","14","13","12","161","76","85","0","1.42","59","0x1b306174738","1","0","3.709","4","0x2e0000000000337","0x1b77b08b440","0x1b77b08f940","1","5","4","16800","1","0","2","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","312","0","62.5","0","0","969","7527","0","943","834","761","True","True","True","0.002","0.066","0","0","1920","1080","0","0","1920","1080","14","3","3","12","0","0","0","0","6","True","278","534","40","73","94355","2431","867","953349","9.78","6.478","3.302","normal","True","True","False"
"2026/6/29 9:26:39","98.5818","98.5818","16","4.507","0.143","4.901","46","16","2.09278","2.09278","0.174398","0.174398","0","5","5","36","0","0","0","5657.59","34","63","5","0","0","0","0","0","3.815","3.237","0.003","2228.66","2358.59","2252.65","34.796","1024.25","0.005","0","21445","566","52","51","48","4096","0","1127","0","1127","1127","20","20","49","20","1178","20","1127","0","2356","40","40","20","1","2254","1127","1127","0","0","0","0","0","0","0","1178","5","1127","29","0","0","0","200.478","785","34","0","0","0.002","0","0.002","0.025","18.65","0.001","62.271","0","0","0","27.021","6.856","4.925","0","0","0","4.921","0.001","0.01","0","194.355","93.28","0","86","86","86","0","13","0","88336","88336","0","14","53","88","81","0","0","16","15","15","203","100","103","0","3.065","1","0x1b306174738","1","0","2.548","4","0x2e000000000033c","0x1b584d840c0","0x1b623392140","1","4","5","18732","0","0","2","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","1","0","14","0","0","14","0","0","0","0","0","0","0","0","0","14","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","6","325","0","66.666","0","15","969","7741","0","943","834","761","True","True","True","0.001","0.066","0","0","1920","1080","0","0","1920","1080","16","5","5","14","0","0","0","0","6","True","278","535","40","72","101975","2604","857","953349","11.1667","8.0596","3.1071","normal","True","True","False"
