"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_skip_pending_count","scan_skip_not_due_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","candidate_backoff_enabled","candidate_backoff_active_count","candidate_backoff_skipped_count","candidate_backoff_failure_count","candidate_backoff_success_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_read_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/25 20:00:59","59.751","59.751","0","40","16.129","62.5","0","0","69","16","16","16","0","2393","0","36.333","0","0","788","45","0","1","0","0","0.021","4","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","16","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","941676","112133","315","161966","3.6125","0.0439","3.5686","normal","False","False","True"
"2026/6/25 20:01:01","59.8292","59.8292","0","40","16.129","62.5","0","0","70","16","16","16","0","2503","0","33.982","0","0","820","45","0","1","0","0","0.023","4","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","954625","115844","312","161966","8.3399","0.0459","8.294","normal","False","False","True"
"2026/6/25 20:01:03","59.7889","59.7889","0","40","16.129","62.5","15","0","45.2756","12.7953","12.7953","12.7953","0","2591","0","36.534","0","0","849","45","0","1","0","0","0.021","4","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","966178","119201","310","161966","7.8184","0.0402","7.7782","normal","False","False","True"
"2026/6/25 20:01:05","59.7414","59.7414","0","40","16.129","32.258","0","0","62","16","16","16","0","2693","0","36.883","0","0","881","45","0","1","0","0","0.023","4","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","979049","122903","308","161966","3.7653","0.0413","3.724","normal","False","False","True"
"2026/6/25 20:01:07","59.9609","59.9609","0","40","16.129","32.258","0","0","72","16","16","16","0","2804","0","33.913","0","0","913","45","0","1","0","0","0.03","4","4","0","0.001","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","991964","126612","306","161966","3.8472","0.032","3.8152","normal","False","False","True"
"2026/6/25 20:01:09","59.7201","59.7201","0","40","16.129","62.5","0","0","68","16","16","16","0","2894","0","37.338","0","0","943","45","0","1","0","0","0.029","4","4","0","0.001","0.001","0","0","0","0","0","0","0","0","0","0","0.002","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1003874","130071","304","161966","3.6948","0.0473","3.6475","normal","False","False","True"
"2026/6/25 20:01:11","59.7757","59.7757","0","40","16.129","62.5","15","0","69","16","16","16","0","3003","0","37.875","0","0","975","45","0","1","0","0","0.026","4","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1016682","133759","302","161966","3.7855","0.0362","3.7493","normal","False","False","True"
"2026/6/25 20:01:13","60.1455","60.1455","0","40","16.129","32.258","0","0","72","16","16","16","0","3116","0","34.143","0","0","1007","45","0","1","0","0","0.026","4","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1029612","137485","300","161966","8.2836","0.029","8.2546","normal","False","False","True"
"2026/6/25 20:01:15","61.4078","61.4078","0","40","16.129","32.258","15","0","53","13","13","13","0","3214","0","39.693","0","0","1036","45","0","1","0","0","0.047","4","4","0","0.001","0.002","0","0","0","0","0","0","0","0","0","0","0.003","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1041401","140937","298","161966","3.8844","0.0692","3.8152","normal","False","False","True"
"2026/6/25 20:01:17","61.5825","61.5825","0","40","16.129","62.5","0","0","73","16","16","16","0","3317","0","35.388","0","0","1068","45","0","1","0","0","0.023","4","4","0","0.001","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1053852","144536","296","161966","7.7389","0.0514","7.6875","normal","False","False","True"
"2026/6/25 20:01:19","59.9439","59.9439","0","40","16.129","62.5","0","0","70","16","16","16","0","3423","0","35.812","0","0","1100","45","0","1","0","0","0.023","4","4","0","0.001","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1066617","148227","294","161966","8.3275","0.0476","8.2799","normal","False","False","True"
"2026/6/25 20:01:21","59.96","59.96","0","40","16.129","62.5","0","0","72","16","16","16","0","3534","0","35.882","0","0","1132","45","0","1","0","0","0.022","4","4","0","0.001","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1079449","151945","292","161966","3.7131","0.0481","3.665","normal","False","False","True"
"2026/6/25 20:01:23","61.6476","61.6476","0","40","16.129","62.5","15","0","71","16","16","16","0","3646","0","33.684","0","0","1164","45","0","1","0","0","0.018","4","4","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1092389","155705","290","161966","3.8136","0.0302","3.7834","normal","False","False","True"
"2026/6/25 20:01:25","60.0259","60.0259","0","40","16.129","32.258","0","0","74","16","16","16","0","3739","0","38.423","0","0","1194","45","0","1","0","0","0.03","5","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1104034","159088","289","161966","3.7507","0.0518","3.6989","normal","False","False","True"
"2026/6/25 20:01:27","60.0122","60.0122","0","40","16.129","62.5","0","0","73","16","16","16","0","3853","0","37.294","0","0","1226","45","0","1","0","0","0.031","4","4","0","0.002","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1116914","162794","287","161966","3.7451","0.0428","3.7023","normal","False","False","True"
"2026/6/25 20:01:29","60.3213","60.3213","0","40","16.129","62.5","0","0","70","16","16","16","0","3961","0","35.965","0","0","1258","45","0","1","0","0","0.027","4","4","0","0.001","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1129801","166503","285","161966","3.6969","0.0392","3.6577","normal","False","False","True"
"2026/6/25 20:01:31","59.9326","59.9326","0","40","16.129","32.258","0","0","74","16","16","16","0","4075","0","37.967","0","0","1290","45","0","1","0","0","0.018","4","4","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1142834","170267","284","161966","3.7166","0.0282","3.6884","normal","False","False","True"
"2026/6/25 20:01:33","58.517","58.517","0","40","15.873","32.258","15","0","45","12","12","12","0","4166","0","37.787","0","0","1319","45","0","1","0","0","0.261","29","28","0","0.001","0.002","0","0","0.009","0","0","0","0","0","0","0","0.001","0","0","0","0","0","1","20","1","6","5","1","0","0","0","0","0","62.5","15","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1154165","173571","283","161966","8.0473","0.055","7.9923","normal","False","False","True"
"2026/6/25 20:01:35","58.5104","58.5104","0","40","15.873","32.258","15","0","70","16","16","16","0","4272","0","35.724","0","0","1351","45","0","1","0","0","0.022","4","4","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1166946","177235","281","161966","7.2847","0.0427","7.242","normal","False","False","True"
"2026/6/25 20:01:37","61.4018","61.4018","0","40","15.873","32.258","0","0","73","16","16","16","0","4386","0","36.947","0","0","1383","45","0","1","0","0","0.019","4","4","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1179916","180982","279","161966","3.0933","0.0388","3.0545","normal","False","False","True"
"2026/6/25 20:01:39","61.5276","61.5276","0","40","15.873","62.5","0","0","72","16","16","16","0","4499","0","35.993","0","0","1415","45","0","1","0","0","0.017","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1192885","184725","278","161966","3.7166","0.0432","3.6734","normal","False","False","True"
"2026/6/25 20:01:41","60.126","60.126","0","40","16.129","62.5","15","0","56","13","13","13","0","4595","0","35.864","0","0","1445","45","0","1","0","0","0.027","4","4","0","0.001","0.003","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1204594","188129","277","161966","3.7808","0.0519","3.7289","normal","False","False","True"
"2026/6/25 20:01:43","59.9439","59.9439","0","40","16.129","32.258","0","0","73","16","16","16","0","4709","0","37.591","0","0","1477","45","0","1","0","0","0.036","4","4","0","0.001","0.002","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1217338","191802","275","161966","4.3911","0.0441","4.347","normal","False","False","True"
"2026/6/25 20:01:45","58.595","58.595","0","40","15.873","32.258","0","0","72","16","16","16","0","4817","0","37.699","0","0","1508","45","0","1","0","0","0.028","4","4","0","0.001","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","47","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1229985","195512","274","161966","4.4097","0.0415","4.3682","normal","False","False","True"
"2026/6/25 20:01:47","59.9969","59.9969","0","40","16.129","62.5","0","0","65","16","16","16","0","4902","0","33.524","0","0","1538","45","0","1","0","0","0.027","4","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1241594","198876","273","161966","7.8286","0.0469","7.7817","normal","False","False","True"
"2026/6/25 20:01:49","59.9608","59.9608","0","40","16.129","62.5","15","0","72","16","16","16","0","5017","0","33.307","0","0","1570","45","0","1","0","0","0.024","4","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1254362","202588","271","161966","3.8128","0.0488","3.764","normal","False","False","True"
"2026/6/25 20:01:51","59.8598","59.8598","0","40","16.129","32.258","0","0","72","16","16","16","0","5129","0","37.183","0","0","1602","45","0","1","0","0","0.02","4","4","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","16","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1267094","206256","270","161966","3.6814","0.0448","3.6366","normal","False","False","True"
"2026/6/25 20:01:53","59.9225","59.9225","0","40","16.129","32.258","15","0","71","16","16","16","0","5238","0","37.615","0","0","1634","45","0","1","0","0","0.022","4","4","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","15","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1280001","210007","268","161966","3.6057","0.0424","3.5633","normal","False","False","True"
"2026/6/25 20:01:55","59.9954","59.9954","0","40","16.129","32.258","15","0","74","16","16","16","0","5352","0","36.534","0","0","1666","45","0","1","0","0","0.028","4","4","0","0.001","0.002","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1292855","213738","267","161966","4.5045","0.0419","4.4626","normal","False","False","True"
"2026/6/25 20:01:58","61.6386","61.6386","0","40","16.129","32.258","0","0","51","13","13","13","0","5447","0","33.243","0","0","1695","45","0","1","0","0","0.021","4","4","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","0","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1304587","217150","266","161966","3.6779","0.0403","3.6376","normal","False","False","True"
"2026/6/25 20:02:00","59.9852","59.9852","0","40","15.873","32.258","16","0","72","16","16","16","0","5557","0","36.895","0","0","1728","45","0","1","0","0","0.024","4","4","0","0.001","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","16","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1317394","220814","265","161966","3.8758","0.0491","3.8267","normal","False","False","True"
"2026/6/25 20:02:02","58.5159","58.5159","0","40","15.873","62.5","15","0","73","16","16","16","0","5670","0","34.794","0","0","1760","45","0","1","0","0","0.028","4","4","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","15","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1330286","224530","263","161966","7.9362","0.0455","7.8907","normal","False","False","True"
"2026/6/25 20:02:04","59.7906","59.7906","0","40","15.873","32.258","0","0","59","15","15","15","0","5770","0","35.326","0","0","1791","45","0","1","0","0","0.029","5","4","0","0.002","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","16","0","282","6447","0","158","132","111","True","True","True","0","0.03","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1342868","228134","262","161966","3.5937","0.048","3.5457","normal","False","False","True"
"2026/6/25 20:02:06","58.1294","58.1294","0","40","15.873","32.258","0","0","69","16","16","16","0","5878","0","37.081","0","0","1823","45","0","1","0","0","0.038","4","4","0","0.001","0.001","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","66.666","16","0","282","6447","0","158","132","111","True","True","True","0","0.031","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1355836","231913","261","161966","7.4716","0.0586","7.413","normal","False","False","True"
"2026/6/25 20:02:08","59.7816","59.7816","0","40","15.873","62.5","0","0","51.1811","12.7953","12.7953","12.7953","0","5971","0","38.035","0","0","1852","45","0","1","0","0","0.024","4","4","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","62.5","16","0","282","6447","0","158","132","111","True","True","True","0","0.031","0","0","1920","1080","0","0","1920","1080","0","0","0","0","False","0","0","0","0","1367542","235277","260","161966","8.0174","0.0391","7.9783","normal","False","False","True"
