"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_skip_stable_topology_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_cold_topology_enabled","scan_topology_rescan_request_count","scan_topology_count_probe_count","scan_topology_count_probe_change_count","scan_topology_candidate_count","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_cn_ne_map_diag_enabled","scan_cn_ne_map_candidate_parent_lookup_count","scan_cn_ne_map_candidate_unique_parent_count","scan_cn_ne_map_candidate_duplicate_parent_count","scan_cn_ne_map_candidate_direct_source_count","scan_cn_ne_map_candidate_plus8_source_count","scan_cn_ne_map_candidate_wrapper_source_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_begin_frame_ms","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_prefetch_ms","phase_previous_index_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skeleton_velocity_read_ms","phase_skeleton_cache_call_ms","phase_skill_ms","phase_team_name_ms","phase_team_name_hero_lookup_ms","phase_team_name_bot_adjust_ms","phase_team_name_battle_tag_ms","phase_team_name_team_read_ms","phase_local_select_ms","phase_publish_ms","phase_record_sync_ms","phase_entity_loop_wall_ms","phase_entity_loop_setup_ms","phase_entity_header_special_ms","phase_entity_header_component_ms","phase_entity_header_link_ms","phase_entity_special_probe_ms","phase_entity_cache_apply_ms","phase_entity_cache_match_id_ms","phase_entity_cache_record_update_ms","phase_entity_hot_fields_ms","phase_entity_rotation_position_ms","phase_entity_loop_gap_ms","phase_cycle_gap_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","base_decrypt_slow_call_count","base_decrypt_fallback_attempt_count","base_decrypt_fallback_success_count","base_decrypt_fallback_fail_count","base_decrypt_unique_key_count","base_decrypt_duplicate_key_count","base_decrypt_max_duplicate_key_count","base_decrypt_max_duplicate_key_type","base_decrypt_max_duplicate_key_parent","base_decrypt_max_call_ms","base_decrypt_max_call_type","base_decrypt_max_call_parent","base_decrypt_max_call_success","team_name_slow_call_count","team_name_max_call_ms","team_name_max_call_op","team_name_max_call_hero_id","team_name_max_call_link_base","team_name_max_call_team_base","team_name_max_call_success","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_slow_call_count","skeleton_max_call_ms","skeleton_max_call_op","skeleton_max_call_hero_id","skeleton_max_call_entity","skeleton_max_call_bone_base","skeleton_max_call_velocity_base","skeleton_max_call_velocity_bone_data","skeleton_max_call_cache_hit","skeleton_max_call_cache_valid","skeleton_max_call_fallback","skeleton_max_call_max_mapped_index","skeleton_max_call_success","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 9:55:59","98.173","98.173","14","4.399","0.154","5.319","109","14","1.47592","1.47592","0.134174","0.134174","0","20","20","363","0","0","0","7396.22","30","110","20","0","0","0","0","0","2.22","2.897","0.001","2925.92","2341.27","2241.28","27.458","2092.11","0.004","0","20897","536","52","51","48","4096","0","1133","0","1133","1133","18","17","44","17","1186","18","1133","0","2372","36","36","17","1","2266","1133","1133","0","0","0","0","0","0","0","1186","5","1133","27","0","0","0","178.37","697","34","0","0","0.001","0","0.003","0.021","22.026","0.524","58.564","0","0.001","0","18.996","0","18.987","2.349","3.075","0","0","0","3.073","0.001","0.006","0","171.523","3.555","24.723","11.129","5.119","8.463","8.471","8.459","0","15.294","34.316","1.654","0","79","79","79","0","12","0","85432","85432","0","13","49","87","76","0","0","14","13","13","179","99","80","0","23","6","17","147","32","2","59","0x1b306174738","2.099","57","0x1b30617ac00","1","0","1.8","4","0x2e0000000000003","0x1b597565240","0x1b623cedb00","1","5","4","19020","0","5.169","2","0x2e0000000000337","0x1b30618ea78","0x1b2feedd9c0","0x1b62338b900","0x1b624568040","0","1","0","34","1","0","0","2","2","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","5","0","8","0","0","8","0","0","0","0","0","0","0","0","0","8","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","700","0","66.666","0","15","969","19230","0","2464","2191","1987","True","True","True","0.001","0.03","0","0","1920","1080","0","0","1920","1080","14","4","4","12","0","0","0","0","5","True","278","535","39","72","414448","10121","902","954263","10.4617","7.6885","2.7732","normal","True","True","False"
"2026/6/29 9:56:02","90.0113","90.0113","15","4.399","0.154","5.347","32","15","1.47592","1.47592","0.134174","0.134174","0","20","20","363","0","0","0","7396.22","30","110","20","0","0","0","0","0","2.22","2.897","0.001","2925.92","2341.27","2241.28","27.458","2092.11","0.004","0","20897","536","52","51","48","4096","0","1133","0","1133","1133","18","17","44","17","1186","18","1133","0","2372","36","36","17","1","2266","1133","1133","0","0","0","0","0","0","0","1186","5","1133","27","0","0","0","191.65","723","3","0","0","0.003","0","0.002","0.025","24.09","0.887","53.994","0","0","0","23.15","0","23.141","4.344","3.019","0","0","0","3.015","1.992","0.018","0.004","186.852","2.184","17.392","9.676","3.019","4.688","12.866","12.85","0","19.436","45.645","1.943","0","79","79","79","0","13","0","85432","85432","0","12","45","87","76","0","0","14","13","13","179","99","80","0","23","6","17","147","32","2","59","0x1b306174738","2.058","59","0x1b30618ea78","1","0","1.532","4","0x2e0000000000003","0x1b597565240","0x1b623cedb00","1","4","5","17088","0","5.387","2","0x2e000000000035a","0x1b306174738","0x1b2feee4110","0x1b78b400040","0x1b77af04ff0","0","1","0","21","1","1","0","3","3","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","5","0","8","0","0","8","0","0","0","0","0","0","0","0","0","8","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","710","0","62.5","16","0","969","19426","0","2464","2191","1987","True","True","True","0.002","0.03","0","0","1920","1080","0","0","1920","1080","15","4","4","15","0","0","0","0","5","True","278","534","40","73","422866","10460","898","954263","10.3265","7.1071","3.2194","normal","True","True","False"
"2026/6/29 9:56:04","99.1333","99.1333","15","4.399","0.154","5.347","172","15","1.47592","1.47592","0.134174","0.134174","0","20","20","363","0","0","0","7396.22","30","110","20","0","0","0","0","0","2.22","2.897","0.001","2925.92","2341.27","2241.28","27.458","2092.11","0.004","0","20897","536","52","51","48","4096","0","1133","0","1133","1133","18","17","44","17","1186","18","1133","0","2372","36","36","17","1","2266","1133","1133","0","0","0","0","0","0","0","1186","5","1133","27","0","0","0","183.466","675","3","0","0","0.002","0","0.002","0.017","20.36","0.008","60.104","0","0","0","17.873","0","17.858","6.18","4.96","0","0","0","4.957","0.002","0.008","0","177.533","6.676","21.212","11.377","3.398","6.426","10.653","10.637","0","14.542","34.247","1.076","0","76","76","76","0","13","0","84012","84012","0","12","45","82","73","0","0","13","12","14","196","102","94","0","28","6","22","164","32","2","59","0x1b306174738","2.716","55","0x1b306174738","1","0","3.387","4","0x2e0000000000003","0x1b597565240","0x1b623cedb00","1","5","4","20268","0","4.778","2","0x2e00000000004e7","0x1b30617ac00","0x1b2feee30c0","0x1b78b260040","0x1b6342ba020","0","1","0","40","1","0","0","2","2","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","14","6","0","8","0","0","8","0","0","0","0","0","0","0","0","0","8","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","718","0","66.666","0","15","969","19614","0","2464","2191","1987","True","True","True","0.002","0.03","0","0","1920","1080","0","0","1920","1080","15","4","4","13","0","0","0","0","5","True","278","533","40","73","430539","10493","896","954263","10.6357","7.3759","3.2598","normal","True","True","False"
"2026/6/29 9:56:06","90.7892","90.7892","17","4.197","0.133","4.566","156","17","3.62582","3.62582","0.181291","0.181291","0","21","21","373","0","0","0","5394.32","32","62","21","0","0","0","0","0","1.418","3.002","0.003","2063.05","2272.63","2172.41","27.316","1022.59","0.004","0","20498","477","52","51","48","4096","0","1100","0","1100","1100","19","19","47","19","1151","19","1100","0","2302","38","38","19","1","2200","1100","1100","0","0","0","0","0","0","0","1151","5","1100","28","0","0","0","212.884","846","36","0","0","0.003","0","0.002","0.022","18.361","0.004","77.991","0","0","0","20.209","0","20.198","5.22","2.739","0","0","0","2.737","0.001","0.008","0","207.594","7.209","33.714","13.572","12.537","7.59","12.166","12.148","0.001","13.202","32.86","2.279","0","84","84","84","0","14","0","91316","91316","0","13","49","87","81","0","0","15","13","15","210","113","97","0","30","8","22","170","40","2","59","0x1b30617c990","2.38","1","0x1b306178a68","1","0","1.744","4","0x2e000000000033c","0x1b584d840c0","0x1b623392140","1","3","5","17088","0","4.323","2","0x2e00000000004e7","0x1b30617ac00","0x1b2feee30c0","0x1b78b260040","0x1b6342ba020","0","1","0","40","1","0","0","2","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","15","5","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","22","727","0","62.5","15","15","969","19796","0","2468","2191","1987","True","True","True","0.002","0.03","0","0","1920","1080","0","0","1920","1080","17","4","4","15","0","0","0","0","7","True","278","534","40","72","438148","10741","893","954263","11.3406","7.1425","4.1981","normal","True","True","False"
"2026/6/29 9:56:08","106.231","106.231","14","4.197","0.133","4.255","187","14","3.62582","3.62582","0.181291","0.181291","0","21","21","373","0","0","0","5394.32","32","62","21","0","0","0","0","0","1.418","3.002","0.003","2063.05","2272.63","2172.41","27.316","1022.59","0.004","0","20498","477","52","51","48","4096","0","1100","0","1100","1100","19","19","47","19","1151","19","1100","0","2302","38","38","19","1","2200","1100","1100","0","0","0","0","0","0","0","1151","5","1100","28","0","0","0","229.745","882","4","0","0","0","0","0.002","0.024","24.913","0.004","78.66","0","0.001","0","22.095","0","22.085","4.051","2.965","0","0","0","2.962","0.001","0.007","0","221.72","3.215","33.334","17.687","8.592","7.039","12.064","12.046","0","17.014","46.391","1.925","0","83","83","83","0","13","0","89084","89084","0","13","49","87","80","0","0","15","13","15","211","110","101","0","31","6","25","171","40","2","59","0x1b30617c990","3.998","33","0x1b30618ea78","1","0","1.684","4","0x2e00000000004e7","0x1b77bb97340","0x1b789103840","1","3","5","17088","0","5.585","2","0x2e00000000004e7","0x1b30617c990","0x1b2feed20e0","0x1b78c04aac0","0x1b7a4d48040","0","1","0","40","1","0","0","2","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","15","5","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","22","735","0","66.666","16","0","969","19979","0","2468","2191","1987","True","True","True","0.001","0.03","0","0","1920","1080","0","0","1920","1080","14","4","4","12","0","0","0","0","7","True","278","534","40","72","445955","10961","890","954263","11.0892","5.8757","5.2135","normal","True","True","False"
"2026/6/29 9:56:10","99.7718","99.7718","14","4.197","0.133","4.255","609","14","3.62582","3.62582","0.181291","0.181291","0","21","21","373","0","0","0","5394.32","32","62","21","0","0","0","0","0","1.418","3.002","0.003","2063.05","2272.63","2172.41","27.316","1022.59","0.004","0","20498","477","52","51","48","4096","0","1100","0","1100","1100","19","19","47","19","1151","19","1100","0","2302","38","38","19","1","2200","1100","1100","0","0","0","0","0","0","0","1151","5","1100","28","0","0","0","225.506","864","4","0","0","0.002","0","0.001","0.019","24.282","0.623","92.251","0","0.002","0","25.421","0","25.412","2.382","4.037","0","0","0","4.031","3.124","0.008","0","219.656","2.72","29.313","11.085","9.884","8.332","9.377","9.363","0","18.545","28.267","3.594","0","83","83","83","0","14","0","89084","89084","0","12","45","87","80","0","0","15","12","16","223","122","101","0","31","7","24","183","40","2","59","0x1b30617c990","5.347","84","0x1b306177798","1","0","2.419","4","0x2e0000000000016","0x1b6239f04c0","0x1b77af37780","1","3","6","17088","0","5.527","2","0x2e00000000004e7","0x1b306195348","0x1b2feee4680","0x1b78c04c000","0x1b78bc7a020","0","1","0","40","1","1","0","3","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","16","6","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","22","741","0","62.5","531","531","969","20183","0","2522","2242","2036","True","True","True","0.002","0.03","0","0","1920","1080","0","0","1920","1080","14","4","4","12","0","0","0","0","7","True","278","534","40","72","451536","10986","889","954263","9.9266","6.5613","3.3653","normal","True","True","False"
"2026/6/29 9:56:12","110.094","110.094","12","4.197","0.183","5.347","63","12","1.67632","1.67632","0.152393","0.152393","0","22","22","388","0","0","0","6499.73","31","94","22","0","0","0","0","0","1.52","3.859","0.003","2048.43","2295.33","2181.92","30.215","2116.02","0.008","0","20555","485","52","51","48","4096","0","1114","0","1114","1114","20","20","49","20","1164","20","1114","0","2328","40","40","20","1","2228","1114","1114","0","0","0","0","0","0","0","1164","5","1114","29","0","0","0","186.509","722","30","0","0","0.003","0","0.002","0.042","24.658","0.002","58.796","0","0","0","15.029","0","15.018","4.879","4.978","0","0","0","4.975","0.001","0.006","0","178.056","4.258","26.59","9.427","9.045","8.105","8.507","8.499","0","16.346","37.06","1.61","0","86","86","86","0","13","0","91540","91540","0","14","53","92","83","0","0","16","14","13","170","105","65","0","14","0","14","130","40","2","59","0x1b30617c990","2.57","59","0x1b30618ea78","1","0","3.972","4","0x2e00000000004e7","0x1b77bb97340","0x1b789103840","1","4","5","14868","0","5.165","2","0x2e000000000035a","0x1b306174738","0x1b2feee4110","0x1b78b400040","0x1b77af04ff0","0","1","0","21","1","2","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","1","0","14","13","3","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","23","747","0","62.5","0","0","969","20392","0","2580","2298","2090","True","True","True","0.001","0.03","0","0","1920","1080","0","0","1920","1080","12","4","4","10","0","0","0","0","4","True","278","534","40","72","456775","11117","897","955239","10.7861","5.4167","5.3694","normal","True","True","False"
"2026/6/29 9:56:14","107.177","107.177","12","4.197","0.183","2.906","765","12","1.67632","1.67632","0.152393","0.152393","0","22","22","388","0","0","0","6499.73","31","94","22","0","0","0","0","0","1.52","3.859","0.003","2048.43","2295.33","2181.92","30.215","2116.02","0.008","0","20555","485","52","51","48","4096","0","1114","0","1114","1114","20","20","49","20","1164","20","1114","0","2328","40","40","20","1","2228","1114","1114","0","0","0","0","0","0","0","1164","5","1114","29","0","0","0","346.05","1393","65","0","0","0.001","0","0.002","0.007","31.988","0.01","139.865","0","0.002","0","49.799","0","49.782","2.697","6.419","0","0","0","6.414","2.727","0.007","0","344.826","3.706","49.479","25.145","11.92","12.384","19.809","19.783","0.001","30.935","37.751","1.627","0","85","85","85","0","24","0","89308","89308","0","2","8","90","82","0","0","16","2","25","317","232","85","0","17","0","17","277","40","2","59","0x1b30617c990","3.251","57","0x1b306196770","1","0","4.743","4","0x2e00000000004e7","0x1b77bb97340","0x1b789103840","1","1","14","27708","0","6.991","2","0x2e000000000033c","0x1b30617c430","0x1b2feee25e0","0x1b62454d130","0x1b30d604000","0","1","0","40","1","2","0","3","3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","25","15","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","23","753","0","66.666","0","0","969","20622","0","2630","2330","2108","True","True","True","0.002","0.03","0","0","1920","1080","0","0","1920","1080","12","4","4","10","0","0","0","0","4","True","278","534","40","72","462369","11383","900","955239","11.321","5.9645","5.3565","normal","True","True","False"
"2026/6/29 9:56:16","107.647","107.647","13","4.197","0.183","6.369","172","13","1.67632","1.67632","0.152393","0.152393","0","22","22","388","0","0","0","6499.73","31","94","22","0","0","0","0","0","1.52","3.859","0.003","2048.43","2295.33","2181.92","30.215","2116.02","0.008","0","20555","485","52","51","48","4096","0","1114","0","1114","1114","20","20","49","20","1164","20","1114","0","2328","40","40","20","1","2228","1114","1114","0","0","0","0","0","0","0","1164","5","1114","29","0","0","0","160.472","604","8","0","0","0.001","0","0.001","0.018","15.481","0.001","50.644","0.001","0","0","17.259","0","17.25","2.594","3.612","0","0","0","3.609","0.001","0.006","0","154.31","3.789","18.633","9.632","5.852","3.131","12.048","12.031","0","9.4","33.777","2.551","0","73","73","73","0","8","0","75148","75148","0","14","53","81","70","0","0","14","14","13","189","64","125","0","33","0","33","149","40","2","59","0x1b30617c990","3.341","1","0x1b306174738","1","0","2.626","4","0x2e000000000033c","0x1b78faf8840","0x1b787dc1fc0","1","5","3","16800","0","5.323","2","0x2e000000000035a","0x1b306174738","0x1b2feee4110","0x1b78b400040","0x1b77af04ff0","0","1","0","21","1","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","13","3","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","23","762","0","62.5","0","0","969","20861","0","2644","2335","2111","True","True","True","0.001","0.03","0","0","1920","1080","0","0","1920","1080","13","5","5","11","0","0","0","0","4","True","278","533","40","73","469342","11484","899","955239","8.1285","5.0731","3.0554","normal","True","True","False"
"2026/6/29 9:56:18","118.4","118.4","13","4.197","0.152","7.142","16","13","2.52207","2.52207","0.157629","0.157629","0","23","23","393","0","0","0","6250.09","30","31","23","0","0","0","0","0","4.419","4.84","0.007","2805.52","2435.43","2321.91","22.809","972.767","0.003","0","20887","519","52","51","48","4096","0","1127","0","1127","1127","18","18","42","17","1179","19","1127","0","2358","38","34","18","1","2254","1127","1127","0","0","0","0","0","0","0","1179","3","1127","25","0","0","0","147.17","602","35","0","0","0.002","0","0.002","0.022","14.885","0.979","34.875","0","0.001","0","17.239","0","17.23","2.541","4.583","0","0","0","4.581","0.001","0.007","0","141.314","3.64","22.453","13.437","5.793","3.215","9.189","9.183","0","9.115","33.693","3.005","0","71","71","71","0","8","0","71720","71720","0","13","49","78","68","0","0","14","14","12","176","57","119","0","32","0","32","136","40","2","59","0x1b306174738","1.956","47","0x1b306174738","1","0","3.155","4","0x2e0000000000337","0x1b623a20680","0x1b78fb4cc00","1","5","4","16800","0","4.336","2","0x2e000000000033c","0x1b3061955f8","0x1b2feedc400","0x1b623255560","0x1b78bda4000","1","1","0","40","1","1","0","2","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","24","774","0","66.666","16","0","969","21078","0","2644","2335","2111","True","True","True","0.001","0.03","0","0","1920","1080","0","0","1920","1080","13","3","3","11","0","0","0","0","6","True","278","534","40","72","476999","11621","896","955239","7.2169","4.9777","2.2392","normal","True","True","False"
