"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_skip_pending_count","scan_skip_not_due_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_read_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/25 19:25:05","59.6895","59.6895","17","5.549","0.309","4","141","17","0.294898","0.294898","0.294898","0.294898","0","0","0","3391.68","28","0","9","243.525","1725","1","0","0.001","0.016","14.06","0.001","33.328","0","0.003","0","21.876","76.933","23.375","0.474","0.026","80","80","0","0","12","12","157","36972","0","0","63","66.666","16","15","171","1721","0","38","30","26","True","True","True","0.003","0.016","0","0","1920","1080","0","0","1920","1080","17","6","6","10","True","1140","441","36","65","210888","4149","401","159807","10.4809","0.0972","10.3837","normal","True","False","False"
"2026/6/25 19:25:07","59.0581","59.0581","17","5.549","0.295","6.41","125","17","0.2936","0.2936","0.2936","0.2936","0","0","0","3405.77","26","0","10","148.934","1034","67","0.001","0.002","0.017","8.897","0","26.958","0","0.002","0","21.947","25.293","13.955","0.434","0.012","78","78","0","0","12","10","120","36972","0","0","30","62.5","0","16","171","1841","0","46","38","33","True","True","True","0.002","0.016","0","0","1920","1080","0","0","1920","1080","17","6","6","10","True","1421","389","47","85","223259","4310","405","159807","3.5725","0.0716","3.5009","normal","True","False","False"
"2026/6/25 19:25:09","60.092","60.092","17","4.917","0.295","7.092","16","17","0.2936","0.2936","0.2936","0.2936","0","0","0","3405.77","26","0","10","139.228","951","0","0","0.001","0.018","7.194","0","24.628","0","0.002","0","15.886","34.827","17.582","0.439","0.01","78","78","0","0","12","10","120","33108","2","0","36","62.5","0","0","171","1962","0","47","38","33","True","True","True","0.001","0.019","0","0","1920","1080","0","0","1920","1080","17","5","5","9","True","1384","513","15","27","237014","4541","404","159807","7.6717","0.0803","7.5914","normal","True","False","False"
"2026/6/25 19:25:11","61.3661","61.3661","17","4.917","0.292","5.813","62","17","0.268889","0.268889","0.268889","0.268889","0","0","0","3699.43","26","0","11","170.612","1099","13","0","0.002","0.013","7.778","0","31.554","0","0.001","0","13.204","37.121","11.139","26.054","0.009","78","78","0","0","12","10","120","33108","2","0","36","66.666","0","0","171","2077","0","47","38","33","True","True","True","0.003","0.019","0","0","1920","1080","0","0","1920","1080","17","5","5","9","True","1385","513","15","27","250003","4756","406","159807","7.3803","0.0644","7.3159","normal","True","False","False"
"2026/6/25 19:25:13","218.749","218.749","17","4.917","0.292","9.09","31","17","0.268889","0.268889","0.268889","0.268889","0","0","0","3699.43","26","0","11","110.379","631","4","0","0.002","0.018","4.83","0.002","27.159","0.002","0.003","0","11.534","24.047","7.688","0.317","0.015","66","66","0","0","12","10","136","33108","0","0","18","62.5","0","0","171","2293","0","47","38","33","True","True","True","0.004","0.022","0","0","1920","1080","0","0","1920","1080","17","5","5","9","True","1385","513","15","27","262887","5019","407","159807","3.9857","0.0694","3.9163","normal","True","False","False"
"2026/6/25 19:25:15","412.691","412.691","19","4.917","0.27","5.813","125","19","0.237079","0.237079","0.237079","0.237079","0","0","0","4224.62","28","0","12","171.266","1147","38","0","0.004","0.022","6.032","0.003","25.398","0.001","0.002","0.001","15.02","25.251","11.163","35.433","0.014","70","70","0","0","12","12","160","33108","0","0","30","66.666","16","16","171","3126","0","47","38","33","True","True","True","0.006","0.022","0","0","1920","1080","0","0","1920","1080","19","5","5","11","True","1385","513","15","27","275570","5246","408","159807","2.8078","0.0566","2.7512","normal","True","False","False"
"2026/6/25 19:25:17","429.535","429.535","19","4.917","0.27","6.41","78","19","0.237079","0.237079","0.237079","0.237079","0","0","0","4224.62","28","0","12","146.252","956","4","0","0.002","0.023","6.457","0.001","31.703","0.001","0.002","0","14.932","32.804","9.386","0.432","0.012","70","70","0","0","12","12","160","33108","0","0","24","66.666","16","16","172","3988","0","111","90","78","True","True","True","0.001","0.022","0","0","1920","1080","0","0","1920","1080","19","5","5","11","True","1385","513","15","27","287247","5513","413","163907","2.0378","0.0406","1.9972","normal","True","False","False"
"2026/6/25 19:25:19","384.651","384.651","19","6.037","0.236","7.142","157","19","0.231","0.231","0.231","0.231","0","0","0","4318.19","30","0","13","144.262","882","32","0","0.002","0.033","4.632","0.002","30.42","0","0.003","0","15.056","41.341","10.91","0.598","0.016","71","71","0","0","12","12","160","33108","0","0","24","62.5","16","16","172","4786","0","112","90","78","True","True","True","0.003","0.022","0","0","1920","1080","0","0","1920","1080","19","5","5","11","True","1385","513","15","27","299849","5689","414","163907","2.545","0.0414","2.5036","normal","True","False","False"
"2026/6/25 19:25:21","379.331","379.331","19","6.037","0.236","2.463","109","19","0.231","0.231","0.231","0.231","0","0","0","4318.19","30","0","13","401.917","2424","4","0","0.003","0.003","15.038","0.013","93.084","0.001","0.012","0","49.019","115.172","33.978","26.367","0.014","78","78","0","0","0","26","328","36972","0","0","69","66.666","0","15","172","5551","0","112","90","78","True","True","True","0.001","0.022","0","0","1920","1080","0","0","1920","1080","19","5","5","11","True","1385","513","15","27","312429","6003","415","163907","2.0313","0.0513","1.98","normal","True","False","False"
"2026/6/25 19:25:23","423.832","423.832","19","6.037","0.232","2.666","31","19","0.237079","0.237079","0.237079","0.237079","0","0","0","4209.94","28","0","14","370.392","2354","4","0","0.003","0.002","17.379","0.009","83.075","0","0.01","0","40.582","94.73","25.728","20.015","0.011","78","78","0","0","0","26","328","36972","0","0","69","66.666","0","0","172","6400","0","112","90","78","True","True","True","0.003","0.022","0","0","1920","1080","0","0","1920","1080","19","5","5","11","True","1385","513","15","27","325325","6045","416","163907","1.9519","0.0514","1.9005","normal","True","False","False"
"2026/6/25 19:25:25","433.127","433.127","17","6.037","0.232","2.132","250","17","0.237079","0.237079","0.237079","0.237079","0","0","0","4209.94","28","0","14","468.181","1285","7","0","0.001","0.021","19.174","0","55.248","0","0.001","0","17.63","65.04","20.514","225.136","0.014","78","78","0","0","12","12","160","36972","0","0","36","66.666","16","0","172","7269","0","180","146","128","True","True","True","0.002","0.026","0","0","1920","1080","0","0","1920","1080","17","6","6","10","True","1837","484","26","48","336850","6455","419","163907","2.1431","0.0504","2.0927","normal","True","False","False"
"2026/6/25 19:25:27","424.223","424.223","17","6.037","0.232","4.926","188","17","0.237079","0.237079","0.237079","0.237079","0","0","0","4209.94","28","0","14","209.938","1275","2","0","0.002","0.02","8.375","0.001","35.683","0","0.001","0","27.034","55.763","18.391","0.322","0.012","78","78","0","0","12","12","160","36972","0","0","30","62.5","0","0","172","8120","0","180","146","128","True","True","True","0.002","0.026","0","0","1920","1080","0","0","1920","1080","17","6","6","10","True","1576","503","22","41","349365","6473","420","163907","2.097","0.0537","2.0433","normal","True","False","False"
"2026/6/25 19:25:29","469.527","469.527","17","6.037","0.237","4.926","188","17","0.232721","0.232721","0.232721","0.232721","0","0","0","4298.87","26","0","15","204.123","1300","0","0","0.002","0.026","14.193","0.001","35.36","0.001","0.005","0","24.809","37.387","13.221","31.757","0.01","78","78","0","0","12","10","120","36972","0","0","36","62.5","0","0","172","9057","0","180","146","128","True","True","True","0.003","0.026","0","0","1920","1080","0","0","1920","1080","17","6","6","10","True","1406","516","20","36","362831","6871","420","163907","2.0636","0.0475","2.0161","normal","True","False","False"
"2026/6/25 19:25:31","462.575","462.575","17","4.936","0.237","5.347","203","17","0.232721","0.232721","0.232721","0.232721","0","0","0","4298.87","26","0","15","189.617","1265","0","0","0.002","0.021","10.298","0","24.775","0.001","0.001","0.002","16.689","37.722","16.104","33.837","0.01","78","78","0","0","12","10","120","33108","2","0","36","66.666","0","0","172","9989","0","180","146","128","True","True","True","0.001","0.026","0","0","1920","1080","0","0","1920","1080","17","6","6","8","True","1277","523","18","33","376152","6876","420","163907","3.1955","0.047","3.1485","normal","True","False","False"
"2026/6/25 19:25:33","455.275","455.275","17","4.936","0.232","6.369","203","17","0.257003","0.257003","0.257003","0.257003","0","0","0","3874.05","26","0","16","152.676","1013","5","0","0.002","0.016","7.208","0","18.356","0","0.003","0.002","22.889","21.815","9.192","34.765","0.012","67","67","0","0","12","10","136","33108","0","0","24","66.666","16","16","187","10907","0","257","216","189","True","True","True","0.001","0.026","0","0","1920","1080","0","0","1920","1080","17","6","6","8","True","1168","519","19","35","388454","7292","422","163907","2.027","0.0492","1.9778","normal","True","False","False"
"2026/6/25 19:25:35","449.84","449.84","17","4.936","0.232","8","156","17","0.257003","0.257003","0.257003","0.257003","0","0","0","3874.05","26","0","16","111.008","661","2","0","0.002","0.015","5.746","0","22.37","0","0.002","0","14.462","29.779","5.81","0.526","0.012","67","67","0","0","12","10","135","33108","0","0","18","66.666","0","0","187","11813","0","257","216","189","True","True","True","0.002","0.026","0","0","1920","1080","0","0","1920","1080","17","6","6","8","True","1067","510","21","38","401524","7335","422","163907","2.751","0.0921","2.6589","normal","True","False","False"
"2026/6/25 19:25:37","411.575","411.575","17","4.936","0.258","8","141","17","0.232721","0.232721","0.232721","0.232721","0","0","0","4303.59","26","0","17","128.396","835","0","0","0.002","0.016","8.527","0.001","28.591","0","0.003","0","9.942","25.276","9.922","0.305","0.011","69","69","0","0","12","10","130","33108","0","0","18","62.5","78","78","187","12641","0","280","232","197","True","True","True","0.002","0.026","0","0","1920","1080","0","0","1920","1080","17","6","6","8","True","1008","492","25","45","413945","7755","422","163907","3.3596","0.0539","3.3057","normal","True","False","False"
"2026/6/25 19:25:39","461.41","461.41","17","4.936","0.258","6.41","63","17","0.232721","0.232721","0.232721","0.232721","0","0","0","4303.59","26","0","17","151.075","980","4","0","0.002","0.016","6.447","0.001","18.759","0","0.003","0","15.336","25.702","8.382","38.681","0.016","66","66","0","0","12","10","136","33108","0","0","24","62.5","0","0","187","13570","0","339","284","246","True","True","True","0.003","0.031","0","0","1920","1080","0","0","1920","1080","17","6","6","8","True","1015","463","31","56","426049","7799","424","163907","3.3935","0.0543","3.3392","normal","True","False","False"
"2026/6/25 19:25:41","449.469","449.469","19","6.667","0.232","5.347","31","19","0.231054","0.231054","0.231054","0.231054","0","0","0","4322.13","30","0","18","176.67","1257","105","0","0.002","0.022","7.597","0.002","35.668","0.001","0.001","0.001","18.981","45.673","15.841","0.423","0.022","79","79","0","0","12","14","184","36972","0","0","30","66.666","0","0","187","14477","0","342","284","246","True","True","True","0.004","0.044","0","0","1920","1080","0","0","1920","1080","19","5","5","10","True","1202","429","38","69","438852","8203","425","163907","3.4885","0.0611","3.4274","normal","True","False","False"
"2026/6/25 19:25:43","450.911","450.911","19","6.667","0.232","5.347","172","19","0.231054","0.231054","0.231054","0.231054","0","0","0","4322.13","30","0","18","177.763","1161","0","0","0.002","0.018","12.892","0.646","42.05","0","0.001","0","15.785","32.651","12.671","1.328","0.013","80","80","0","0","11","15","192","35328","1","0","33","62.5","0","0","187","15389","0","342","284","246","True","True","True","0.001","0.044","0","0","1920","1080","0","0","1920","1080","19","5","5","10","True","1481","378","49","89","451889","8207","425","163907","2.0102","0.0462","1.964","normal","True","False","False"
"2026/6/25 19:25:45","455.082","455.082","17","6.667","0.231","4.566","78","17","0.267809","0.267809","0.267809","0.267809","0","0","0","3726.95","28","0","19","220.829","1449","0","0","0.002","0.018","11.206","0.005","48.62","0","0.002","0","27.202","50.705","19.915","0.449","0.01","80","78","0","0","11","13","175","35328","0","0","30","66.666","0","0","187","16307","0","342","284","246","True","True","True","0.001","0.044","0","0","1920","1080","0","0","1920","1080","17","4","4","11","True","1385","513","15","27","465345","8620","424","163907","2.7362","0.0455","2.6907","normal","True","False","False"
"2026/6/25 19:25:47","453.163","453.163","17","6.667","0.231","5.319","31","17","0.267809","0.267809","0.267809","0.267809","0","0","0","3726.95","28","0","19","190.159","1228","3","0","0.002","0.014","6.772","0.003","41.234","0","0.003","0","22.389","53.085","15.993","0.792","0.011","78","76","0","0","11","13","180","35328","0","0","30","66.666","16","16","187","17221","0","342","284","246","True","True","True","0.002","0.044","0","0","1920","1080","0","0","1920","1080","17","4","4","11","True","1385","513","15","27","478396","8635","425","163907","2.4123","0.1131","2.2992","normal","True","False","False"
"2026/6/25 19:25:49","428.989","428.989","17","6.667","0.268","7.142","110","17","0.266667","0.266667","0.266667","0.266667","0","0","0","3737.82","26","0","20","138.015","875","1","0","0.003","0.018","6.522","0.002","37.252","0","0.005","0","9.266","35.282","12.7","0.319","0.013","74","74","0","0","11","11","140","31464","2","0","30","62.5","0","0","187","18090","0","419","347","301","True","True","True","0.001","0.044","0","0","1920","1080","0","0","1920","1080","17","4","4","9","True","1385","513","15","27","490155","9025","426","163907","1.9285","0.0467","1.8818","normal","True","False","False"
"2026/6/25 19:25:51","422.204","422.204","17","6.667","0.268","4.566","187","17","0.266667","0.266667","0.266667","0.266667","0","0","0","3737.82","26","0","20","223.929","1454","0","0","0.002","0.015","10.033","0.003","42.925","0","0.005","0","18.754","46.7","15.8","37.893","0.01","75","75","0","0","11","11","137","31464","2","0","39","66.666","0","0","187","18940","0","419","347","301","True","True","True","0.003","0.044","0","0","1920","1080","0","0","1920","1080","17","4","4","9","True","1385","513","15","27","503204","9031","426","163907","4.0133","0.0561","3.9572","normal","True","False","False"
"2026/6/25 19:25:54","384.83","384.83","18","4.794","0.268","7.142","141","18","0.249004","0.249004","0.249004","0.249004","0","0","0","4019.17","27","0","21","141.452","850","4","0","0.003","0.021","7.364","0.001","22.606","0","0.002","0","14.788","35.178","10.259","0.122","0.015","69","67","0","0","13","10","136","33108","0","0","18","62.5","0","0","187","19729","0","419","347","301","True","True","True","0.002","0.044","0","0","1920","1080","0","0","1920","1080","18","5","5","9","True","1385","513","15","27","516020","9498","426","163907","2.2765","0.0506","2.2259","normal","True","False","False"
"2026/6/25 19:25:56","437.805","437.805","18","4.794","0.268","8","94","18","0.249004","0.249004","0.249004","0.249004","0","0","0","4019.17","27","0","21","121.495","806","5","0","0.003","0.017","10.302","0.003","14.21","0","0.006","0","12.876","24.247","10.605","0.933","0.013","68","66","0","0","12","11","156","33108","0","0","18","62.5","0","16","187","20606","0","499","405","352","True","True","True","0.001","0.077","0","0","1920","1080","0","0","1920","1080","18","5","5","9","True","1385","513","15","27","527069","9547","429","163981","1.9921","0.046","1.9461","normal","True","False","False"
"2026/6/25 19:25:58","443.088","443.088","18","4.794","0.248","6.369","78","18","0.235294","0.235294","0.235294","0.235294","0","0","0","4236.44","28","0","22","153.623","1041","4","0","0.001","0.014","7.854","0.001","16.426","0.001","0.001","0","18.739","22.037","10.085","30.212","0.012","70","68","0","0","13","11","148","33108","0","0","27","62.5","0","0","187","21497","0","499","405","352","True","True","True","0.003","0.077","0","0","1920","1080","0","0","1920","1080","18","5","5","10","True","1385","513","15","27","540860","9992","428","163981","2.4334","0.0534","2.38","normal","True","False","False"
"2026/6/25 19:26:00","449.89","449.89","18","4.794","0.236","4","109","18","0.274725","0.274725","0.274725","0.274725","0","0","0","3636.12","30","0","23","254.612","1713","4","0","0.002","0.021","7.456","0.001","25.743","0","0.004","0","20.644","73.538","31.947","32.817","0.011","72","70","0","0","12","12","165","33108","0","0","54","66.666","0","15","187","22389","0","499","405","352","True","True","True","0.002","0.077","0","0","1920","1080","0","0","1920","1080","18","5","5","10","True","1385","513","15","27","554115","10075","428","163981","2.3018","0.079","2.2228","normal","True","False","False"
"2026/6/25 19:26:02","431.778","431.778","19","4.794","0.236","3.194","31","19","0.274725","0.274725","0.274725","0.274725","0","0","0","3636.12","30","0","23","309.687","2026","4","0","0.003","0.015","9.734","0.006","36.17","0.002","0.004","0","23.264","94.648","38.033","39.738","0.012","79","79","0","0","12","14","184","36972","0","0","69","66.666","16","0","187","23259","0","499","405","352","True","True","True","0.002","0.077","0","0","1920","1080","0","0","1920","1080","19","6","6","10","True","1738","490","25","45","567762","10490","428","163981","2.1237","0.0467","2.077","normal","True","False","False"
"2026/6/25 19:26:04","433.883","433.883","19","5.557","0.275","4.255","125","19","0.281928","0.281928","0.281928","0.281928","0","0","0","3551.09","28","0","24","225.821","1561","42","0","0.002","0.028","13.391","0.001","34.711","0","0.002","0","18.167","77.24","27.13","1.223","0.012","78","78","0","0","12","12","160","36972","0","0","60","62.5","16","0","187","24144","0","499","405","352","True","True","True","0.002","0.077","0","0","1920","1080","0","0","1920","1080","19","6","6","10","True","1533","506","22","39","581473","10698","427","163981","1.9405","0.0455","1.895","normal","True","False","False"
"2026/6/25 19:26:06","445.11","445.11","17","5.557","0.275","4.273","16","17","0.281928","0.281928","0.281928","0.281928","0","0","0","3551.09","28","0","24","238.058","1595","2","0.001","0.003","0.03","8.481","0.001","37.363","0","0.005","0","19.056","84.136","32.932","0.559","0.011","78","78","0","0","12","12","160","36972","0","0","63","62.5","0","16","187","25038","0","568","467","406","True","True","True","0.002","0.077","0","0","1920","1080","0","0","1920","1080","17","6","6","10","True","1368","519","19","34","593877","10933","428","163981","2.1879","0.0553","2.1326","normal","True","False","False"
"2026/6/25 19:26:08","433.57","433.57","17","5.557","0.281","4.926","31","17","0.263366","0.263366","0.263366","0.263366","0","0","0","3779.71","26","0","25","193.543","1304","9","0","0.002","0.02","7.764","0.001","41","0","0.006","0","19.322","49.795","21.646","0.288","0.01","78","78","0","0","12","10","120","36972","0","0","48","66.666","0","15","187","25909","0","568","467","406","True","True","True","0.001","0.077","0","0","1920","1080","0","0","1920","1080","17","6","6","10","True","1247","522","18","33","607270","11121","428","163981","2.2352","0.0534","2.1818","normal","True","False","False"
"2026/6/25 19:26:10","440.204","440.204","17","5.557","0.281","5.813","16","17","0.263366","0.263366","0.263366","0.263366","0","0","0","3779.71","26","0","25","176.703","1117","0","0","0.001","0.032","10.34","0.004","31.693","0","0.007","0.001","21.281","44.411","12.968","1.029","0.011","78","78","0","0","12","10","120","36972","0","0","30","62.5","0","16","187","26795","0","637","521","454","True","True","True","0.002","0.077","0","0","1920","1080","0","0","1920","1080","17","6","6","10","True","1138","517","19","35","619382","11326","430","165242","1.9639","0.0604","1.9035","normal","True","False","False"
"2026/6/25 19:26:12","439.497","439.497","17","5.557","0.264","5.813","93","17","0.254972","0.254972","0.254972","0.254972","0","0","0","3921.01","26","0","26","177.185","1200","9","0","0.002","0.016","9.671","0.002","28.21","0","0.005","0","21.281","30.776","13.672","24.421","0.009","78","78","0","0","12","10","120","33108","2","0","36","66.666","0","15","187","27680","0","640","521","454","True","True","True","0.002","0.077","0","0","1920","1080","0","0","1920","1080","17","6","6","8","True","1053","508","21","38","632447","11539","430","165242","2.3207","0.0548","2.2659","normal","True","False","False"
"2026/6/25 19:26:14","442.493","442.493","17","5.557","0.264","6.41","31","17","0.254972","0.254972","0.254972","0.254972","0","0","0","3921.01","26","0","26","154.756","1016","4","0","0.002","0.013","10.334","0.001","20.595","0","0.001","0","19.772","17.454","10.203","26.17","0.021","68","68","0","0","12","10","136","33108","0","0","24","66.666","0","0","187","28543","0","640","521","454","True","True","True","0.002","0.077","0","0","1920","1080","0","0","1920","1080","17","6","6","8","True","998","487","25","46","645709","11754","430","165242","2.3544","0.0658","2.2886","normal","True","False","False"
