"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_skip_stable_topology_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_cold_topology_enabled","scan_topology_rescan_request_count","scan_topology_count_probe_count","scan_topology_count_probe_change_count","scan_topology_candidate_count","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_cn_ne_map_diag_enabled","scan_cn_ne_map_candidate_parent_lookup_count","scan_cn_ne_map_candidate_unique_parent_count","scan_cn_ne_map_candidate_duplicate_parent_count","scan_cn_ne_map_candidate_direct_source_count","scan_cn_ne_map_candidate_plus8_source_count","scan_cn_ne_map_candidate_wrapper_source_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","phase_cycle_gap_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 9:03:46","91.3679","91.3679","15","4.77","0.149","5.319","421","15","1.09529","1.09529","0.15647","0.15647","0","19","19","134","0","0","0","6343.67","27","0","19","0","0","0","0","0","0.622","4.043","0","2125.43","2848.03","2747.07","39.338","1321.8","0.003","0","21166","558","52","51","48","4096","0","1102","0","1102","1102","17","17","43","17","1149","17","1102","0","2298","34","34","17","1","2204","1102","1102","0","0","0","0","0","0","0","1149","5","1102","26","0","0","0","183.935","700","1","0","0.002","0.051","23.522","0.003","54.578","0","0.001","0","27.087","1.781","3.478","0.001","0.007","73.424","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","11","140","95","45","4","5","19020","0","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","20","786","0","62.5","187","187","969","17370","0","2234","1957","1770","True","True","True","0.001","0.028","0","0","1920","1080","0","0","1920","1080","15","10","10","13","0","0","0","0","3","True","372","496","28","51","407571","9478","910","955331","10.1405","7.2195","2.921","normal","True","True","False"
"2026/6/29 9:03:47","111.166","111.166","15","4.77","0.149","0.771","250","15","1.09529","1.09529","0.15647","0.15647","0","19","19","134","0","0","0","6343.67","27","0","19","0","0","0","0","0","0.622","4.043","0","2125.43","2848.03","2747.07","39.338","1321.8","0.003","0","21166","558","52","51","48","4096","0","1102","0","1102","1102","17","17","43","17","1149","17","1102","0","2298","34","34","17","1","2204","1102","1102","0","0","0","0","0","0","0","1149","5","1102","26","0","0","0","1301.7","727","5","0","0.004","0.029","18.951","0.003","75.439","0","0.001","0","19.143","3.257","3.196","1.464","0.013","1180.2","79","79","79","0","12","0","81456","81456","0","12","48","79","79","0","0","17","12","11","139","98","41","4","5","19020","0","0","3","3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","20","787","0","66.666","0","0","969","17487","0","2312","2034","1845","True","True","True","0.001","0.028","0","0","1920","1080","0","0","1920","1080","15","10","10","13","0","0","0","0","3","True","372","496","28","51","408746","9483","920","955331","11.2004","5.7936","5.4068","normal","True","True","False"
"2026/6/29 9:03:48","109.037","109.037","14","4.77","0.149","4.566","47","14","1.09529","1.09529","0.15647","0.15647","0","19","19","134","0","0","0","6343.67","27","0","19","0","0","0","0","0","0.622","4.043","0","2125.43","2848.03","2747.07","39.338","1321.8","0.003","0","21166","558","52","51","48","4096","0","1102","0","1102","1102","17","17","43","17","1149","17","1102","0","2298","34","34","17","1","2204","1102","1102","0","0","0","0","0","0","0","1149","5","1102","26","0","0","0","211.473","831","1","0","0.001","0.018","17.251","0.003","65.654","0","0.001","0","23.882","2.438","4.317","0.001","0.007","97.9","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","11","140","95","45","4","5","19020","0","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","20","792","0","66.666","16","16","969","17584","0","2312","2034","1845","True","True","True","0.001","0.028","0","0","1920","1080","0","0","1920","1080","14","10","10","12","0","0","0","0","3","True","372","496","28","51","412597","9488","918","955331","7.8297","5.498","2.3317","normal","True","True","False"
"2026/6/29 9:03:49","97.8679","97.8679","14","4.77","0.149","5.813","141","14","1.09529","1.09529","0.15647","0.15647","0","19","19","134","0","0","0","6343.67","27","0","19","0","0","0","0","0","0.622","4.043","0","2125.43","2848.03","2747.07","39.338","1321.8","0.003","0","21166","558","52","51","48","4096","0","1102","0","1102","1102","17","17","43","17","1149","17","1102","0","2298","34","34","17","1","2204","1102","1102","0","0","0","0","0","0","0","1149","5","1102","26","0","0","0","165.675","612","0","0","0.001","0.021","15.101","0.002","51.165","0","0.002","0","19.859","1.536","3.357","0.001","0.011","74.619","79","79","79","0","12","0","81456","81456","0","12","48","79","79","0","0","17","12","11","139","98","41","4","5","19020","0","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","20","797","0","62.5","0","0","969","17680","0","2312","2034","1845","True","True","True","0.001","0.028","0","0","1920","1080","0","0","1920","1080","14","10","10","12","0","0","0","0","3","True","372","496","28","51","416423","9491","917","955331","10.175","7.9147","2.2603","normal","True","True","False"
"2026/6/29 9:03:50","103.932","103.932","14","4.77","0.158","6.41","141","14","0.150602","0.150602","0.150602","0.150602","0","20","20","134","0","0","0","6638.87","26","0","20","0","0","0","0","0","0.633","3.676","0.001","2201.3","3426.86","3320.09","33.801","968.489","0.003","0","21072","408","52","51","48","4096","0","1081","0","1081","1081","17","17","43","17","1128","17","1081","0","2256","34","34","17","1","2162","1081","1081","0","0","0","0","0","0","0","1128","5","1081","26","0","0","0","148.152","596","28","0","0.002","0.019","14.78","0","43.347","0","0","0","14.751","2.462","4.126","0.001","0.007","68.657","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","120","95","25","4","5","17088","1","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","1","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","802","0","66.666","16","0","969","17784","0","2312","2034","1845","True","True","True","0.001","0.028","0","0","1920","1080","0","0","1920","1080","14","9","9","12","0","0","0","0","3","True","372","496","28","51","420326","9573","915","955331","8.5703","6.3375","2.2328","normal","True","True","False"
"2026/6/29 9:03:51","105.937","105.937","14","4.77","0.158","6.369","156","14","0.150602","0.150602","0.150602","0.150602","0","20","20","134","0","0","0","6638.87","26","0","20","0","0","0","0","0","0.633","3.676","0.001","2201.3","3426.86","3320.09","33.801","968.489","0.003","0","21072","408","52","51","48","4096","0","1081","0","1081","1081","17","17","43","17","1128","17","1081","0","2256","34","34","17","1","2162","1081","1081","0","0","0","0","0","0","0","1128","5","1081","26","0","0","0","159.979","636","23","0","0.003","0.025","16.998","0","52.626","0","0","0","14.631","4.582","6.991","0.001","0.007","64.115","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","120","95","25","4","5","15156","2","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","808","0","66.666","16","16","969","17884","0","2312","2034","1845","True","True","True","0.001","0.028","0","0","1920","1080","0","0","1920","1080","14","8","8","12","0","0","0","0","3","True","372","496","28","51","424245","9739","913","955331","8.364","6.1155","2.2485","normal","True","True","False"
"2026/6/29 9:03:52","99.037","99.037","14","4.77","0.158","6.41","141","14","0.150602","0.150602","0.150602","0.150602","0","20","20","134","0","0","0","6638.87","26","0","20","0","0","0","0","0","0.633","3.676","0.001","2201.3","3426.86","3320.09","33.801","968.489","0.003","0","21072","408","52","51","48","4096","0","1081","0","1081","1081","17","17","43","17","1128","17","1081","0","2256","34","34","17","1","2162","1081","1081","0","0","0","0","0","0","0","1128","5","1081","26","0","0","0","166.431","683","60","0","0.002","0.017","19.63","0.002","53.648","0","0.005","0","22.205","2.576","4.982","0.002","0.007","63.355","78","78","78","0","11","0","79224","79224","0","12","48","78","78","0","0","17","12","10","120","95","25","4","5","15156","2","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","813","0","62.5","63","47","969","17984","0","2316","2036","1845","True","True","True","0.002","0.028","0","0","1920","1080","0","0","1920","1080","14","8","8","12","0","0","0","0","3","True","372","496","28","51","428011","9900","912","955331","8.1514","4.941","3.2104","normal","True","True","False"
"2026/6/29 9:03:53","105.804","105.804","14","4.77","0.158","7.142","79","14","0.150602","0.150602","0.150602","0.150602","0","20","20","134","0","0","0","6638.87","26","0","20","0","0","0","0","0","0.633","3.676","0.001","2201.3","3426.86","3320.09","33.801","968.489","0.003","0","21072","408","52","51","48","4096","0","1081","0","1081","1081","17","17","43","17","1128","17","1081","0","2256","34","34","17","1","2162","1081","1081","0","0","0","0","0","0","0","1128","5","1081","26","0","0","0","130.52","499","4","0","0.001","0.02","14.216","0","30.702","0","0","0","16.802","10.394","3.316","0.001","0.006","55.062","66","66","66","0","7","0","65064","65064","0","12","48","69","66","0","0","15","12","10","136","57","79","5","3","16800","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","819","0","62.5","0","16","969","18091","0","2319","2039","1848","True","True","True","0.001","0.028","0","0","1920","1080","0","0","1920","1080","14","8","8","13","1","0","100","19","3","True","372","496","28","51","431797","9906","911","955331","7.4594","5.2269","2.2325","normal","True","True","False"
"2026/6/29 9:03:54","113.681","113.681","14","4.77","0.158","6.41","47","14","0.150602","0.150602","0.150602","0.150602","0","20","20","134","0","0","0","6638.87","26","0","20","0","0","0","0","0","0.633","3.676","0.001","2201.3","3426.86","3320.09","33.801","968.489","0.003","0","21072","408","52","51","48","4096","0","1081","0","1081","1081","17","17","43","17","1128","17","1081","0","2256","34","34","17","1","2162","1081","1081","0","0","0","0","0","0","0","1128","5","1081","26","0","0","0","146.354","563","4","0","0.002","0.022","11.921","0","29.615","0","0","0","17.333","8.605","3.251","0.001","0.008","75.596","66","66","66","0","7","0","65064","65064","0","12","48","69","66","0","0","15","12","10","136","57","79","5","3","16800","0","0","2","2","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","825","0","66.666","0","15","969","18190","0","2319","2039","1848","True","True","True","0.001","0.028","0","0","1920","1080","0","0","1920","1080","14","8","8","14","3","1","100","45","3","True","372","496","28","52","435649","9933","909","955331","9.363","6.5524","2.8106","normal","True","True","False"
"2026/6/29 9:03:55","104.92","104.92","14","4.77","0.158","8","31","14","0.150602","0.150602","0.150602","0.150602","0","20","20","134","0","0","0","6638.87","26","0","20","0","0","0","0","0","0.633","3.676","0.001","2201.3","3426.86","3320.09","33.801","968.489","0.003","0","21072","408","52","51","48","4096","0","1081","0","1081","1081","17","17","43","17","1128","17","1081","0","2256","34","34","17","1","2162","1081","1081","0","0","0","0","0","0","0","1128","5","1081","26","0","0","0","116.566","442","4","0","0.002","0.021","15.072","0","26.8","0.001","0","0","15.59","1.475","4.298","0.001","0.007","53.299","66","66","66","0","7","0","65064","65064","0","12","48","69","66","0","0","15","12","10","136","57","79","5","3","16800","0","0","2","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","833","0","66.666","16","0","969","18288","0","2319","2039","1848","True","True","True","0.001","0.028","0","0","1920","1080","0","0","1920","1080","14","8","8","14","4","1","100","46","3","True","372","496","28","52","439442","9968","908","955331","8.9537","6.0715","2.8822","normal","True","True","False"
