"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_failed_count","scan_publish_attempt_count","scan_publish_success_count","scan_skip_pending_count","scan_skip_not_due_count","scan_skip_stable_topology_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_cold_topology_enabled","scan_topology_rescan_request_count","scan_topology_count_probe_count","scan_topology_count_probe_change_count","scan_topology_candidate_count","scan_root_ms","scan_list_read_ms","scan_slot_walk_ms","scan_record_build_ms","scan_match_link_ms","scan_cn_ne_target_map_ms","scan_cn_ne_self_validation_ms","scan_component_only_validation_ms","scan_dynamic_pair_ms","scan_finalize_ms","scan_dma_reads_delta","scan_dma_fail_delta","scan_list_read_count","scan_list_read_fail_count","scan_list_fallback_read_count","scan_record_add_attempt_count","scan_record_duplicate_count","scan_record_header_read_count","scan_record_header_fail_count","scan_record_remote_fallback_read_count","scan_pool_id_read_count","scan_match_lookup_count","scan_match_lookup_hit_count","scan_add_pair_attempt_count","scan_add_pair_duplicate_count","scan_link_decrypt_attempt_count","scan_link_decrypt_success_count","scan_playable_validation_attempt_count","scan_playable_validation_success_count","scan_cn_ne_map_candidate_count","scan_cn_ne_target_map_attempt_count","scan_cn_ne_target_map_success_count","scan_cn_ne_bucket_entry_scan_count","scan_cn_ne_map_candidate_cache_enabled","scan_cn_ne_map_candidate_cache_lookup_count","scan_cn_ne_map_candidate_cache_hit_count","scan_cn_ne_map_candidate_cache_miss_count","scan_cn_ne_map_diag_enabled","scan_cn_ne_map_candidate_parent_lookup_count","scan_cn_ne_map_candidate_unique_parent_count","scan_cn_ne_map_candidate_duplicate_parent_count","scan_cn_ne_map_candidate_direct_source_count","scan_cn_ne_map_candidate_plus8_source_count","scan_cn_ne_map_candidate_wrapper_source_count","scan_component_only_validation_attempt_count","scan_component_only_validation_success_count","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_begin_frame_ms","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_prefetch_ms","phase_previous_index_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skeleton_velocity_read_ms","phase_skeleton_cache_call_ms","phase_skill_ms","phase_team_name_ms","phase_team_name_hero_lookup_ms","phase_team_name_bot_adjust_ms","phase_team_name_battle_tag_ms","phase_team_name_team_read_ms","phase_local_select_ms","phase_publish_ms","phase_record_sync_ms","phase_entity_loop_wall_ms","phase_entity_loop_gap_ms","phase_cycle_gap_ms","hot_scatter_requested_count","hot_scatter_prepare_requested_count","hot_scatter_prepare_success_count","hot_scatter_prepare_fail_count","hot_scatter_execute_count","hot_scatter_execute_fail_count","hot_scatter_bytes_requested","hot_scatter_bytes_read","hot_scatter_short_read_count","hot_scatter_batch_items","hot_scatter_batch_requests","hot_scatter_estimated_unique_pages","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","visibility_scatter_hit_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","base_decrypt_success_count","base_decrypt_fail_count","base_decrypt_slow_call_count","base_decrypt_max_call_ms","base_decrypt_max_call_type","base_decrypt_max_call_parent","base_decrypt_max_call_success","team_name_slow_call_count","team_name_max_call_ms","team_name_max_call_op","team_name_max_call_hero_id","team_name_max_call_link_base","team_name_max_call_team_base","team_name_max_call_success","skeleton_cache_hit_count","skeleton_cache_miss_count","skeleton_block_read_bytes","skeleton_slow_call_count","skeleton_max_call_ms","skeleton_max_call_op","skeleton_max_call_hero_id","skeleton_max_call_entity","skeleton_max_call_bone_base","skeleton_max_call_velocity_base","skeleton_max_call_velocity_bone_data","skeleton_max_call_cache_hit","skeleton_max_call_cache_valid","skeleton_max_call_fallback","skeleton_max_call_max_mapped_index","skeleton_max_call_success","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_due_count","skill_read_count","skill_skipped_not_due_count","entity_record_created_count","entity_record_updated_actor_count","entity_record_link_changed_count","entity_record_link_changed_same_component_count","entity_record_link_changed_component_changed_count","entity_record_link_changed_same_hero_count","entity_record_link_changed_hero_changed_count","entity_record_link_changed_hero_unknown_count","entity_record_link_changed_match_key_count","entity_record_link_changed_link_key_count","entity_record_link_changed_component_key_count","entity_record_mark_missing_count","entity_record_mark_dead_count","entity_record_expired_count","component_cache_hit_count","component_cache_miss_count","component_cache_invalidate_interval_count","component_cache_invalidate_interval_skipped_lifetime_count","component_cache_invalidate_link_change_count","component_cache_invalidate_health_resurrect_count","component_cache_invalidate_hero_change_count","component_cache_link_change_previous_match_id_known_count","component_cache_link_change_previous_match_id_zero_count","component_cache_link_change_previous_match_id_unknown_count","component_cache_link_change_record_alias_hit_count","component_cache_link_change_record_alias_miss_count","component_cache_link_change_record_published_count","component_cache_link_change_record_bases_valid_count","component_cache_link_change_record_match_key_count","component_cache_link_change_record_link_key_count","component_cache_link_change_record_component_key_count","component_cache_link_retain_attempt_count","component_cache_link_retain_success_count","component_cache_link_retain_rejected_disabled_count","component_cache_link_retain_rejected_record_store_disabled_count","component_cache_link_retain_rejected_missing_record_count","component_cache_link_retain_rejected_missing_match_id_count","component_cache_link_retain_rejected_component_changed_count","component_cache_link_retain_rejected_interval_count","component_cache_link_retain_interval_bypassed_lifetime_count","component_cache_link_retain_rejected_hero_changed_count","component_cache_link_retain_rejected_hero_unknown_count","component_cache_link_retain_rejected_decrypt_fail_count","component_cache_link_retain_cached_hero_validate_count","component_cache_link_retain_refresh_decrypt_attempt_count","component_cache_link_retain_refresh_decrypt_success_count","component_cache_link_retain_refresh_decrypt_fail_count","component_cache_link_retain_refresh_link_attempt_count","component_cache_link_retain_refresh_link_success_count","component_cache_link_retain_refresh_link_fail_count","component_cache_link_retain_refresh_hero_attempt_count","component_cache_link_retain_refresh_hero_success_count","component_cache_link_retain_refresh_hero_fail_count","component_cache_link_retain_refresh_visibility_attempt_count","component_cache_link_retain_refresh_visibility_success_count","component_cache_link_retain_refresh_visibility_fail_count","component_cache_link_retain_refresh_angle_attempt_count","component_cache_link_retain_refresh_angle_success_count","component_cache_link_retain_refresh_angle_fail_count","component_cache_link_retain_refresh_angle_skipped_no_prior_count","component_cache_link_retain_refresh_angle_prior_count","component_cache_link_retain_refresh_angle_prior_fail_rejected_count","dynamic_cache_created_count","dynamic_cache_reused_count","dynamic_cache_replaced_count","dynamic_cache_expired_count","record_store_enabled","record_store_size","record_store_fresh_count","record_store_missing_count","record_store_dead_count","record_store_expired_count","record_store_bases_valid_count","record_store_dynamic_valid_count","record_store_published_valid_count","sdk_component_key_cache_hit_count","sdk_component_key_cache_miss_count","sdk_begin_frame_scan_count","sdk_begin_frame_process_count","sdk_begin_frame_unknown_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","render_prediction_candidates","render_prediction_applied","render_prediction_world_delta_fallback","render_prediction_max_lead_ms","render_prediction_max_offset_cm","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/29 9:32:42","342.35","342.35","7","40","0","0.653","157","7","0.208464","0.208464","0.208464","0.208464","0","1","1","4","0","0","0","4797.08","28","15","1","0","0","0","0","0","0.744","3.035","0.003","1996.23","2355.51","2228.93","13.386","423.903","0.002","0","10910","418","52","51","48","4096","0","1112","0","1112","1112","20","20","48","20","1162","20","1112","0","2324","40","40","20","1","2224","1112","1112","0","0","0","0","0","0","0","1162","4","1112","28","0","0","0","1532.68","1370","2","0","0","0.003","0","0.002","0.004","64.461","0.014","301.372","0","0.009","0","62.096","0","62.071","4.465","3.409","0","0","0","3.399","5.117","0.01","0","1532.65","1156.16","0","74","74","74","0","23","0","80584","80584","0","0","0","77","71","0","0","13","0","24","304","225","79","1","75.411","84","0x1b306176e30","1","0","1.989","4","0x2e00000000004e7","0x0","0x1b78c025140","1","0","13","27996","0","7.333","2","0x2e000000000033c","0x1b306194de8","0x1b2feedcee0","0x1b623389ca0","0x1b78f87dfe0","0","1","0","40","1","0","0","3","3","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","16","0","8","0","0","8","0","0","0","0","0","0","0","0","0","8","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","218","0","62.5","0","0","1031","2056","0","390","377","366","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","7","2","2","6","0","0","0","0","3","True","981","537","39","72","28675","931","888","954833","2.4151","0.3506","2.0645","normal","True","True","False"
"2026/6/29 9:32:44","383.495","383.495","8","40","0.207","4.926","141","8","0.70028","0.70028","0.140056","0.140056","0","2","2","19","0","0","0","7112.39","32","94","2","0","0","0","0","0","0.734","2.488","0.006","2262.73","3783.75","3660.15","38.22","1019.97","0.004","0","22617","539","52","51","48","4096","0","1162","0","1162","1162","19","19","47","19","1212","19","1162","0","2424","38","38","19","1","2324","1162","1162","0","0","0","0","0","0","0","1212","5","1162","28","0","0","0","199.444","774","33","0","0","0.002","0","0.002","0.024","22.522","0.002","62.33","0","0","0","20.986","0","20.974","3.238","1.702","0","0","0","1.698","0.001","0.006","0","193.293","105.034","0","87","87","87","0","13","0","92736","92736","0","14","53","88","84","0","0","16","14","14","185","112","73","0","2.655","36","0x1b3061978e8","1","0","1.01","4","0x2e00000000004e7","0x1b78b89d440","0x1b78fa9a940","1","3","5","17088","0","4.505","2","0x2e00000000004e7","0x1b306195348","0x1b2feed05b0","0x1b7890571c0","0x1b6231c4000","0","1","0","40","1","0","0","2","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","3","0","11","0","0","11","0","0","0","0","0","0","0","0","0","11","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","230","0","66.666","16","0","1031","2876","0","390","377","366","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","8","2","2","7","0","0","0","0","4","True","981","536","40","72","36835","1087","853","954833","2.7322","0.4647","2.2675","normal","True","True","False"
"2026/6/29 9:32:46","366.08","366.08","8","40","0.207","4.587","79","8","0.70028","0.70028","0.140056","0.140056","0","2","2","19","0","0","0","7112.39","32","94","2","0","0","0","0","0","0.734","2.488","0.006","2262.73","3783.75","3660.15","38.22","1019.97","0.004","0","22617","539","52","51","48","4096","0","1162","0","1162","1162","19","19","47","19","1212","19","1162","0","2424","38","38","19","1","2324","1162","1162","0","0","0","0","0","0","0","1212","5","1162","28","0","0","0","218.973","815","1","0","0","0.001","0","0.001","0.023","22.004","1.298","72.016","0.004","0.002","0","23.86","0","23.851","2.689","7.271","0","0","0","7.265","0.001","0.006","0","213.193","106.052","0","88","88","88","0","15","0","94968","94968","0","13","49","89","85","0","0","16","14","14","181","114","67","0","2.757","36","0x1b30617ac00","1","0","4.21","4","0x2e00000000004e7","0x1b78b89d440","0x1b78fa9a940","1","2","6","15156","0","6.654","2","0x2e00000000004e7","0x1b30617ac00","0x1b2feee30c0","0x1b78b260040","0x1b6342ba020","0","1","0","40","1","1","0","2","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","3","0","11","0","0","11","0","0","0","0","0","0","0","0","0","11","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","239","0","62.5","0","0","1031","3625","0","390","377","366","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","8","1","1","7","0","0","0","0","4","True","372","613","19","35","44677","1391","831","954833","3.3092","0.4346","2.8746","normal","True","True","False"
"2026/6/29 9:32:48","371.308","371.308","8","5.622","0.207","4.255","515","8","0.70028","0.70028","0.140056","0.140056","0","2","2","19","0","0","0","7112.39","32","94","2","0","0","0","0","0","0.734","2.488","0.006","2262.73","3783.75","3660.15","38.22","1019.97","0.004","0","22617","539","52","51","48","4096","0","1162","0","1162","1162","19","19","47","19","1212","19","1162","0","2424","38","38","19","1","2324","1162","1162","0","0","0","0","0","0","0","1212","5","1162","28","0","0","0","221.005","840","4","0","0","0.002","0","0.002","0.034","19.144","0.486","65.027","0","0.001","0.028","23.978","0","23.962","3.834","12.25","0","6.785","0","5.455","0.001","0.005","0","215.389","109.784","0","89","89","89","0","13","0","92960","92960","0","14","53","90","86","0","0","17","15","13","172","103","69","0","3.265","57","0x1b306174738","1","0","6.785","2","0x2e000000000033c","0x1b584d07840","0x1b5905202e0","1","2","6","15156","0","4.883","2","0x2e0000000000337","0x1b30618ea78","0x1b2feedd9c0","0x1b62338b900","0x1b624568040","0","1","0","34","1","1","0","2","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","13","2","0","11","0","0","11","0","0","0","0","0","0","0","0","0","11","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","245","0","62.5","31","31","1031","4354","0","513","469","431","True","True","True","0.001","0.01","0","0","1920","1080","0","0","1920","1080","8","1","1","7","0","0","0","0","4","True","372","613","19","35","50481","1413","857","954833","1.9675","0.2942","1.6733","normal","True","True","False"
"2026/6/29 9:32:50","421.747","421.747","8","5.622","0.139","5.347","110","8","2.36476","2.36476","0.147798","0.147798","0","3","3","20","0","0","0","6675.49","29","15","3","0","0","0","0","0","0.686","3.029","0.005","2202.26","3426.53","3308.29","35.786","1002.91","0.004","0","22318","467","52","51","48","4096","0","1113","0","1113","1113","20","20","49","20","1166","20","1113","0","2332","40","40","20","1","2226","1113","1113","0","0","0","0","0","0","0","1166","5","1113","29","0","0","0","171.983","664","4","0","0","0.001","0","0.001","0.022","17.43","0.004","53.267","0","0.002","0","17.649","0","17.635","6.062","6.987","0","2.096","0","4.887","2.916","0.005","0","166.224","79.337","0","86","86","86","0","13","0","91540","91540","0","14","53","87","83","0","0","16","14","14","192","108","84","0","2.206","33","0x1b306195348","1","0","3.473","4","0x2e00000000004e7","0x1b78b89d440","0x1b78fa9a940","1","3","5","17088","0","3.726","2","0x2e00000000004e7","0x1b30617ac00","0x1b2feee30c0","0x1b78b260040","0x1b6342ba020","0","1","0","40","1","0","0","3","3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","3","0","11","0","0","11","0","0","0","0","0","0","0","0","0","11","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","252","0","62.5","0","0","1031","5115","0","579","491","433","True","True","True","0","0.017","0","0","1920","1080","0","0","1920","1080","8","1","1","7","0","0","0","0","4","True","372","613","19","35","56691","1446","871","954833","2.9736","0.3524","2.6212","normal","True","True","False"
"2026/6/29 9:32:52","367.561","367.561","7","5.622","0.139","5.347","78","7","2.36476","2.36476","0.147798","0.147798","0","3","3","20","0","0","0","6675.49","29","15","3","0","0","0","0","0","0.686","3.029","0.005","2202.26","3426.53","3308.29","35.786","1002.91","0.004","0","22318","467","52","51","48","4096","0","1113","0","1113","1113","20","20","49","20","1166","20","1113","0","2332","40","40","20","1","2226","1113","1113","0","0","0","0","0","0","0","1166","5","1113","29","0","0","0","190.96","727","29","0","0","0.002","0","0.001","0.025","17.801","0.001","59.727","0.004","0.006","0","25.341","0","25.33","5.202","4.631","0","0","0","4.623","0.001","0.006","0","184.276","89.363","0","84","84","84","0","12","0","88112","88112","0","14","53","88","81","0","0","16","14","11","137","98","39","0","1.875","55","0x1b30618ea78","1","0","3.308","4","0x2e00000000004e7","0x1b78b89d440","0x1b78fa9a940","1","3","5","17088","0","8.23","2","0x2e00000000004e7","0x1b306195348","0x1b2feed05b0","0x1b7890571c0","0x1b6231c4000","0","1","0","40","1","0","0","2","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","11","1","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","262","0","66.666","0","0","1031","5855","0","579","491","433","True","True","True","0.001","0.017","0","0","1920","1080","0","0","1920","1080","7","1","1","6","0","0","0","0","4","True","372","613","19","35","64495","1779","853","954833","2.3244","0.335","1.9894","normal","True","True","False"
"2026/6/29 9:32:54","397.48","397.48","7","5.622","0.139","4.926","156","7","2.36476","2.36476","0.147798","0.147798","0","3","3","20","0","0","0","6675.49","29","15","3","0","0","0","0","0","0.686","3.029","0.005","2202.26","3426.53","3308.29","35.786","1002.91","0.004","0","22318","467","52","51","48","4096","0","1113","0","1113","1113","20","20","49","20","1166","20","1113","0","2332","40","40","20","1","2226","1113","1113","0","0","0","0","0","0","0","1166","5","1113","29","0","0","0","208.621","791","0","0","0","0.002","0","0.003","0.024","20.847","0.86","69.046","0","0.003","0","21.246","0","21.231","5.496","3.577","0","0","0","3.571","0.003","0.004","0","203.34","103.109","0","84","84","84","0","14","0","88112","88112","0","12","45","88","81","0","0","16","12","13","161","120","41","0","2.026","57","0x1b3061978e8","1","0","2.038","4","0x2e00000000004e7","0x1b78b89d440","0x1b78fa9a940","1","3","7","14868","0","5.167","2","0x2e0000000000337","0x1b30618ea78","0x1b2feedd9c0","0x1b62338b900","0x1b624568040","0","1","0","34","1","3","0","2","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","13","3","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","265","0","66.666","16","16","1031","6602","0","976","872","796","True","True","True","0.001","0.024","0","0","1920","1080","0","0","1920","1080","7","1","1","6","0","0","0","0","3","True","372","613","19","35","67813","1853","915","954833","3.4678","0.3602","3.1076","normal","True","True","False"
"2026/6/29 9:32:56","383.212","383.212","10","5.622","0.139","6.41","94","10","2.36476","2.36476","0.147798","0.147798","0","3","3","20","0","0","0","6675.49","29","15","3","0","0","0","0","0","0.686","3.029","0.005","2202.26","3426.53","3308.29","35.786","1002.91","0.004","0","22318","467","52","51","48","4096","0","1113","0","1113","1113","20","20","49","20","1166","20","1113","0","2332","40","40","20","1","2226","1113","1113","0","0","0","0","0","0","0","1166","5","1113","29","0","0","0","161.233","611","5","0","0","0.002","0","0.002","0.022","17.606","0.638","42.765","0.001","0.001","0","17.413","0","17.399","14.469","3.132","0","0","0","3.123","0.001","0.008","0","155.843","77.423","0","73","73","73","0","10","0","75148","75148","0","12","45","80","70","0","0","14","13","12","166","78","88","0","2.761","84","0x1b306177798","1","0","1.687","4","0x2e0000000000337","0x1b57eefa980","0x1b77ab2ae00","1","4","5","16800","0","5.268","2","0x2e0000000000337","0x1b30618ea78","0x1b2feedd9c0","0x1b62338b900","0x1b624568040","0","1","0","34","1","1","0","2","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","276","0","62.5","16","16","1031","7380","0","976","872","796","True","True","True","0.002","0.024","0","0","1920","1080","0","0","1920","1080","10","3","3","8","0","0","0","0","3","True","278","534","40","73","75391","1881","899","954833","2.7176","0.3671","2.3505","normal","True","True","False"
"2026/6/29 9:32:58","105.652","105.652","14","5.622","0.15","5.347","0","14","0.287646","0.287646","0.143823","0.143823","0","4","4","31","0","0","0","6939.99","30","62","4","0","0","0","0","0","1.428","6.913","0.005","3339.05","2520.26","2389.91","27.294","1040.64","0.003","0","22037","475","52","51","48","4096","0","1124","0","1124","1124","20","20","47","20","1176","20","1124","0","2352","40","40","20","1","2248","1124","1124","0","0","0","0","0","0","0","1176","3","1124","27","0","0","0","185.447","712","39","0","0","0.002","0","0.002","0.024","16.513","0.004","49.997","0","0.002","0","20.066","0","20.054","20.566","3.877","0","0","0","3.874","0.001","0.015","0","179.74","85.227","0","73","73","73","0","9","0","75148","75148","0","13","49","81","70","0","0","14","13","13","186","78","108","0","3.109","1","0x1b30617ac00","1","0","2.565","4","0x2e0000000000337","0x1b57eefa980","0x1b77ab2ae00","1","4","4","16800","0","5.731","2","0x2e00000000004e7","0x1b30617ac00","0x1b2feee30c0","0x1b78b260040","0x1b6342ba020","0","1","0","40","1","0","0","2","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","3","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","289","0","66.666","0","0","1031","7695","0","976","872","796","True","True","True","0.001","0.024","0","0","1920","1080","0","0","1920","1080","14","5","5","12","0","0","0","0","4","True","278","534","40","73","83118","2152","883","954833","10.3099","7.4258","2.8841","normal","True","True","False"
"2026/6/29 9:33:00","113.737","113.737","14","5.622","0.15","5.813","172","14","0.287646","0.287646","0.143823","0.143823","0","4","4","31","0","0","0","6939.99","30","62","4","0","0","0","0","0","1.428","6.913","0.005","3339.05","2520.26","2389.91","27.294","1040.64","0.003","0","22037","475","52","51","48","4096","0","1124","0","1124","1124","20","20","47","20","1176","20","1124","0","2352","40","40","20","1","2248","1124","1124","0","0","0","0","0","0","0","1176","3","1124","27","0","0","0","166.146","623","2","0","0","0.001","0","0.002","0.025","15.412","0.003","46.713","0","0.002","0","17.024","0","17.015","4.637","4.609","0","0","0","4.604","0.002","0.01","0","159.061","86.071","0","75","75","75","0","10","0","79612","79612","0","14","53","84","72","0","0","14","14","12","170","73","97","0","1.983","52","0x1b306177798","1","0","3.466","4","0x2e000000000033c","0x1b6239f4fc0","0x1b622110a00","1","5","3","16800","0","5.007","2","0x2e0000000000337","0x1b30618ea78","0x1b2feedd9c0","0x1b62338b900","0x1b624568040","0","1","0","34","1","0","0","2","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","12","2","0","10","0","0","10","0","0","0","0","0","0","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","299","0","62.5","15","0","1031","7919","0","982","875","796","True","True","True","0.001","0.024","0","0","1920","1080","0","0","1920","1080","14","4","4","12","0","0","0","0","6","True","278","535","39","72","90764","2405","874","954833","8.5823","5.5646","3.0177","normal","True","True","False"
